timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/03/09 22:54:06.721, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 11135 MiB, 8.35 W, 350.00 W, 27
2023/03/09 22:54:07.726, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 11135 MiB, 60.60 W, 350.00 W, 30
2023/03/09 22:54:08.728, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 11135 MiB, 104.71 W, 350.00 W, 31
2023/03/09 22:54:09.730, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 11135 MiB, 104.78 W, 350.00 W, 31
2023/03/09 22:54:10.732, NVIDIA GeForce RTX 3090, 72 %, 56 %, 24268 MiB, 11135 MiB, 267.30 W, 350.00 W, 38
2023/03/09 22:54:11.734, NVIDIA GeForce RTX 3090, 74 %, 59 %, 24268 MiB, 11135 MiB, 331.10 W, 350.00 W, 39
2023/03/09 22:54:12.736, NVIDIA GeForce RTX 3090, 70 %, 55 %, 24268 MiB, 11135 MiB, 333.86 W, 350.00 W, 40
2023/03/09 22:54:13.738, NVIDIA GeForce RTX 3090, 69 %, 55 %, 24268 MiB, 11135 MiB, 335.30 W, 350.00 W, 41
2023/03/09 22:54:14.740, NVIDIA GeForce RTX 3090, 71 %, 56 %, 24268 MiB, 11135 MiB, 330.35 W, 350.00 W, 41
2023/03/09 22:54:15.743, NVIDIA GeForce RTX 3090, 69 %, 54 %, 24268 MiB, 11135 MiB, 329.31 W, 350.00 W, 42
2023/03/09 22:54:16.745, NVIDIA GeForce RTX 3090, 71 %, 56 %, 24268 MiB, 11135 MiB, 333.25 W, 350.00 W, 43
2023/03/09 22:54:17.748, NVIDIA GeForce RTX 3090, 73 %, 57 %, 24268 MiB, 11135 MiB, 333.02 W, 350.00 W, 44
2023/03/09 22:54:18.750, NVIDIA GeForce RTX 3090, 69 %, 54 %, 24268 MiB, 11135 MiB, 328.42 W, 350.00 W, 44
2023/03/09 22:54:19.752, NVIDIA GeForce RTX 3090, 71 %, 55 %, 24268 MiB, 11135 MiB, 333.71 W, 350.00 W, 45
2023/03/09 22:54:20.755, NVIDIA GeForce RTX 3090, 67 %, 53 %, 24268 MiB, 11135 MiB, 326.32 W, 350.00 W, 45
2023/03/09 22:54:21.757, NVIDIA GeForce RTX 3090, 69 %, 54 %, 24268 MiB, 11135 MiB, 319.31 W, 350.00 W, 42
2023/03/09 22:54:22.759, NVIDIA GeForce RTX 3090, 86 %, 67 %, 24268 MiB, 11135 MiB, 292.31 W, 350.00 W, 46
2023/03/09 22:54:23.762, NVIDIA GeForce RTX 3090, 86 %, 67 %, 24268 MiB, 11135 MiB, 345.90 W, 350.00 W, 48
2023/03/09 22:54:24.763, NVIDIA GeForce RTX 3090, 87 %, 67 %, 24268 MiB, 11135 MiB, 345.47 W, 350.00 W, 48
2023/03/09 22:54:25.764, NVIDIA GeForce RTX 3090, 86 %, 67 %, 24268 MiB, 11135 MiB, 344.82 W, 350.00 W, 49
2023/03/09 22:54:26.765, NVIDIA GeForce RTX 3090, 67 %, 53 %, 24268 MiB, 11135 MiB, 316.26 W, 350.00 W, 49
2023/03/09 22:54:27.766, NVIDIA GeForce RTX 3090, 73 %, 57 %, 24268 MiB, 11135 MiB, 331.82 W, 350.00 W, 50
2023/03/09 22:54:28.770, NVIDIA GeForce RTX 3090, 71 %, 55 %, 24268 MiB, 11135 MiB, 331.83 W, 350.00 W, 49
2023/03/09 22:54:29.771, NVIDIA GeForce RTX 3090, 68 %, 54 %, 24268 MiB, 11135 MiB, 330.28 W, 350.00 W, 51
2023/03/09 22:54:30.772, NVIDIA GeForce RTX 3090, 68 %, 54 %, 24268 MiB, 11135 MiB, 330.77 W, 350.00 W, 51
2023/03/09 22:54:31.774, NVIDIA GeForce RTX 3090, 72 %, 56 %, 24268 MiB, 11135 MiB, 333.04 W, 350.00 W, 51
2023/03/09 22:54:32.775, NVIDIA GeForce RTX 3090, 72 %, 56 %, 24268 MiB, 11135 MiB, 330.13 W, 350.00 W, 52
2023/03/09 22:54:33.776, NVIDIA GeForce RTX 3090, 70 %, 55 %, 24268 MiB, 11135 MiB, 329.59 W, 350.00 W, 52
2023/03/09 22:54:34.778, NVIDIA GeForce RTX 3090, 74 %, 58 %, 24268 MiB, 11135 MiB, 330.89 W, 350.00 W, 53
2023/03/09 22:54:35.779, NVIDIA GeForce RTX 3090, 74 %, 59 %, 24268 MiB, 11135 MiB, 332.89 W, 350.00 W, 53
2023/03/09 22:54:36.780, NVIDIA GeForce RTX 3090, 71 %, 56 %, 24268 MiB, 11135 MiB, 332.78 W, 350.00 W, 53
2023/03/09 22:54:37.781, NVIDIA GeForce RTX 3090, 69 %, 55 %, 24268 MiB, 11135 MiB, 332.28 W, 350.00 W, 54
2023/03/09 22:54:38.783, NVIDIA GeForce RTX 3090, 86 %, 67 %, 24268 MiB, 11135 MiB, 342.75 W, 350.00 W, 55
2023/03/09 22:54:39.784, NVIDIA GeForce RTX 3090, 87 %, 67 %, 24268 MiB, 11135 MiB, 346.03 W, 350.00 W, 55
2023/03/09 22:54:40.785, NVIDIA GeForce RTX 3090, 86 %, 67 %, 24268 MiB, 11135 MiB, 346.10 W, 350.00 W, 55
2023/03/09 22:54:41.787, NVIDIA GeForce RTX 3090, 87 %, 68 %, 24268 MiB, 11135 MiB, 345.90 W, 350.00 W, 56
2023/03/09 22:54:42.788, NVIDIA GeForce RTX 3090, 73 %, 57 %, 24268 MiB, 11135 MiB, 329.91 W, 350.00 W, 56
2023/03/09 22:54:43.789, NVIDIA GeForce RTX 3090, 70 %, 54 %, 24268 MiB, 11135 MiB, 331.58 W, 350.00 W, 56
2023/03/09 22:54:44.791, NVIDIA GeForce RTX 3090, 64 %, 50 %, 24268 MiB, 11135 MiB, 332.88 W, 350.00 W, 57
2023/03/09 22:54:45.792, NVIDIA GeForce RTX 3090, 69 %, 54 %, 24268 MiB, 11135 MiB, 334.76 W, 350.00 W, 57
2023/03/09 22:54:46.794, NVIDIA GeForce RTX 3090, 74 %, 58 %, 24268 MiB, 11135 MiB, 333.18 W, 350.00 W, 57
2023/03/09 22:54:47.795, NVIDIA GeForce RTX 3090, 72 %, 56 %, 24268 MiB, 11135 MiB, 332.46 W, 350.00 W, 57
2023/03/09 22:54:48.796, NVIDIA GeForce RTX 3090, 67 %, 52 %, 24268 MiB, 11135 MiB, 334.08 W, 350.00 W, 57
