timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/03/10 05:44:55.072, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 11135 MiB, 8.34 W, 350.00 W, 27
2023/03/10 05:44:56.077, NVIDIA GeForce RTX 3090, 2 %, 0 %, 24268 MiB, 11135 MiB, 44.58 W, 350.00 W, 30
2023/03/10 05:44:57.080, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 11135 MiB, 105.15 W, 350.00 W, 31
2023/03/10 05:44:58.082, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 11135 MiB, 105.21 W, 350.00 W, 31
2023/03/10 05:44:59.084, NVIDIA GeForce RTX 3090, 72 %, 57 %, 24268 MiB, 11135 MiB, 267.60 W, 350.00 W, 38
2023/03/10 05:45:00.086, NVIDIA GeForce RTX 3090, 70 %, 55 %, 24268 MiB, 11135 MiB, 328.83 W, 350.00 W, 39
2023/03/10 05:45:01.089, NVIDIA GeForce RTX 3090, 64 %, 51 %, 24268 MiB, 11135 MiB, 327.08 W, 350.00 W, 40
2023/03/10 05:45:02.091, NVIDIA GeForce RTX 3090, 73 %, 57 %, 24268 MiB, 11135 MiB, 331.74 W, 350.00 W, 41
2023/03/10 05:45:03.093, NVIDIA GeForce RTX 3090, 70 %, 55 %, 24268 MiB, 11135 MiB, 331.28 W, 350.00 W, 42
2023/03/10 05:45:04.096, NVIDIA GeForce RTX 3090, 68 %, 54 %, 24268 MiB, 11135 MiB, 330.77 W, 350.00 W, 42
2023/03/10 05:45:05.098, NVIDIA GeForce RTX 3090, 69 %, 54 %, 24268 MiB, 11135 MiB, 332.12 W, 350.00 W, 42
2023/03/10 05:45:06.101, NVIDIA GeForce RTX 3090, 66 %, 53 %, 24268 MiB, 11135 MiB, 331.91 W, 350.00 W, 43
2023/03/10 05:45:07.103, NVIDIA GeForce RTX 3090, 67 %, 53 %, 24268 MiB, 11135 MiB, 329.49 W, 350.00 W, 44
2023/03/10 05:45:08.106, NVIDIA GeForce RTX 3090, 72 %, 57 %, 24268 MiB, 11135 MiB, 330.57 W, 350.00 W, 45
2023/03/10 05:45:09.108, NVIDIA GeForce RTX 3090, 70 %, 55 %, 24268 MiB, 11135 MiB, 331.68 W, 350.00 W, 46
2023/03/10 05:45:10.110, NVIDIA GeForce RTX 3090, 74 %, 58 %, 24268 MiB, 11135 MiB, 332.96 W, 350.00 W, 46
2023/03/10 05:45:11.112, NVIDIA GeForce RTX 3090, 86 %, 67 %, 24268 MiB, 11135 MiB, 276.54 W, 350.00 W, 47
2023/03/10 05:45:12.113, NVIDIA GeForce RTX 3090, 86 %, 67 %, 24268 MiB, 11135 MiB, 342.84 W, 350.00 W, 48
2023/03/10 05:45:13.114, NVIDIA GeForce RTX 3090, 86 %, 67 %, 24268 MiB, 11135 MiB, 342.34 W, 350.00 W, 48
2023/03/10 05:45:14.115, NVIDIA GeForce RTX 3090, 86 %, 67 %, 24268 MiB, 11135 MiB, 343.21 W, 350.00 W, 49
2023/03/10 05:45:15.116, NVIDIA GeForce RTX 3090, 55 %, 43 %, 24268 MiB, 11135 MiB, 311.16 W, 350.00 W, 49
2023/03/10 05:45:16.117, NVIDIA GeForce RTX 3090, 74 %, 58 %, 24268 MiB, 11135 MiB, 329.35 W, 350.00 W, 49
2023/03/10 05:45:17.118, NVIDIA GeForce RTX 3090, 71 %, 55 %, 24268 MiB, 11135 MiB, 326.89 W, 350.00 W, 50
2023/03/10 05:45:18.119, NVIDIA GeForce RTX 3090, 72 %, 57 %, 24268 MiB, 11135 MiB, 324.86 W, 350.00 W, 50
2023/03/10 05:45:19.121, NVIDIA GeForce RTX 3090, 70 %, 55 %, 24268 MiB, 11135 MiB, 329.06 W, 350.00 W, 51
2023/03/10 05:45:20.122, NVIDIA GeForce RTX 3090, 75 %, 58 %, 24268 MiB, 11135 MiB, 326.97 W, 350.00 W, 51
2023/03/10 05:45:21.123, NVIDIA GeForce RTX 3090, 70 %, 55 %, 24268 MiB, 11135 MiB, 326.97 W, 350.00 W, 51
2023/03/10 05:45:22.125, NVIDIA GeForce RTX 3090, 72 %, 57 %, 24268 MiB, 11135 MiB, 328.38 W, 350.00 W, 52
2023/03/10 05:45:23.126, NVIDIA GeForce RTX 3090, 68 %, 54 %, 24268 MiB, 11135 MiB, 327.00 W, 350.00 W, 52
2023/03/10 05:45:24.127, NVIDIA GeForce RTX 3090, 67 %, 52 %, 24268 MiB, 11135 MiB, 325.72 W, 350.00 W, 53
2023/03/10 05:45:25.128, NVIDIA GeForce RTX 3090, 73 %, 58 %, 24268 MiB, 11135 MiB, 328.95 W, 350.00 W, 53
2023/03/10 05:45:26.129, NVIDIA GeForce RTX 3090, 71 %, 56 %, 24268 MiB, 11135 MiB, 326.59 W, 350.00 W, 54
2023/03/10 05:45:27.131, NVIDIA GeForce RTX 3090, 87 %, 67 %, 24268 MiB, 11135 MiB, 336.85 W, 350.00 W, 54
