timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/03/10 16:35:28.161, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 11135 MiB, 8.18 W, 350.00 W, 27
2023/03/10 16:35:29.165, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 11135 MiB, 55.94 W, 350.00 W, 30
2023/03/10 16:35:30.167, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 11135 MiB, 104.63 W, 350.00 W, 31
2023/03/10 16:35:31.169, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 11135 MiB, 104.83 W, 350.00 W, 31
2023/03/10 16:35:32.171, NVIDIA GeForce RTX 3090, 71 %, 56 %, 24268 MiB, 11135 MiB, 216.62 W, 350.00 W, 37
2023/03/10 16:35:33.172, NVIDIA GeForce RTX 3090, 67 %, 53 %, 24268 MiB, 11135 MiB, 329.27 W, 350.00 W, 39
2023/03/10 16:35:34.175, NVIDIA GeForce RTX 3090, 74 %, 58 %, 24268 MiB, 11135 MiB, 332.63 W, 350.00 W, 40
2023/03/10 16:35:35.176, NVIDIA GeForce RTX 3090, 68 %, 54 %, 24268 MiB, 11135 MiB, 330.41 W, 350.00 W, 40
2023/03/10 16:35:36.178, NVIDIA GeForce RTX 3090, 68 %, 53 %, 24268 MiB, 11135 MiB, 331.50 W, 350.00 W, 41
2023/03/10 16:35:37.181, NVIDIA GeForce RTX 3090, 74 %, 58 %, 24268 MiB, 11135 MiB, 333.14 W, 350.00 W, 42
2023/03/10 16:35:38.183, NVIDIA GeForce RTX 3090, 72 %, 57 %, 24268 MiB, 11135 MiB, 333.03 W, 350.00 W, 43
2023/03/10 16:35:39.186, NVIDIA GeForce RTX 3090, 71 %, 56 %, 24268 MiB, 11135 MiB, 335.29 W, 350.00 W, 43
2023/03/10 16:35:40.188, NVIDIA GeForce RTX 3090, 72 %, 57 %, 24268 MiB, 11135 MiB, 331.35 W, 350.00 W, 44
2023/03/10 16:35:41.190, NVIDIA GeForce RTX 3090, 71 %, 56 %, 24268 MiB, 11135 MiB, 333.27 W, 350.00 W, 45
2023/03/10 16:35:42.191, NVIDIA GeForce RTX 3090, 67 %, 52 %, 24268 MiB, 11135 MiB, 329.62 W, 350.00 W, 45
