timestamp,cpu usage (%),memory usage (MB),temperature (Celsius)
2023-03-10T05:44:55.282927,7.434,12002.125,28.75
2023-03-10T05:44:56.294550,2.316,11950.629,28.75
2023-03-10T05:44:57.301459,1.334,11950.648,28.75
2023-03-10T05:44:58.307692,3.819,12120.18,29.375
2023-03-10T05:44:59.313668,5.872,12161.758,29.375
2023-03-10T05:45:00.319698,5.653,12136.008,29.375
2023-03-10T05:45:01.325780,5.281,12178.25,29.375
2023-03-10T05:45:02.333042,5.925,12142.516,29.375
2023-03-10T05:45:03.337460,5.819,12108.762,29.375
2023-03-10T05:45:04.343595,5.716,12181.336,29.375
2023-03-10T05:45:05.348215,6.097,12136.066,29.375
2023-03-10T05:45:06.353432,5.719,12147.957,29.375
2023-03-10T05:45:07.359687,5.622,12160.898,29.375
2023-03-10T05:45:08.365854,5.653,12154.438,29.375
2023-03-10T05:45:09.371700,5.778,12183.961,29.375
2023-03-10T05:45:10.378127,5.184,12142.234,29.375
2023-03-10T05:45:11.385164,1.8,12142.234,29.0
2023-03-10T05:45:12.392597,1.675,12142.27,29.0
2023-03-10T05:45:13.398425,1.647,12142.27,29.0
2023-03-10T05:45:14.404211,1.678,12142.27,29.0
2023-03-10T05:45:15.411201,4.25,12136.52,29.0
2023-03-10T05:45:16.417206,5.747,12160.277,29.0
2023-03-10T05:45:17.423227,5.591,12172.289,29.0
2023-03-10T05:45:18.428265,5.938,12161.168,29.0
2023-03-10T05:45:19.433408,5.753,12160.414,29.0
2023-03-10T05:45:20.438893,5.594,12166.305,29.0
2023-03-10T05:45:21.444974,5.747,12151.941,29.0
2023-03-10T05:45:22.451113,5.622,12166.105,29.0
2023-03-10T05:45:23.457180,5.622,12172.461,29.0
2023-03-10T05:45:24.463239,5.653,12127.52,29.0
2023-03-10T05:45:25.468443,5.659,12148.129,29.125
2023-03-10T05:45:26.474515,5.684,12172.242,29.25
2023-03-10T05:45:27.480584,2.484,12106.699,29.125
2023-03-10T05:45:28.485488,1.647,12106.699,29.0
2023-03-10T05:45:29.490807,1.647,12106.699,29.0
2023-03-10T05:45:30.497728,1.675,12106.699,29.0
2023-03-10T05:45:31.504688,3.847,12160.113,29.0
2023-03-10T05:45:32.509816,5.472,12178.371,29.125
2023-03-10T05:45:33.514116,5.725,12130.215,29.125
2023-03-10T05:45:34.517960,5.759,12159.211,29.25
2023-03-10T05:45:35.522974,5.878,12124.238,29.25
2023-03-10T05:45:36.527342,5.725,12178.145,29.25
2023-03-10T05:45:37.533439,5.809,12166.387,29.25
2023-03-10T05:45:38.539674,5.747,12137.199,29.25
2023-03-10T05:45:39.543303,5.759,12170.082,29.25
2023-03-10T05:45:40.548336,5.878,12148.383,29.375
2023-03-10T05:45:41.554963,5.494,12148.574,29.375
2023-03-10T05:45:42.560930,5.438,12166.195,29.375
2023-03-10T05:45:43.567016,3.231,12154.223,29.25
2023-03-10T05:45:44.574466,1.675,12154.223,29.25
2023-03-10T05:45:45.580167,1.647,12154.223,29.25
2023-03-10T05:45:46.585665,1.616,12154.223,29.25
2023-03-10T05:45:47.591176,2.734,12172.297,29.25
2023-03-10T05:45:48.598149,5.494,12147.656,29.25
2023-03-10T05:45:49.604311,5.653,12161.98,29.25
2023-03-10T05:45:50.610372,5.716,12178.203,29.25
2023-03-10T05:45:51.615771,5.625,12145.582,29.25
2023-03-10T05:45:52.622555,5.713,12166.176,29.25
2023-03-10T05:45:53.627702,5.812,12108.219,29.25
2023-03-10T05:45:54.634828,5.709,12154.203,29.25
2023-03-10T05:45:55.640672,5.469,12144.352,29.25
2023-03-10T05:45:56.646387,5.625,12160.445,29.25
2023-03-10T05:45:57.652719,5.653,12148.152,29.25
2023-03-10T05:45:58.657251,5.85,12106.656,29.25
2023-03-10T05:45:59.662981,4.412,12136.293,29.25
2023-03-10T05:46:00.667688,1.65,12136.293,29.25
