timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/03/10 09:51:59.850, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 11135 MiB, 8.50 W, 350.00 W, 27
2023/03/10 09:52:00.853, NVIDIA GeForce RTX 3090, 2 %, 0 %, 24268 MiB, 11135 MiB, 41.04 W, 350.00 W, 30
2023/03/10 09:52:01.854, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 11135 MiB, 105.36 W, 350.00 W, 31
2023/03/10 09:52:02.856, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 11135 MiB, 105.54 W, 350.00 W, 31
2023/03/10 09:52:03.857, NVIDIA GeForce RTX 3090, 70 %, 55 %, 24268 MiB, 11135 MiB, 197.79 W, 350.00 W, 37
2023/03/10 09:52:04.858, NVIDIA GeForce RTX 3090, 71 %, 56 %, 24268 MiB, 11135 MiB, 334.05 W, 350.00 W, 38
2023/03/10 09:52:05.860, NVIDIA GeForce RTX 3090, 69 %, 54 %, 24268 MiB, 11135 MiB, 332.34 W, 350.00 W, 39
2023/03/10 09:52:06.863, NVIDIA GeForce RTX 3090, 65 %, 51 %, 24268 MiB, 11135 MiB, 326.46 W, 350.00 W, 40
2023/03/10 09:52:07.864, NVIDIA GeForce RTX 3090, 70 %, 55 %, 24268 MiB, 11135 MiB, 327.33 W, 350.00 W, 41
2023/03/10 09:52:08.866, NVIDIA GeForce RTX 3090, 71 %, 56 %, 24268 MiB, 11135 MiB, 331.00 W, 350.00 W, 42
2023/03/10 09:52:09.867, NVIDIA GeForce RTX 3090, 72 %, 57 %, 24268 MiB, 11135 MiB, 333.17 W, 350.00 W, 42
2023/03/10 09:52:10.869, NVIDIA GeForce RTX 3090, 66 %, 52 %, 24268 MiB, 11135 MiB, 329.37 W, 350.00 W, 43
2023/03/10 09:52:11.870, NVIDIA GeForce RTX 3090, 71 %, 56 %, 24268 MiB, 11135 MiB, 332.47 W, 350.00 W, 43
2023/03/10 09:52:12.872, NVIDIA GeForce RTX 3090, 73 %, 57 %, 24268 MiB, 11135 MiB, 334.81 W, 350.00 W, 45
2023/03/10 09:52:13.873, NVIDIA GeForce RTX 3090, 70 %, 55 %, 24268 MiB, 11135 MiB, 333.83 W, 350.00 W, 45
2023/03/10 09:52:14.875, NVIDIA GeForce RTX 3090, 70 %, 55 %, 24268 MiB, 11135 MiB, 332.40 W, 350.00 W, 45
2023/03/10 09:52:15.877, NVIDIA GeForce RTX 3090, 86 %, 67 %, 24268 MiB, 11135 MiB, 274.35 W, 350.00 W, 46
2023/03/10 09:52:16.879, NVIDIA GeForce RTX 3090, 86 %, 67 %, 24268 MiB, 11135 MiB, 344.80 W, 350.00 W, 47
2023/03/10 09:52:17.880, NVIDIA GeForce RTX 3090, 86 %, 67 %, 24268 MiB, 11135 MiB, 345.23 W, 350.00 W, 48
2023/03/10 09:52:18.882, NVIDIA GeForce RTX 3090, 86 %, 67 %, 24268 MiB, 11135 MiB, 345.53 W, 350.00 W, 48
2023/03/10 09:52:19.884, NVIDIA GeForce RTX 3090, 39 %, 30 %, 24268 MiB, 11135 MiB, 318.27 W, 350.00 W, 47
2023/03/10 09:52:20.886, NVIDIA GeForce RTX 3090, 69 %, 54 %, 24268 MiB, 11135 MiB, 330.72 W, 350.00 W, 49
2023/03/10 09:52:21.887, NVIDIA GeForce RTX 3090, 73 %, 58 %, 24268 MiB, 11135 MiB, 331.81 W, 350.00 W, 49
2023/03/10 09:52:22.889, NVIDIA GeForce RTX 3090, 68 %, 54 %, 24268 MiB, 11135 MiB, 328.54 W, 350.00 W, 50
2023/03/10 09:52:23.891, NVIDIA GeForce RTX 3090, 70 %, 56 %, 24268 MiB, 11135 MiB, 326.79 W, 350.00 W, 51
2023/03/10 09:52:24.902, NVIDIA GeForce RTX 3090, 70 %, 55 %, 24268 MiB, 11135 MiB, 329.14 W, 350.00 W, 51
2023/03/10 09:52:25.904, NVIDIA GeForce RTX 3090, 69 %, 54 %, 24268 MiB, 11135 MiB, 332.24 W, 350.00 W, 51
2023/03/10 09:52:26.906, NVIDIA GeForce RTX 3090, 70 %, 55 %, 24268 MiB, 11135 MiB, 331.70 W, 350.00 W, 52
2023/03/10 09:52:27.907, NVIDIA GeForce RTX 3090, 72 %, 56 %, 24268 MiB, 11135 MiB, 334.20 W, 350.00 W, 52
2023/03/10 09:52:28.909, NVIDIA GeForce RTX 3090, 68 %, 54 %, 24268 MiB, 11135 MiB, 330.60 W, 350.00 W, 53
2023/03/10 09:52:29.912, NVIDIA GeForce RTX 3090, 73 %, 57 %, 24268 MiB, 11135 MiB, 332.72 W, 350.00 W, 53
2023/03/10 09:52:30.913, NVIDIA GeForce RTX 3090, 71 %, 55 %, 24268 MiB, 11135 MiB, 333.16 W, 350.00 W, 54
2023/03/10 09:52:31.918, NVIDIA GeForce RTX 3090, 83 %, 65 %, 24268 MiB, 11135 MiB, 337.40 W, 350.00 W, 54
2023/03/10 09:52:32.920, NVIDIA GeForce RTX 3090, 86 %, 67 %, 24268 MiB, 11135 MiB, 345.82 W, 350.00 W, 55
2023/03/10 09:52:33.922, NVIDIA GeForce RTX 3090, 86 %, 66 %, 24268 MiB, 11135 MiB, 345.49 W, 350.00 W, 55
2023/03/10 09:52:34.923, NVIDIA GeForce RTX 3090, 87 %, 67 %, 24268 MiB, 11135 MiB, 345.44 W, 350.00 W, 55
2023/03/10 09:52:35.925, NVIDIA GeForce RTX 3090, 37 %, 29 %, 24268 MiB, 11135 MiB, 323.96 W, 350.00 W, 54
2023/03/10 09:52:36.928, NVIDIA GeForce RTX 3090, 71 %, 55 %, 24268 MiB, 11135 MiB, 327.78 W, 350.00 W, 56
2023/03/10 09:52:37.929, NVIDIA GeForce RTX 3090, 72 %, 56 %, 24268 MiB, 11135 MiB, 333.17 W, 350.00 W, 54
2023/03/10 09:52:38.931, NVIDIA GeForce RTX 3090, 72 %, 56 %, 24268 MiB, 11135 MiB, 311.73 W, 350.00 W, 57
2023/03/10 09:52:39.933, NVIDIA GeForce RTX 3090, 74 %, 57 %, 24268 MiB, 11135 MiB, 335.33 W, 350.00 W, 57
2023/03/10 09:52:40.935, NVIDIA GeForce RTX 3090, 69 %, 54 %, 24268 MiB, 11135 MiB, 332.99 W, 350.00 W, 57
2023/03/10 09:52:41.937, NVIDIA GeForce RTX 3090, 71 %, 55 %, 24268 MiB, 11135 MiB, 334.18 W, 350.00 W, 57
2023/03/10 09:52:42.940, NVIDIA GeForce RTX 3090, 74 %, 58 %, 24268 MiB, 11135 MiB, 333.95 W, 350.00 W, 57
2023/03/10 09:52:43.941, NVIDIA GeForce RTX 3090, 70 %, 55 %, 24268 MiB, 11135 MiB, 334.69 W, 350.00 W, 57
2023/03/10 09:52:44.943, NVIDIA GeForce RTX 3090, 73 %, 57 %, 24268 MiB, 11135 MiB, 335.56 W, 350.00 W, 58
2023/03/10 09:52:45.945, NVIDIA GeForce RTX 3090, 73 %, 57 %, 24268 MiB, 11135 MiB, 331.25 W, 350.00 W, 58
2023/03/10 09:52:46.948, NVIDIA GeForce RTX 3090, 76 %, 59 %, 24268 MiB, 11135 MiB, 331.45 W, 350.00 W, 58
2023/03/10 09:52:47.950, NVIDIA GeForce RTX 3090, 75 %, 59 %, 24268 MiB, 11135 MiB, 336.66 W, 350.00 W, 59
2023/03/10 09:52:48.952, NVIDIA GeForce RTX 3090, 87 %, 67 %, 24268 MiB, 11135 MiB, 345.50 W, 350.00 W, 59
2023/03/10 09:52:49.954, NVIDIA GeForce RTX 3090, 86 %, 66 %, 24268 MiB, 11135 MiB, 347.48 W, 350.00 W, 59
2023/03/10 09:52:50.956, NVIDIA GeForce RTX 3090, 86 %, 66 %, 24268 MiB, 11135 MiB, 346.50 W, 350.00 W, 59
2023/03/10 09:52:51.959, NVIDIA GeForce RTX 3090, 87 %, 67 %, 24268 MiB, 11135 MiB, 346.66 W, 350.00 W, 60
2023/03/10 09:52:52.961, NVIDIA GeForce RTX 3090, 72 %, 56 %, 24268 MiB, 11135 MiB, 320.18 W, 350.00 W, 59
2023/03/10 09:52:53.963, NVIDIA GeForce RTX 3090, 74 %, 57 %, 24268 MiB, 11135 MiB, 335.56 W, 350.00 W, 60
2023/03/10 09:52:54.965, NVIDIA GeForce RTX 3090, 70 %, 55 %, 24268 MiB, 11135 MiB, 334.67 W, 350.00 W, 60
2023/03/10 09:52:55.967, NVIDIA GeForce RTX 3090, 68 %, 53 %, 24268 MiB, 11135 MiB, 333.38 W, 350.00 W, 60
2023/03/10 09:52:56.972, NVIDIA GeForce RTX 3090, 74 %, 58 %, 24268 MiB, 11135 MiB, 332.88 W, 350.00 W, 60
2023/03/10 09:52:57.974, NVIDIA GeForce RTX 3090, 67 %, 53 %, 24268 MiB, 11135 MiB, 331.65 W, 350.00 W, 61
2023/03/10 09:52:58.977, NVIDIA GeForce RTX 3090, 72 %, 56 %, 24268 MiB, 11135 MiB, 332.59 W, 350.00 W, 60
2023/03/10 09:52:59.979, NVIDIA GeForce RTX 3090, 73 %, 57 %, 24268 MiB, 11135 MiB, 335.90 W, 350.00 W, 61
2023/03/10 09:53:00.981, NVIDIA GeForce RTX 3090, 71 %, 55 %, 24268 MiB, 11135 MiB, 337.71 W, 350.00 W, 61
2023/03/10 09:53:01.984, NVIDIA GeForce RTX 3090, 67 %, 53 %, 24268 MiB, 11135 MiB, 333.61 W, 350.00 W, 61
2023/03/10 09:53:02.986, NVIDIA GeForce RTX 3090, 71 %, 56 %, 24268 MiB, 11135 MiB, 336.28 W, 350.00 W, 61
2023/03/10 09:53:03.988, NVIDIA GeForce RTX 3090, 72 %, 56 %, 24268 MiB, 11135 MiB, 332.10 W, 350.00 W, 62
2023/03/10 09:53:04.991, NVIDIA GeForce RTX 3090, 87 %, 67 %, 24268 MiB, 11135 MiB, 346.19 W, 350.00 W, 61
2023/03/10 09:53:05.993, NVIDIA GeForce RTX 3090, 87 %, 67 %, 24268 MiB, 11135 MiB, 345.40 W, 350.00 W, 62
2023/03/10 09:53:06.996, NVIDIA GeForce RTX 3090, 86 %, 66 %, 24268 MiB, 11135 MiB, 344.90 W, 350.00 W, 62
2023/03/10 09:53:07.998, NVIDIA GeForce RTX 3090, 86 %, 67 %, 24268 MiB, 11135 MiB, 345.29 W, 350.00 W, 62
2023/03/10 09:53:09.001, NVIDIA GeForce RTX 3090, 69 %, 54 %, 24268 MiB, 11135 MiB, 319.17 W, 350.00 W, 62
2023/03/10 09:53:10.003, NVIDIA GeForce RTX 3090, 73 %, 57 %, 24268 MiB, 11135 MiB, 332.72 W, 350.00 W, 62
