timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/02/28 10:44:29.240, NVIDIA GeForce RTX 3070, 0 %, 56 %, 8192 MiB, 7480 MiB, 21.54 W, 240.00 W, 40
2023/02/28 10:44:30.244, NVIDIA GeForce RTX 3070, 0 %, 24 %, 8192 MiB, 7480 MiB, 21.94 W, 240.00 W, 40
2023/02/28 10:44:31.248, NVIDIA GeForce RTX 3070, 0 %, 41 %, 8192 MiB, 7480 MiB, 21.35 W, 240.00 W, 40
2023/02/28 10:44:32.252, NVIDIA GeForce RTX 3070, 0 %, 56 %, 8192 MiB, 7480 MiB, 21.28 W, 240.00 W, 40
2023/02/28 10:44:33.256, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7480 MiB, 46.57 W, 240.00 W, 42
2023/02/28 10:44:34.258, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7480 MiB, 54.14 W, 240.00 W, 42
2023/02/28 10:44:35.260, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7480 MiB, 54.13 W, 240.00 W, 42
2023/02/28 10:44:36.262, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7480 MiB, 54.19 W, 240.00 W, 42
2023/02/28 10:44:37.264, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7480 MiB, 54.21 W, 240.00 W, 42
2023/02/28 10:44:38.266, NVIDIA GeForce RTX 3070, 1 %, 0 %, 8192 MiB, 7480 MiB, 54.24 W, 240.00 W, 43
2023/02/28 10:44:39.268, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7480 MiB, 54.30 W, 240.00 W, 43
2023/02/28 10:44:40.269, NVIDIA GeForce RTX 3070, 79 %, 51 %, 8192 MiB, 7480 MiB, 128.73 W, 240.00 W, 52
2023/02/28 10:44:41.271, NVIDIA GeForce RTX 3070, 81 %, 52 %, 8192 MiB, 7480 MiB, 167.11 W, 240.00 W, 53
2023/02/28 10:44:42.273, NVIDIA GeForce RTX 3070, 81 %, 52 %, 8192 MiB, 7480 MiB, 169.06 W, 240.00 W, 54
2023/02/28 10:44:43.275, NVIDIA GeForce RTX 3070, 82 %, 53 %, 8192 MiB, 7480 MiB, 169.12 W, 240.00 W, 54
2023/02/28 10:44:44.277, NVIDIA GeForce RTX 3070, 80 %, 50 %, 8192 MiB, 7480 MiB, 170.39 W, 240.00 W, 55
2023/02/28 10:44:45.279, NVIDIA GeForce RTX 3070, 81 %, 52 %, 8192 MiB, 7480 MiB, 169.23 W, 240.00 W, 55
2023/02/28 10:44:46.281, NVIDIA GeForce RTX 3070, 80 %, 51 %, 8192 MiB, 7480 MiB, 169.41 W, 240.00 W, 55
2023/02/28 10:44:47.284, NVIDIA GeForce RTX 3070, 81 %, 52 %, 8192 MiB, 7480 MiB, 169.89 W, 240.00 W, 55
2023/02/28 10:44:48.285, NVIDIA GeForce RTX 3070, 82 %, 53 %, 8192 MiB, 7480 MiB, 169.72 W, 240.00 W, 56
