timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/02/25 11:39:36.429, NVIDIA GeForce RTX 3070, 8 %, 4 %, 8192 MiB, 7375 MiB, 23.38 W, 240.00 W, 41
2023/02/25 11:39:37.449, NVIDIA GeForce RTX 3070, 0 %, 2 %, 8192 MiB, 7375 MiB, 23.97 W, 240.00 W, 41
2023/02/25 11:39:38.452, NVIDIA GeForce RTX 3070, 0 %, 2 %, 8192 MiB, 7375 MiB, 23.37 W, 240.00 W, 41
2023/02/25 11:39:39.456, NVIDIA GeForce RTX 3070, 0 %, 2 %, 8192 MiB, 7375 MiB, 23.42 W, 240.00 W, 41
2023/02/25 11:39:40.460, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7375 MiB, 37.45 W, 240.00 W, 43
2023/02/25 11:39:41.462, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7375 MiB, 55.48 W, 240.00 W, 43
2023/02/25 11:39:42.463, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7375 MiB, 55.39 W, 240.00 W, 43
2023/02/25 11:39:43.465, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7375 MiB, 55.34 W, 240.00 W, 43
2023/02/25 11:39:44.467, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7375 MiB, 55.40 W, 240.00 W, 43
2023/02/25 11:39:45.469, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7375 MiB, 55.36 W, 240.00 W, 43
2023/02/25 11:39:46.470, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7375 MiB, 55.33 W, 240.00 W, 43
2023/02/25 11:39:47.474, NVIDIA GeForce RTX 3070, 8 %, 5 %, 8192 MiB, 7375 MiB, 56.73 W, 240.00 W, 44
2023/02/25 11:39:48.477, NVIDIA GeForce RTX 3070, 82 %, 53 %, 8192 MiB, 7375 MiB, 145.05 W, 240.00 W, 53
2023/02/25 11:39:49.479, NVIDIA GeForce RTX 3070, 82 %, 52 %, 8192 MiB, 7375 MiB, 167.19 W, 240.00 W, 54
2023/02/25 11:39:50.481, NVIDIA GeForce RTX 3070, 82 %, 53 %, 8192 MiB, 7375 MiB, 167.21 W, 240.00 W, 54
2023/02/25 11:39:51.482, NVIDIA GeForce RTX 3070, 82 %, 53 %, 8192 MiB, 7375 MiB, 169.60 W, 240.00 W, 55
2023/02/25 11:39:52.484, NVIDIA GeForce RTX 3070, 82 %, 53 %, 8192 MiB, 7375 MiB, 167.47 W, 240.00 W, 55
2023/02/25 11:39:53.486, NVIDIA GeForce RTX 3070, 79 %, 50 %, 8192 MiB, 7375 MiB, 168.08 W, 240.00 W, 55
2023/02/25 11:39:54.488, NVIDIA GeForce RTX 3070, 82 %, 53 %, 8192 MiB, 7375 MiB, 168.66 W, 240.00 W, 56
2023/02/25 11:39:55.490, NVIDIA GeForce RTX 3070, 82 %, 53 %, 8192 MiB, 7375 MiB, 168.51 W, 240.00 W, 56
2023/02/25 11:39:56.492, NVIDIA GeForce RTX 3070, 82 %, 53 %, 8192 MiB, 7375 MiB, 169.40 W, 240.00 W, 56
2023/02/25 11:39:57.494, NVIDIA GeForce RTX 3070, 81 %, 52 %, 8192 MiB, 7375 MiB, 168.61 W, 240.00 W, 56
2023/02/25 11:39:58.496, NVIDIA GeForce RTX 3070, 83 %, 53 %, 8192 MiB, 7375 MiB, 170.39 W, 240.00 W, 56
2023/02/25 11:39:59.498, NVIDIA GeForce RTX 3070, 82 %, 53 %, 8192 MiB, 7375 MiB, 170.08 W, 240.00 W, 57
