timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/03/01 09:40:44.081, NVIDIA GeForce RTX 3070, 0 %, 57 %, 8192 MiB, 7479 MiB, 22.08 W, 240.00 W, 40
2023/03/01 09:40:45.085, NVIDIA GeForce RTX 3070, 0 %, 28 %, 8192 MiB, 7479 MiB, 22.36 W, 240.00 W, 40
2023/03/01 09:40:46.088, NVIDIA GeForce RTX 3070, 0 %, 57 %, 8192 MiB, 7479 MiB, 22.79 W, 240.00 W, 40
2023/03/01 09:40:47.091, NVIDIA GeForce RTX 3070, 0 %, 69 %, 8192 MiB, 7479 MiB, 22.42 W, 240.00 W, 40
2023/03/01 09:40:48.094, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7479 MiB, 41.26 W, 240.00 W, 42
2023/03/01 09:40:49.095, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7479 MiB, 54.55 W, 240.00 W, 42
2023/03/01 09:40:50.096, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7479 MiB, 54.51 W, 240.00 W, 42
2023/03/01 09:40:51.097, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7479 MiB, 54.47 W, 240.00 W, 42
2023/03/01 09:40:52.099, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7479 MiB, 54.49 W, 240.00 W, 42
2023/03/01 09:40:53.100, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7479 MiB, 54.71 W, 240.00 W, 42
2023/03/01 09:40:54.102, NVIDIA GeForce RTX 3070, 81 %, 48 %, 8192 MiB, 7479 MiB, 66.26 W, 240.00 W, 46
2023/03/01 09:40:55.103, NVIDIA GeForce RTX 3070, 82 %, 52 %, 8192 MiB, 7479 MiB, 162.54 W, 240.00 W, 52
2023/03/01 09:40:56.105, NVIDIA GeForce RTX 3070, 82 %, 51 %, 8192 MiB, 7479 MiB, 167.80 W, 240.00 W, 53
2023/03/01 09:40:57.107, NVIDIA GeForce RTX 3070, 83 %, 53 %, 8192 MiB, 7479 MiB, 167.16 W, 240.00 W, 53
2023/03/01 09:40:58.109, NVIDIA GeForce RTX 3070, 82 %, 52 %, 8192 MiB, 7479 MiB, 168.22 W, 240.00 W, 54
2023/03/01 09:40:59.110, NVIDIA GeForce RTX 3070, 82 %, 52 %, 8192 MiB, 7479 MiB, 168.51 W, 240.00 W, 54
2023/03/01 09:41:00.111, NVIDIA GeForce RTX 3070, 81 %, 52 %, 8192 MiB, 7479 MiB, 167.20 W, 240.00 W, 54
2023/03/01 09:41:01.113, NVIDIA GeForce RTX 3070, 83 %, 53 %, 8192 MiB, 7479 MiB, 167.95 W, 240.00 W, 55
2023/03/01 09:41:02.115, NVIDIA GeForce RTX 3070, 82 %, 52 %, 8192 MiB, 7479 MiB, 168.26 W, 240.00 W, 55
2023/03/01 09:41:03.116, NVIDIA GeForce RTX 3070, 82 %, 52 %, 8192 MiB, 7479 MiB, 168.84 W, 240.00 W, 55
2023/03/01 09:41:04.118, NVIDIA GeForce RTX 3070, 81 %, 52 %, 8192 MiB, 7479 MiB, 167.80 W, 240.00 W, 55
2023/03/01 09:41:05.120, NVIDIA GeForce RTX 3070, 82 %, 52 %, 8192 MiB, 7479 MiB, 168.70 W, 240.00 W, 56
2023/03/01 09:41:06.122, NVIDIA GeForce RTX 3070, 82 %, 53 %, 8192 MiB, 7479 MiB, 169.10 W, 240.00 W, 56
2023/03/01 09:41:07.123, NVIDIA GeForce RTX 3070, 82 %, 52 %, 8192 MiB, 7479 MiB, 170.05 W, 240.00 W, 56
2023/03/01 09:41:08.125, NVIDIA GeForce RTX 3070, 81 %, 52 %, 8192 MiB, 7479 MiB, 169.28 W, 240.00 W, 56
2023/03/01 09:41:09.127, NVIDIA GeForce RTX 3070, 36 %, 23 %, 8192 MiB, 7479 MiB, 158.17 W, 240.00 W, 51
2023/03/01 09:41:10.128, NVIDIA GeForce RTX 3070, 91 %, 61 %, 8192 MiB, 7479 MiB, 141.33 W, 240.00 W, 57
2023/03/01 09:41:11.130, NVIDIA GeForce RTX 3070, 92 %, 61 %, 8192 MiB, 7479 MiB, 189.08 W, 240.00 W, 58
2023/03/01 09:41:12.131, NVIDIA GeForce RTX 3070, 93 %, 62 %, 8192 MiB, 7479 MiB, 192.44 W, 240.00 W, 58
2023/03/01 09:41:13.133, NVIDIA GeForce RTX 3070, 92 %, 61 %, 8192 MiB, 7479 MiB, 192.35 W, 240.00 W, 59
2023/03/01 09:41:14.135, NVIDIA GeForce RTX 3070, 93 %, 62 %, 8192 MiB, 7479 MiB, 192.48 W, 240.00 W, 59
2023/03/01 09:41:15.137, NVIDIA GeForce RTX 3070, 81 %, 51 %, 8192 MiB, 7479 MiB, 173.61 W, 240.00 W, 57
2023/03/01 09:41:16.139, NVIDIA GeForce RTX 3070, 82 %, 51 %, 8192 MiB, 7479 MiB, 171.23 W, 240.00 W, 57
2023/03/01 09:41:17.140, NVIDIA GeForce RTX 3070, 82 %, 52 %, 8192 MiB, 7479 MiB, 171.25 W, 240.00 W, 58
2023/03/01 09:41:18.142, NVIDIA GeForce RTX 3070, 81 %, 52 %, 8192 MiB, 7479 MiB, 171.70 W, 240.00 W, 58
2023/03/01 09:41:19.144, NVIDIA GeForce RTX 3070, 83 %, 52 %, 8192 MiB, 7479 MiB, 172.04 W, 240.00 W, 58
2023/03/01 09:41:20.145, NVIDIA GeForce RTX 3070, 81 %, 52 %, 8192 MiB, 7479 MiB, 172.08 W, 240.00 W, 58
2023/03/01 09:41:21.147, NVIDIA GeForce RTX 3070, 81 %, 52 %, 8192 MiB, 7479 MiB, 171.72 W, 240.00 W, 58
2023/03/01 09:41:22.149, NVIDIA GeForce RTX 3070, 81 %, 51 %, 8192 MiB, 7479 MiB, 171.36 W, 240.00 W, 58
2023/03/01 09:41:23.151, NVIDIA GeForce RTX 3070, 82 %, 52 %, 8192 MiB, 7479 MiB, 171.34 W, 240.00 W, 58
2023/03/01 09:41:24.153, NVIDIA GeForce RTX 3070, 82 %, 53 %, 8192 MiB, 7479 MiB, 171.61 W, 240.00 W, 58
2023/03/01 09:41:25.155, NVIDIA GeForce RTX 3070, 84 %, 53 %, 8192 MiB, 7479 MiB, 171.95 W, 240.00 W, 58
2023/03/01 09:41:26.157, NVIDIA GeForce RTX 3070, 82 %, 53 %, 8192 MiB, 7479 MiB, 171.83 W, 240.00 W, 58
