timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/02/27 14:20:09.581, NVIDIA GeForce RTX 3070, 0 %, 51 %, 8192 MiB, 7390 MiB, 23.23 W, 240.00 W, 40
2023/02/27 14:20:10.584, NVIDIA GeForce RTX 3070, 0 %, 56 %, 8192 MiB, 7390 MiB, 23.34 W, 240.00 W, 40
2023/02/27 14:20:11.588, NVIDIA GeForce RTX 3070, 0 %, 42 %, 8192 MiB, 7390 MiB, 23.61 W, 240.00 W, 40
2023/02/27 14:20:12.591, NVIDIA GeForce RTX 3070, 0 %, 63 %, 8192 MiB, 7390 MiB, 23.87 W, 240.00 W, 40
2023/02/27 14:20:13.594, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7390 MiB, 38.79 W, 240.00 W, 42
2023/02/27 14:20:14.595, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7390 MiB, 55.53 W, 240.00 W, 42
2023/02/27 14:20:15.597, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7390 MiB, 55.59 W, 240.00 W, 42
2023/02/27 14:20:16.598, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7390 MiB, 55.54 W, 240.00 W, 43
2023/02/27 14:20:17.599, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7390 MiB, 55.44 W, 240.00 W, 43
2023/02/27 14:20:18.601, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7390 MiB, 55.42 W, 240.00 W, 43
2023/02/27 14:20:19.602, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7390 MiB, 55.45 W, 240.00 W, 43
2023/02/27 14:20:20.604, NVIDIA GeForce RTX 3070, 81 %, 54 %, 8192 MiB, 7390 MiB, 140.29 W, 240.00 W, 52
2023/02/27 14:20:21.606, NVIDIA GeForce RTX 3070, 80 %, 54 %, 8192 MiB, 7390 MiB, 163.79 W, 240.00 W, 53
2023/02/27 14:20:22.608, NVIDIA GeForce RTX 3070, 82 %, 55 %, 8192 MiB, 7390 MiB, 164.46 W, 240.00 W, 53
2023/02/27 14:20:23.609, NVIDIA GeForce RTX 3070, 80 %, 53 %, 8192 MiB, 7390 MiB, 163.87 W, 240.00 W, 54
2023/02/27 14:20:24.610, NVIDIA GeForce RTX 3070, 81 %, 54 %, 8192 MiB, 7390 MiB, 165.57 W, 240.00 W, 54
2023/02/27 14:20:25.612, NVIDIA GeForce RTX 3070, 80 %, 54 %, 8192 MiB, 7390 MiB, 164.91 W, 240.00 W, 55
2023/02/27 14:20:26.614, NVIDIA GeForce RTX 3070, 81 %, 55 %, 8192 MiB, 7390 MiB, 166.38 W, 240.00 W, 55
2023/02/27 14:20:27.616, NVIDIA GeForce RTX 3070, 82 %, 55 %, 8192 MiB, 7390 MiB, 167.30 W, 240.00 W, 55
2023/02/27 14:20:28.617, NVIDIA GeForce RTX 3070, 82 %, 56 %, 8192 MiB, 7390 MiB, 166.07 W, 240.00 W, 56
2023/02/27 14:20:29.619, NVIDIA GeForce RTX 3070, 81 %, 55 %, 8192 MiB, 7390 MiB, 166.46 W, 240.00 W, 56
2023/02/27 14:20:30.621, NVIDIA GeForce RTX 3070, 81 %, 55 %, 8192 MiB, 7390 MiB, 165.80 W, 240.00 W, 56
2023/02/27 14:20:31.622, NVIDIA GeForce RTX 3070, 81 %, 55 %, 8192 MiB, 7390 MiB, 166.38 W, 240.00 W, 56
2023/02/27 14:20:32.624, NVIDIA GeForce RTX 3070, 81 %, 54 %, 8192 MiB, 7390 MiB, 166.35 W, 240.00 W, 56
2023/02/27 14:20:33.625, NVIDIA GeForce RTX 3070, 82 %, 55 %, 8192 MiB, 7390 MiB, 167.50 W, 240.00 W, 56
2023/02/27 14:20:34.627, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7390 MiB, 133.47 W, 240.00 W, 50
2023/02/27 14:20:35.629, NVIDIA GeForce RTX 3070, 91 %, 65 %, 8192 MiB, 7390 MiB, 168.55 W, 240.00 W, 58
2023/02/27 14:20:36.631, NVIDIA GeForce RTX 3070, 91 %, 65 %, 8192 MiB, 7390 MiB, 187.77 W, 240.00 W, 58
2023/02/27 14:20:37.632, NVIDIA GeForce RTX 3070, 91 %, 65 %, 8192 MiB, 7390 MiB, 187.47 W, 240.00 W, 58
2023/02/27 14:20:38.634, NVIDIA GeForce RTX 3070, 91 %, 64 %, 8192 MiB, 7390 MiB, 187.76 W, 240.00 W, 59
2023/02/27 14:20:39.636, NVIDIA GeForce RTX 3070, 90 %, 63 %, 8192 MiB, 7390 MiB, 187.62 W, 240.00 W, 59
2023/02/27 14:20:40.637, NVIDIA GeForce RTX 3070, 79 %, 53 %, 8192 MiB, 7390 MiB, 159.65 W, 240.00 W, 57
2023/02/27 14:20:41.639, NVIDIA GeForce RTX 3070, 79 %, 54 %, 8192 MiB, 7390 MiB, 167.58 W, 240.00 W, 58
