timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/02/27 16:16:25.760, NVIDIA GeForce RTX 3070, 12 %, 19 %, 8192 MiB, 7583 MiB, 31.54 W, 240.00 W, 43
2023/02/27 16:16:26.764, NVIDIA GeForce RTX 3070, 12 %, 19 %, 8192 MiB, 7583 MiB, 31.53 W, 240.00 W, 43
2023/02/27 16:16:27.767, NVIDIA GeForce RTX 3070, 12 %, 19 %, 8192 MiB, 7583 MiB, 31.47 W, 240.00 W, 43
2023/02/27 16:16:28.769, NVIDIA GeForce RTX 3070, 12 %, 19 %, 8192 MiB, 7583 MiB, 31.41 W, 240.00 W, 43
2023/02/27 16:16:29.771, NVIDIA GeForce RTX 3070, 3 %, 1 %, 8192 MiB, 7543 MiB, 51.46 W, 240.00 W, 45
2023/02/27 16:16:30.772, NVIDIA GeForce RTX 3070, 0 %, 1 %, 8192 MiB, 7543 MiB, 57.67 W, 240.00 W, 45
2023/02/27 16:16:31.773, NVIDIA GeForce RTX 3070, 1 %, 1 %, 8192 MiB, 7543 MiB, 57.67 W, 240.00 W, 45
2023/02/27 16:16:32.778, NVIDIA GeForce RTX 3070, 0 %, 1 %, 8192 MiB, 7543 MiB, 57.63 W, 240.00 W, 45
2023/02/27 16:16:33.779, NVIDIA GeForce RTX 3070, 1 %, 1 %, 8192 MiB, 7543 MiB, 57.72 W, 240.00 W, 46
2023/02/27 16:16:34.780, NVIDIA GeForce RTX 3070, 1 %, 1 %, 8192 MiB, 7543 MiB, 57.67 W, 240.00 W, 46
2023/02/27 16:16:35.780, NVIDIA GeForce RTX 3070, 1 %, 1 %, 8192 MiB, 7543 MiB, 57.61 W, 240.00 W, 46
2023/02/27 16:16:36.782, NVIDIA GeForce RTX 3070, 81 %, 54 %, 8192 MiB, 7557 MiB, 132.24 W, 240.00 W, 54
2023/02/27 16:16:37.783, NVIDIA GeForce RTX 3070, 80 %, 54 %, 8192 MiB, 7549 MiB, 163.47 W, 240.00 W, 55
2023/02/27 16:16:38.784, NVIDIA GeForce RTX 3070, 81 %, 54 %, 8192 MiB, 7549 MiB, 165.85 W, 240.00 W, 56
2023/02/27 16:16:39.785, NVIDIA GeForce RTX 3070, 83 %, 55 %, 8192 MiB, 7549 MiB, 166.51 W, 240.00 W, 56
2023/02/27 16:16:40.786, NVIDIA GeForce RTX 3070, 82 %, 55 %, 8192 MiB, 7549 MiB, 167.28 W, 240.00 W, 56
2023/02/27 16:16:41.787, NVIDIA GeForce RTX 3070, 83 %, 55 %, 8192 MiB, 7549 MiB, 167.61 W, 240.00 W, 57
2023/02/27 16:16:42.788, NVIDIA GeForce RTX 3070, 83 %, 55 %, 8192 MiB, 7549 MiB, 168.55 W, 240.00 W, 57
2023/02/27 16:16:43.789, NVIDIA GeForce RTX 3070, 82 %, 55 %, 8192 MiB, 7549 MiB, 166.89 W, 240.00 W, 57
2023/02/27 16:16:44.791, NVIDIA GeForce RTX 3070, 84 %, 56 %, 8192 MiB, 7549 MiB, 168.81 W, 240.00 W, 57
2023/02/27 16:16:45.792, NVIDIA GeForce RTX 3070, 82 %, 54 %, 8192 MiB, 7549 MiB, 167.25 W, 240.00 W, 57
2023/02/27 16:16:46.794, NVIDIA GeForce RTX 3070, 82 %, 55 %, 8192 MiB, 7549 MiB, 167.97 W, 240.00 W, 57
2023/02/27 16:16:47.795, NVIDIA GeForce RTX 3070, 81 %, 54 %, 8192 MiB, 7549 MiB, 167.43 W, 240.00 W, 58
2023/02/27 16:16:48.796, NVIDIA GeForce RTX 3070, 84 %, 55 %, 8192 MiB, 7549 MiB, 168.81 W, 240.00 W, 58
2023/02/27 16:16:49.797, NVIDIA GeForce RTX 3070, 83 %, 55 %, 8192 MiB, 7549 MiB, 167.79 W, 240.00 W, 58
2023/02/27 16:16:50.799, NVIDIA GeForce RTX 3070, 81 %, 53 %, 8192 MiB, 7549 MiB, 167.24 W, 240.00 W, 58
2023/02/27 16:16:51.800, NVIDIA GeForce RTX 3070, 92 %, 65 %, 8192 MiB, 7549 MiB, 137.17 W, 240.00 W, 59
2023/02/27 16:16:52.801, NVIDIA GeForce RTX 3070, 92 %, 66 %, 8192 MiB, 7549 MiB, 189.61 W, 240.00 W, 60
2023/02/27 16:16:53.802, NVIDIA GeForce RTX 3070, 91 %, 64 %, 8192 MiB, 7549 MiB, 186.45 W, 240.00 W, 59
2023/02/27 16:16:54.804, NVIDIA GeForce RTX 3070, 90 %, 64 %, 8192 MiB, 7549 MiB, 184.91 W, 240.00 W, 59
2023/02/27 16:16:55.805, NVIDIA GeForce RTX 3070, 89 %, 63 %, 8192 MiB, 7549 MiB, 184.40 W, 240.00 W, 60
2023/02/27 16:16:56.807, NVIDIA GeForce RTX 3070, 71 %, 47 %, 8192 MiB, 7549 MiB, 169.60 W, 240.00 W, 58
2023/02/27 16:16:57.808, NVIDIA GeForce RTX 3070, 82 %, 55 %, 8192 MiB, 7549 MiB, 166.29 W, 240.00 W, 59
2023/02/27 16:16:58.810, NVIDIA GeForce RTX 3070, 82 %, 54 %, 8192 MiB, 7549 MiB, 165.86 W, 240.00 W, 59
2023/02/27 16:16:59.811, NVIDIA GeForce RTX 3070, 82 %, 54 %, 8192 MiB, 7549 MiB, 166.24 W, 240.00 W, 59
2023/02/27 16:17:00.812, NVIDIA GeForce RTX 3070, 80 %, 54 %, 8192 MiB, 7549 MiB, 165.70 W, 240.00 W, 59
2023/02/27 16:17:01.814, NVIDIA GeForce RTX 3070, 84 %, 55 %, 8192 MiB, 7549 MiB, 166.25 W, 240.00 W, 59
2023/02/27 16:17:02.815, NVIDIA GeForce RTX 3070, 81 %, 54 %, 8192 MiB, 7549 MiB, 166.21 W, 240.00 W, 59
2023/02/27 16:17:03.816, NVIDIA GeForce RTX 3070, 82 %, 54 %, 8192 MiB, 7549 MiB, 166.12 W, 240.00 W, 59
2023/02/27 16:17:04.818, NVIDIA GeForce RTX 3070, 81 %, 53 %, 8192 MiB, 7549 MiB, 165.95 W, 240.00 W, 59
