timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/02/25 13:51:05.565, NVIDIA GeForce RTX 3070, 0 %, 18 %, 8192 MiB, 7449 MiB, 23.84 W, 240.00 W, 40
2023/02/25 13:51:06.570, NVIDIA GeForce RTX 3070, 0 %, 34 %, 8192 MiB, 7449 MiB, 24.19 W, 240.00 W, 40
2023/02/25 13:51:07.574, NVIDIA GeForce RTX 3070, 0 %, 56 %, 8192 MiB, 7449 MiB, 23.73 W, 240.00 W, 40
2023/02/25 13:51:08.578, NVIDIA GeForce RTX 3070, 0 %, 45 %, 8192 MiB, 7449 MiB, 23.68 W, 240.00 W, 40
2023/02/25 13:51:09.581, NVIDIA GeForce RTX 3070, 2 %, 0 %, 8192 MiB, 7449 MiB, 42.24 W, 240.00 W, 42
2023/02/25 13:51:10.583, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7449 MiB, 55.37 W, 240.00 W, 42
2023/02/25 13:51:11.586, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7449 MiB, 55.33 W, 240.00 W, 42
2023/02/25 13:51:12.588, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7449 MiB, 55.23 W, 240.00 W, 42
2023/02/25 13:51:13.590, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7449 MiB, 55.32 W, 240.00 W, 42
2023/02/25 13:51:14.592, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7449 MiB, 55.28 W, 240.00 W, 42
2023/02/25 13:51:15.594, NVIDIA GeForce RTX 3070, 38 %, 23 %, 8192 MiB, 7449 MiB, 60.69 W, 240.00 W, 45
2023/02/25 13:51:16.605, NVIDIA GeForce RTX 3070, 81 %, 51 %, 8192 MiB, 7449 MiB, 152.72 W, 240.00 W, 52
2023/02/25 13:51:17.606, NVIDIA GeForce RTX 3070, 81 %, 52 %, 8192 MiB, 7449 MiB, 165.91 W, 240.00 W, 53
2023/02/25 13:51:18.607, NVIDIA GeForce RTX 3070, 80 %, 51 %, 8192 MiB, 7449 MiB, 165.71 W, 240.00 W, 53
2023/02/25 13:51:19.608, NVIDIA GeForce RTX 3070, 78 %, 49 %, 8192 MiB, 7449 MiB, 165.59 W, 240.00 W, 53
2023/02/25 13:51:20.608, NVIDIA GeForce RTX 3070, 83 %, 52 %, 8192 MiB, 7449 MiB, 168.12 W, 240.00 W, 54
2023/02/25 13:51:21.609, NVIDIA GeForce RTX 3070, 80 %, 51 %, 8192 MiB, 7449 MiB, 166.70 W, 240.00 W, 54
2023/02/25 13:51:22.610, NVIDIA GeForce RTX 3070, 81 %, 52 %, 8192 MiB, 7449 MiB, 166.19 W, 240.00 W, 55
2023/02/25 13:51:23.611, NVIDIA GeForce RTX 3070, 82 %, 52 %, 8192 MiB, 7449 MiB, 167.12 W, 240.00 W, 55
2023/02/25 13:51:24.612, NVIDIA GeForce RTX 3070, 83 %, 53 %, 8192 MiB, 7449 MiB, 168.00 W, 240.00 W, 55
2023/02/25 13:51:25.613, NVIDIA GeForce RTX 3070, 78 %, 49 %, 8192 MiB, 7449 MiB, 166.22 W, 240.00 W, 55
2023/02/25 13:51:26.613, NVIDIA GeForce RTX 3070, 82 %, 53 %, 8192 MiB, 7449 MiB, 166.96 W, 240.00 W, 56
2023/02/25 13:51:27.614, NVIDIA GeForce RTX 3070, 83 %, 52 %, 8192 MiB, 7449 MiB, 167.75 W, 240.00 W, 56
2023/02/25 13:51:28.615, NVIDIA GeForce RTX 3070, 80 %, 51 %, 8192 MiB, 7449 MiB, 167.72 W, 240.00 W, 56
2023/02/25 13:51:29.616, NVIDIA GeForce RTX 3070, 78 %, 49 %, 8192 MiB, 7449 MiB, 167.60 W, 240.00 W, 56
2023/02/25 13:51:30.617, NVIDIA GeForce RTX 3070, 81 %, 52 %, 8192 MiB, 7449 MiB, 167.45 W, 240.00 W, 56
2023/02/25 13:51:31.618, NVIDIA GeForce RTX 3070, 93 %, 62 %, 8192 MiB, 7449 MiB, 134.96 W, 240.00 W, 57
2023/02/25 13:51:32.619, NVIDIA GeForce RTX 3070, 92 %, 61 %, 8192 MiB, 7449 MiB, 191.83 W, 240.00 W, 58
2023/02/25 13:51:33.620, NVIDIA GeForce RTX 3070, 93 %, 62 %, 8192 MiB, 7449 MiB, 192.24 W, 240.00 W, 58
2023/02/25 13:51:34.621, NVIDIA GeForce RTX 3070, 93 %, 62 %, 8192 MiB, 7449 MiB, 193.10 W, 240.00 W, 59
2023/02/25 13:51:35.622, NVIDIA GeForce RTX 3070, 92 %, 62 %, 8192 MiB, 7449 MiB, 193.13 W, 240.00 W, 59
2023/02/25 13:51:36.623, NVIDIA GeForce RTX 3070, 47 %, 31 %, 8192 MiB, 7449 MiB, 180.36 W, 240.00 W, 54
2023/02/25 13:51:37.624, NVIDIA GeForce RTX 3070, 79 %, 50 %, 8192 MiB, 7449 MiB, 155.35 W, 240.00 W, 57
2023/02/25 13:51:38.625, NVIDIA GeForce RTX 3070, 82 %, 52 %, 8192 MiB, 7449 MiB, 169.68 W, 240.00 W, 58
2023/02/25 13:51:39.626, NVIDIA GeForce RTX 3070, 79 %, 51 %, 8192 MiB, 7449 MiB, 168.94 W, 240.00 W, 57
2023/02/25 13:51:40.627, NVIDIA GeForce RTX 3070, 81 %, 52 %, 8192 MiB, 7449 MiB, 168.70 W, 240.00 W, 58
2023/02/25 13:51:41.628, NVIDIA GeForce RTX 3070, 81 %, 52 %, 8192 MiB, 7449 MiB, 168.97 W, 240.00 W, 58
2023/02/25 13:51:42.629, NVIDIA GeForce RTX 3070, 81 %, 52 %, 8192 MiB, 7449 MiB, 169.26 W, 240.00 W, 58
2023/02/25 13:51:43.630, NVIDIA GeForce RTX 3070, 80 %, 51 %, 8192 MiB, 7449 MiB, 169.13 W, 240.00 W, 58
2023/02/25 13:51:44.631, NVIDIA GeForce RTX 3070, 82 %, 52 %, 8192 MiB, 7449 MiB, 168.93 W, 240.00 W, 58
2023/02/25 13:51:45.632, NVIDIA GeForce RTX 3070, 82 %, 52 %, 8192 MiB, 7449 MiB, 169.43 W, 240.00 W, 58
2023/02/25 13:51:46.633, NVIDIA GeForce RTX 3070, 81 %, 52 %, 8192 MiB, 7449 MiB, 168.79 W, 240.00 W, 58
2023/02/25 13:51:47.634, NVIDIA GeForce RTX 3070, 79 %, 50 %, 8192 MiB, 7449 MiB, 167.77 W, 240.00 W, 59
2023/02/25 13:51:48.636, NVIDIA GeForce RTX 3070, 80 %, 51 %, 8192 MiB, 7449 MiB, 167.31 W, 240.00 W, 58
2023/02/25 13:51:49.637, NVIDIA GeForce RTX 3070, 82 %, 52 %, 8192 MiB, 7449 MiB, 167.52 W, 240.00 W, 58
2023/02/25 13:51:50.638, NVIDIA GeForce RTX 3070, 82 %, 51 %, 8192 MiB, 7449 MiB, 167.59 W, 240.00 W, 58
2023/02/25 13:51:51.639, NVIDIA GeForce RTX 3070, 80 %, 50 %, 8192 MiB, 7449 MiB, 166.80 W, 240.00 W, 59
2023/02/25 13:51:52.640, NVIDIA GeForce RTX 3070, 93 %, 62 %, 8192 MiB, 7449 MiB, 179.92 W, 240.00 W, 60
2023/02/25 13:51:53.642, NVIDIA GeForce RTX 3070, 93 %, 61 %, 8192 MiB, 7449 MiB, 190.09 W, 240.00 W, 60
2023/02/25 13:51:54.643, NVIDIA GeForce RTX 3070, 92 %, 61 %, 8192 MiB, 7449 MiB, 190.25 W, 240.00 W, 61
2023/02/25 13:51:55.644, NVIDIA GeForce RTX 3070, 92 %, 61 %, 8192 MiB, 7449 MiB, 189.65 W, 240.00 W, 61
2023/02/25 13:51:56.645, NVIDIA GeForce RTX 3070, 92 %, 61 %, 8192 MiB, 7449 MiB, 189.47 W, 240.00 W, 61
2023/02/25 13:51:57.646, NVIDIA GeForce RTX 3070, 82 %, 52 %, 8192 MiB, 7449 MiB, 175.43 W, 240.00 W, 60
2023/02/25 13:51:58.647, NVIDIA GeForce RTX 3070, 81 %, 52 %, 8192 MiB, 7449 MiB, 167.42 W, 240.00 W, 60
2023/02/25 13:51:59.649, NVIDIA GeForce RTX 3070, 82 %, 51 %, 8192 MiB, 7449 MiB, 168.08 W, 240.00 W, 60
2023/02/25 13:52:00.650, NVIDIA GeForce RTX 3070, 80 %, 51 %, 8192 MiB, 7449 MiB, 167.64 W, 240.00 W, 60
2023/02/25 13:52:01.652, NVIDIA GeForce RTX 3070, 81 %, 51 %, 8192 MiB, 7449 MiB, 167.70 W, 240.00 W, 60
2023/02/25 13:52:02.653, NVIDIA GeForce RTX 3070, 82 %, 51 %, 8192 MiB, 7449 MiB, 167.75 W, 240.00 W, 60
