timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/02/23 16:10:54.380, NVIDIA GeForce RTX 3070, 0 %, 36 %, 8192 MiB, 7364 MiB, 23.07 W, 240.00 W, 40
2023/02/23 16:10:55.382, NVIDIA GeForce RTX 3070, 0 %, 36 %, 8192 MiB, 7364 MiB, 22.99 W, 240.00 W, 40
2023/02/23 16:10:56.385, NVIDIA GeForce RTX 3070, 0 %, 34 %, 8192 MiB, 7364 MiB, 23.03 W, 240.00 W, 40
2023/02/23 16:10:57.387, NVIDIA GeForce RTX 3070, 0 %, 46 %, 8192 MiB, 7364 MiB, 23.05 W, 240.00 W, 40
2023/02/23 16:10:58.389, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 32.28 W, 240.00 W, 41
2023/02/23 16:10:59.391, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.28 W, 240.00 W, 42
2023/02/23 16:11:00.392, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.41 W, 240.00 W, 42
2023/02/23 16:11:01.393, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.33 W, 240.00 W, 42
2023/02/23 16:11:02.394, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.39 W, 240.00 W, 42
2023/02/23 16:11:03.396, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.42 W, 240.00 W, 42
2023/02/23 16:11:04.397, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.50 W, 240.00 W, 42
2023/02/23 16:11:05.399, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.40 W, 240.00 W, 42
2023/02/23 16:11:06.400, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.45 W, 240.00 W, 42
2023/02/23 16:11:07.401, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.40 W, 240.00 W, 42
2023/02/23 16:11:08.402, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.48 W, 240.00 W, 43
2023/02/23 16:11:09.403, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.33 W, 240.00 W, 43
2023/02/23 16:11:10.405, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.45 W, 240.00 W, 43
2023/02/23 16:11:11.406, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.50 W, 240.00 W, 43
2023/02/23 16:11:12.407, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.49 W, 240.00 W, 43
2023/02/23 16:11:13.408, NVIDIA GeForce RTX 3070, 5 %, 3 %, 8192 MiB, 7364 MiB, 59.72 W, 240.00 W, 45
