timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/02/23 09:36:41.355, NVIDIA GeForce RTX 3070, 0 %, 23 %, 8192 MiB, 7364 MiB, 23.02 W, 240.00 W, 40
2023/02/23 09:36:42.357, NVIDIA GeForce RTX 3070, 0 %, 44 %, 8192 MiB, 7364 MiB, 22.97 W, 240.00 W, 40
2023/02/23 09:36:43.359, NVIDIA GeForce RTX 3070, 0 %, 33 %, 8192 MiB, 7364 MiB, 22.99 W, 240.00 W, 40
2023/02/23 09:36:44.361, NVIDIA GeForce RTX 3070, 0 %, 26 %, 8192 MiB, 7364 MiB, 22.99 W, 240.00 W, 40
2023/02/23 09:36:45.363, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 43.73 W, 240.00 W, 42
2023/02/23 09:36:46.364, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.19 W, 240.00 W, 42
2023/02/23 09:36:47.365, NVIDIA GeForce RTX 3070, 1 %, 0 %, 8192 MiB, 7364 MiB, 55.19 W, 240.00 W, 42
2023/02/23 09:36:48.366, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.28 W, 240.00 W, 42
2023/02/23 09:36:49.367, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.36 W, 240.00 W, 42
2023/02/23 09:36:50.368, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.26 W, 240.00 W, 42
2023/02/23 09:36:51.369, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.26 W, 240.00 W, 42
2023/02/23 09:36:52.370, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.28 W, 240.00 W, 42
2023/02/23 09:36:53.371, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.22 W, 240.00 W, 42
2023/02/23 09:36:54.372, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.26 W, 240.00 W, 42
2023/02/23 09:36:55.373, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.36 W, 240.00 W, 43
2023/02/23 09:36:56.374, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.27 W, 240.00 W, 43
2023/02/23 09:36:57.375, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.31 W, 240.00 W, 43
2023/02/23 09:36:58.377, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.42 W, 240.00 W, 43
2023/02/23 09:36:59.378, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.41 W, 240.00 W, 43
2023/02/23 09:37:00.379, NVIDIA GeForce RTX 3070, 54 %, 31 %, 8192 MiB, 7364 MiB, 84.33 W, 240.00 W, 49
2023/02/23 09:37:01.380, NVIDIA GeForce RTX 3070, 56 %, 32 %, 8192 MiB, 7364 MiB, 121.14 W, 240.00 W, 49
2023/02/23 09:37:02.381, NVIDIA GeForce RTX 3070, 56 %, 31 %, 8192 MiB, 7364 MiB, 119.12 W, 240.00 W, 50
2023/02/23 09:37:03.382, NVIDIA GeForce RTX 3070, 55 %, 32 %, 8192 MiB, 7364 MiB, 121.79 W, 240.00 W, 50
2023/02/23 09:37:04.383, NVIDIA GeForce RTX 3070, 52 %, 30 %, 8192 MiB, 7364 MiB, 121.07 W, 240.00 W, 50
2023/02/23 09:37:05.385, NVIDIA GeForce RTX 3070, 51 %, 29 %, 8192 MiB, 7364 MiB, 119.58 W, 240.00 W, 50
2023/02/23 09:37:06.386, NVIDIA GeForce RTX 3070, 54 %, 30 %, 8192 MiB, 7364 MiB, 120.81 W, 240.00 W, 51
2023/02/23 09:37:07.387, NVIDIA GeForce RTX 3070, 53 %, 30 %, 8192 MiB, 7364 MiB, 120.88 W, 240.00 W, 51
2023/02/23 09:37:08.388, NVIDIA GeForce RTX 3070, 54 %, 31 %, 8192 MiB, 7364 MiB, 121.74 W, 240.00 W, 52
2023/02/23 09:37:09.390, NVIDIA GeForce RTX 3070, 54 %, 31 %, 8192 MiB, 7364 MiB, 121.46 W, 240.00 W, 52
2023/02/23 09:37:10.391, NVIDIA GeForce RTX 3070, 53 %, 30 %, 8192 MiB, 7364 MiB, 120.06 W, 240.00 W, 52
2023/02/23 09:37:11.392, NVIDIA GeForce RTX 3070, 53 %, 30 %, 8192 MiB, 7364 MiB, 119.19 W, 240.00 W, 52
2023/02/23 09:37:12.394, NVIDIA GeForce RTX 3070, 52 %, 30 %, 8192 MiB, 7364 MiB, 121.25 W, 240.00 W, 53
2023/02/23 09:37:13.396, NVIDIA GeForce RTX 3070, 54 %, 31 %, 8192 MiB, 7364 MiB, 122.27 W, 240.00 W, 53
2023/02/23 09:37:14.397, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 101.58 W, 240.00 W, 49
2023/02/23 09:37:15.398, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 68.11 W, 240.00 W, 49
2023/02/23 09:37:16.399, NVIDIA GeForce RTX 3070, 75 %, 46 %, 8192 MiB, 7364 MiB, 104.32 W, 240.00 W, 54
2023/02/23 09:37:17.401, NVIDIA GeForce RTX 3070, 73 %, 45 %, 8192 MiB, 7364 MiB, 147.40 W, 240.00 W, 55
2023/02/23 09:37:18.402, NVIDIA GeForce RTX 3070, 75 %, 46 %, 8192 MiB, 7364 MiB, 148.06 W, 240.00 W, 55
2023/02/23 09:37:19.403, NVIDIA GeForce RTX 3070, 68 %, 42 %, 8192 MiB, 7364 MiB, 143.92 W, 240.00 W, 55
2023/02/23 09:37:20.405, NVIDIA GeForce RTX 3070, 56 %, 33 %, 8192 MiB, 7364 MiB, 126.30 W, 240.00 W, 54
2023/02/23 09:37:21.406, NVIDIA GeForce RTX 3070, 54 %, 30 %, 8192 MiB, 7364 MiB, 122.74 W, 240.00 W, 53
2023/02/23 09:37:22.408, NVIDIA GeForce RTX 3070, 53 %, 30 %, 8192 MiB, 7364 MiB, 121.95 W, 240.00 W, 53
2023/02/23 09:37:23.409, NVIDIA GeForce RTX 3070, 56 %, 32 %, 8192 MiB, 7364 MiB, 121.83 W, 240.00 W, 54
2023/02/23 09:37:24.411, NVIDIA GeForce RTX 3070, 54 %, 32 %, 8192 MiB, 7364 MiB, 121.96 W, 240.00 W, 54
2023/02/23 09:37:25.412, NVIDIA GeForce RTX 3070, 55 %, 32 %, 8192 MiB, 7364 MiB, 121.02 W, 240.00 W, 53
2023/02/23 09:37:26.414, NVIDIA GeForce RTX 3070, 53 %, 30 %, 8192 MiB, 7364 MiB, 123.07 W, 240.00 W, 54
2023/02/23 09:37:27.415, NVIDIA GeForce RTX 3070, 54 %, 31 %, 8192 MiB, 7364 MiB, 122.19 W, 240.00 W, 54
2023/02/23 09:37:28.417, NVIDIA GeForce RTX 3070, 54 %, 31 %, 8192 MiB, 7364 MiB, 122.49 W, 240.00 W, 54
2023/02/23 09:37:29.418, NVIDIA GeForce RTX 3070, 49 %, 28 %, 8192 MiB, 7364 MiB, 122.07 W, 240.00 W, 53
2023/02/23 09:37:30.420, NVIDIA GeForce RTX 3070, 55 %, 31 %, 8192 MiB, 7364 MiB, 121.71 W, 240.00 W, 54
2023/02/23 09:37:31.421, NVIDIA GeForce RTX 3070, 56 %, 32 %, 8192 MiB, 7364 MiB, 122.14 W, 240.00 W, 54
2023/02/23 09:37:32.423, NVIDIA GeForce RTX 3070, 53 %, 30 %, 8192 MiB, 7364 MiB, 122.00 W, 240.00 W, 54
2023/02/23 09:37:33.424, NVIDIA GeForce RTX 3070, 52 %, 30 %, 8192 MiB, 7364 MiB, 119.96 W, 240.00 W, 53
2023/02/23 09:37:34.426, NVIDIA GeForce RTX 3070, 51 %, 30 %, 8192 MiB, 7364 MiB, 122.63 W, 240.00 W, 55
2023/02/23 09:37:35.427, NVIDIA GeForce RTX 3070, 74 %, 46 %, 8192 MiB, 7364 MiB, 148.36 W, 240.00 W, 56
