timestamp,cpu usage (%),memory usage (MB),temperature (Celsius)
2023-02-22T10:34:01.547992,0.0,14042.336,50.0
2023-02-22T10:34:02.558575,6.306,14046.535,60.0
2023-02-22T10:34:03.568539,6.375,14050.016,58.5
2023-02-22T10:34:04.578622,6.438,14050.047,61.25
2023-02-22T10:34:05.588575,6.188,14052.652,60.25
2023-02-22T10:34:06.598532,3.712,14079.719,34.25
2023-02-22T10:34:07.609503,1.919,14087.691,37.75
2023-02-22T10:34:08.619735,2.044,14087.707,35.25
2023-02-22T10:34:09.630143,1.425,14087.723,34.0
2023-02-22T10:34:10.641058,1.481,14087.738,33.25
2023-02-22T10:34:11.651469,4.638,14088.176,61.25
2023-02-22T10:34:12.661414,6.188,14088.734,60.75
2023-02-22T10:34:13.671366,6.25,14103.773,60.75
2023-02-22T10:34:14.681319,6.25,14131.102,60.75
2023-02-22T10:34:15.691267,6.25,14221.312,63.25
2023-02-22T10:34:16.701280,14.725,14465.652,36.5
2023-02-22T10:34:17.711024,7.8,14680.051,39.5
2023-02-22T10:34:18.721337,10.887,14798.109,50.75
2023-02-22T10:34:19.731004,10.463,14929.969,46.75
2023-02-22T10:34:20.741129,9.963,15110.832,41.75
2023-02-22T10:34:21.751328,10.206,15308.16,39.0
2023-02-22T10:34:22.762675,9.887,14937.012,55.0
2023-02-22T10:34:23.772926,10.081,15003.133,54.25
2023-02-22T10:34:24.782999,10.331,14918.523,44.0
2023-02-22T10:34:25.793184,10.144,15056.75,50.75
2023-02-22T10:34:26.803422,10.7,14763.004,41.0
2023-02-22T10:34:27.813636,10.269,14846.336,38.75
2023-02-22T10:34:28.824114,10.637,14858.824,50.5
2023-02-22T10:34:29.834221,9.65,14842.715,43.75
2023-02-22T10:34:30.844800,9.4,15004.164,60.25
2023-02-22T10:34:31.854748,6.312,15040.773,63.25
2023-02-22T10:34:32.865000,5.631,15054.953,38.5
2023-02-22T10:34:33.875253,5.075,15054.953,37.0
2023-02-22T10:34:34.885243,5.319,15054.992,36.5
2023-02-22T10:34:35.895194,5.2,15054.992,36.75
2023-02-22T10:34:36.905218,6.619,14965.43,47.25
2023-02-22T10:34:37.915052,9.781,14857.246,46.0
2023-02-22T10:34:38.925047,10.269,14887.062,58.0
2023-02-22T10:34:39.935000,10.456,14976.664,41.5
2023-02-22T10:34:40.945288,10.081,14898.641,57.75
2023-02-22T10:34:41.955377,10.269,15044.461,47.0
2023-02-22T10:34:42.965385,9.594,15031.91,45.0
2023-02-22T10:34:43.975497,10.581,14833.328,41.25
2023-02-22T10:34:44.985550,10.644,14899.066,40.75
2023-02-22T10:34:45.995670,9.344,14837.746,49.25
2023-02-22T10:34:47.006053,10.019,15030.816,38.0
2023-02-22T10:34:48.016526,10.512,14934.969,41.0
2023-02-22T10:34:49.026559,9.713,14947.422,47.25
2023-02-22T10:34:50.036713,10.213,14977.129,40.75
2023-02-22T10:34:51.046760,6.375,15037.055,46.5
2023-02-22T10:34:52.056979,5.694,15037.055,36.25
2023-02-22T10:34:53.067088,5.506,15037.055,36.5
2023-02-22T10:34:54.077023,5.325,15037.055,36.0
2023-02-22T10:34:55.087498,7.856,15156.871,44.75
2023-02-22T10:34:56.097713,10.206,14959.043,38.25
2023-02-22T10:34:57.108154,10.081,14959.203,40.0
2023-02-22T10:34:58.118313,10.206,14959.09,40.25
2023-02-22T10:34:59.128564,9.838,14905.238,47.75
2023-02-22T10:35:00.138624,9.713,14981.141,62.25
2023-02-22T10:35:01.148658,10.088,14911.273,53.5
2023-02-22T10:35:02.158776,10.519,14772.996,39.75
2023-02-22T10:35:03.169214,9.894,14940.723,58.75
2023-02-22T10:35:04.178992,10.025,14971.227,56.0
2023-02-22T10:35:05.188967,10.15,14851.598,42.25
2023-02-22T10:35:06.199046,9.65,14953.555,60.75
2023-02-22T10:35:07.209277,9.775,15079.484,58.75
2023-02-22T10:35:08.219232,8.787,14941.465,38.0
2023-02-22T10:35:09.229685,5.319,14941.465,37.0
2023-02-22T10:35:10.239759,5.756,14941.465,43.0
2023-02-22T10:35:11.250017,5.569,14941.465,35.0
2023-02-22T10:35:12.260086,5.569,14929.543,50.25
2023-02-22T10:35:13.270311,10.144,15097.141,42.25
2023-02-22T10:35:14.280480,9.775,14892.078,60.0
2023-02-22T10:35:15.290460,10.213,15113.203,54.25
2023-02-22T10:35:16.300536,10.581,15006.727,40.5
2023-02-22T10:35:17.310865,10.144,14916.855,41.75
2023-02-22T10:35:18.320991,10.025,15084.863,43.0
2023-02-22T10:35:19.331015,9.775,14958.945,51.75
