timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/02/23 12:41:45.502, NVIDIA GeForce RTX 3070, 0 %, 41 %, 8192 MiB, 7364 MiB, 23.17 W, 240.00 W, 39
2023/02/23 12:41:46.506, NVIDIA GeForce RTX 3070, 0 %, 45 %, 8192 MiB, 7364 MiB, 23.08 W, 240.00 W, 39
2023/02/23 12:41:47.510, NVIDIA GeForce RTX 3070, 0 %, 47 %, 8192 MiB, 7364 MiB, 23.03 W, 240.00 W, 39
2023/02/23 12:41:48.513, NVIDIA GeForce RTX 3070, 0 %, 34 %, 8192 MiB, 7364 MiB, 23.05 W, 240.00 W, 39
2023/02/23 12:41:49.516, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 33.23 W, 240.00 W, 41
2023/02/23 12:41:50.518, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.28 W, 240.00 W, 41
2023/02/23 12:41:51.520, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.23 W, 240.00 W, 42
2023/02/23 12:41:52.521, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.09 W, 240.00 W, 42
2023/02/23 12:41:53.523, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.11 W, 240.00 W, 42
2023/02/23 12:41:54.525, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.15 W, 240.00 W, 42
2023/02/23 12:41:55.526, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.26 W, 240.00 W, 42
2023/02/23 12:41:56.528, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.27 W, 240.00 W, 42
2023/02/23 12:41:57.529, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.19 W, 240.00 W, 42
2023/02/23 12:41:58.531, NVIDIA GeForce RTX 3070, 1 %, 0 %, 8192 MiB, 7364 MiB, 55.14 W, 240.00 W, 42
2023/02/23 12:41:59.533, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.22 W, 240.00 W, 42
2023/02/23 12:42:00.534, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.17 W, 240.00 W, 42
2023/02/23 12:42:01.536, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.28 W, 240.00 W, 42
2023/02/23 12:42:02.537, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.21 W, 240.00 W, 42
2023/02/23 12:42:03.539, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 55.19 W, 240.00 W, 43
2023/02/23 12:42:04.541, NVIDIA GeForce RTX 3070, 34 %, 18 %, 8192 MiB, 7364 MiB, 57.37 W, 240.00 W, 45
2023/02/23 12:42:05.542, NVIDIA GeForce RTX 3070, 47 %, 27 %, 8192 MiB, 7364 MiB, 108.76 W, 240.00 W, 48
2023/02/23 12:42:06.544, NVIDIA GeForce RTX 3070, 50 %, 29 %, 8192 MiB, 7364 MiB, 117.01 W, 240.00 W, 49
2023/02/23 12:42:07.545, NVIDIA GeForce RTX 3070, 49 %, 28 %, 8192 MiB, 7364 MiB, 117.99 W, 240.00 W, 49
2023/02/23 12:42:08.547, NVIDIA GeForce RTX 3070, 53 %, 30 %, 8192 MiB, 7364 MiB, 118.01 W, 240.00 W, 49
2023/02/23 12:42:09.549, NVIDIA GeForce RTX 3070, 52 %, 30 %, 8192 MiB, 7364 MiB, 119.37 W, 240.00 W, 50
2023/02/23 12:42:10.551, NVIDIA GeForce RTX 3070, 52 %, 30 %, 8192 MiB, 7364 MiB, 118.92 W, 240.00 W, 50
2023/02/23 12:42:11.552, NVIDIA GeForce RTX 3070, 51 %, 29 %, 8192 MiB, 7364 MiB, 117.86 W, 240.00 W, 51
2023/02/23 12:42:12.554, NVIDIA GeForce RTX 3070, 51 %, 29 %, 8192 MiB, 7364 MiB, 118.04 W, 240.00 W, 51
2023/02/23 12:42:13.556, NVIDIA GeForce RTX 3070, 51 %, 29 %, 8192 MiB, 7364 MiB, 118.46 W, 240.00 W, 51
2023/02/23 12:42:14.557, NVIDIA GeForce RTX 3070, 51 %, 30 %, 8192 MiB, 7364 MiB, 120.79 W, 240.00 W, 51
2023/02/23 12:42:15.559, NVIDIA GeForce RTX 3070, 50 %, 29 %, 8192 MiB, 7364 MiB, 119.38 W, 240.00 W, 52
2023/02/23 12:42:16.561, NVIDIA GeForce RTX 3070, 54 %, 30 %, 8192 MiB, 7364 MiB, 120.38 W, 240.00 W, 52
2023/02/23 12:42:17.563, NVIDIA GeForce RTX 3070, 51 %, 30 %, 8192 MiB, 7364 MiB, 122.06 W, 240.00 W, 53
2023/02/23 12:42:18.565, NVIDIA GeForce RTX 3070, 51 %, 30 %, 8192 MiB, 7364 MiB, 120.57 W, 240.00 W, 53
2023/02/23 12:42:19.567, NVIDIA GeForce RTX 3070, 26 %, 15 %, 8192 MiB, 7364 MiB, 112.69 W, 240.00 W, 50
2023/02/23 12:42:20.569, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7364 MiB, 68.95 W, 240.00 W, 49
2023/02/23 12:42:21.570, NVIDIA GeForce RTX 3070, 72 %, 42 %, 8192 MiB, 7364 MiB, 83.15 W, 240.00 W, 53
2023/02/23 12:42:22.572, NVIDIA GeForce RTX 3070, 70 %, 44 %, 8192 MiB, 7364 MiB, 145.85 W, 240.00 W, 55
