timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/02/20 10:31:15.447, NVIDIA GeForce RTX 3070, 0 %, 38 %, 8192 MiB, 7475 MiB, 22.71 W, 240.00 W, 40
2023/02/20 10:31:16.450, NVIDIA GeForce RTX 3070, 0 %, 34 %, 8192 MiB, 7475 MiB, 22.75 W, 240.00 W, 40
2023/02/20 10:31:17.453, NVIDIA GeForce RTX 3070, 0 %, 21 %, 8192 MiB, 7475 MiB, 22.62 W, 240.00 W, 40
2023/02/20 10:31:18.456, NVIDIA GeForce RTX 3070, 0 %, 21 %, 8192 MiB, 7475 MiB, 22.45 W, 240.00 W, 40
2023/02/20 10:31:19.458, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7475 MiB, 42.60 W, 240.00 W, 41
2023/02/20 10:31:20.459, NVIDIA GeForce RTX 3070, 1 %, 0 %, 8192 MiB, 7475 MiB, 54.87 W, 240.00 W, 42
2023/02/20 10:31:21.460, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7475 MiB, 54.88 W, 240.00 W, 42
2023/02/20 10:31:22.461, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7475 MiB, 54.88 W, 240.00 W, 42
2023/02/20 10:31:23.462, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7475 MiB, 54.80 W, 240.00 W, 42
2023/02/20 10:31:24.464, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7475 MiB, 54.79 W, 240.00 W, 42
2023/02/20 10:31:25.465, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7475 MiB, 54.79 W, 240.00 W, 42
2023/02/20 10:31:26.466, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7475 MiB, 54.87 W, 240.00 W, 42
2023/02/20 10:31:27.468, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7475 MiB, 54.94 W, 240.00 W, 42
2023/02/20 10:31:28.469, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7475 MiB, 55.01 W, 240.00 W, 43
2023/02/20 10:31:29.471, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7475 MiB, 54.93 W, 240.00 W, 42
2023/02/20 10:31:30.472, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7475 MiB, 54.93 W, 240.00 W, 42
2023/02/20 10:31:31.473, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7475 MiB, 55.00 W, 240.00 W, 43
2023/02/20 10:31:32.475, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7475 MiB, 55.07 W, 240.00 W, 43
2023/02/20 10:31:33.476, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7475 MiB, 55.09 W, 240.00 W, 43
2023/02/20 10:31:34.477, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7475 MiB, 55.04 W, 240.00 W, 43
2023/02/20 10:31:35.479, NVIDIA GeForce RTX 3070, 54 %, 30 %, 8192 MiB, 7475 MiB, 108.95 W, 240.00 W, 49
2023/02/20 10:31:36.480, NVIDIA GeForce RTX 3070, 58 %, 33 %, 8192 MiB, 7475 MiB, 122.66 W, 240.00 W, 49
2023/02/20 10:31:37.481, NVIDIA GeForce RTX 3070, 52 %, 30 %, 8192 MiB, 7475 MiB, 120.87 W, 240.00 W, 49
2023/02/20 10:31:38.483, NVIDIA GeForce RTX 3070, 54 %, 30 %, 8192 MiB, 7475 MiB, 119.56 W, 240.00 W, 50
2023/02/20 10:31:39.484, NVIDIA GeForce RTX 3070, 54 %, 31 %, 8192 MiB, 7475 MiB, 119.72 W, 240.00 W, 50
2023/02/20 10:31:40.486, NVIDIA GeForce RTX 3070, 56 %, 31 %, 8192 MiB, 7475 MiB, 121.38 W, 240.00 W, 51
2023/02/20 10:31:41.487, NVIDIA GeForce RTX 3070, 56 %, 31 %, 8192 MiB, 7475 MiB, 121.41 W, 240.00 W, 51
2023/02/20 10:31:42.489, NVIDIA GeForce RTX 3070, 53 %, 30 %, 8192 MiB, 7475 MiB, 120.84 W, 240.00 W, 51
2023/02/20 10:31:43.490, NVIDIA GeForce RTX 3070, 54 %, 30 %, 8192 MiB, 7475 MiB, 120.91 W, 240.00 W, 52
2023/02/20 10:31:44.492, NVIDIA GeForce RTX 3070, 52 %, 30 %, 8192 MiB, 7475 MiB, 120.53 W, 240.00 W, 52
