timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/02/24 10:53:28.399, NVIDIA GeForce RTX 3070, 0 %, 44 %, 8192 MiB, 7461 MiB, 21.91 W, 240.00 W, 39
2023/02/24 10:53:29.404, NVIDIA GeForce RTX 3070, 0 %, 46 %, 8192 MiB, 7461 MiB, 21.87 W, 240.00 W, 40
2023/02/24 10:53:30.408, NVIDIA GeForce RTX 3070, 0 %, 42 %, 8192 MiB, 7461 MiB, 21.88 W, 240.00 W, 39
2023/02/24 10:53:31.413, NVIDIA GeForce RTX 3070, 0 %, 35 %, 8192 MiB, 7461 MiB, 21.92 W, 240.00 W, 39
2023/02/24 10:53:32.418, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7461 MiB, 37.86 W, 240.00 W, 41
2023/02/24 10:53:33.420, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7461 MiB, 54.45 W, 240.00 W, 42
2023/02/24 10:53:34.423, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7461 MiB, 54.57 W, 240.00 W, 42
2023/02/24 10:53:35.425, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7461 MiB, 54.55 W, 240.00 W, 42
2023/02/24 10:53:36.427, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7461 MiB, 54.53 W, 240.00 W, 42
2023/02/24 10:53:37.429, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7461 MiB, 54.50 W, 240.00 W, 42
2023/02/24 10:53:38.431, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7461 MiB, 54.56 W, 240.00 W, 42
2023/02/24 10:53:39.433, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7461 MiB, 54.47 W, 240.00 W, 42
2023/02/24 10:53:40.435, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7461 MiB, 54.46 W, 240.00 W, 42
2023/02/24 10:53:41.437, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7461 MiB, 54.58 W, 240.00 W, 42
2023/02/24 10:53:42.440, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7461 MiB, 54.68 W, 240.00 W, 42
