timestamp,gpu_name,gpu_usage,gpu_memory_usage,gpu_total_memory,gpu_memory_used,gpu_power_draw,gpu_max_power,gpu_temperature
2023-01-27 14:49:27.888,NVIDIA GeForce RTX 3070,0 %,3 %,8192 MiB,7093 MiB,22.51 W,240.00 W,37
2023-01-27 14:49:28.890,NVIDIA GeForce RTX 3070,0 %,2 %,8192 MiB,7093 MiB,22.82 W,240.00 W,37
2023-01-27 14:49:29.891,NVIDIA GeForce RTX 3070,0 %,5 %,8192 MiB,7093 MiB,22.52 W,240.00 W,37
2023-01-27 14:49:30.892,NVIDIA GeForce RTX 3070,0 %,2 %,8192 MiB,7093 MiB,22.69 W,240.00 W,37
2023-01-27 14:49:31.894,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7093 MiB,37.10 W,240.00 W,39
2023-01-27 14:49:32.895,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7093 MiB,54.29 W,240.00 W,39
2023-01-27 14:49:33.895,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7093 MiB,54.25 W,240.00 W,39
2023-01-27 14:49:34.896,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7093 MiB,54.38 W,240.00 W,39
2023-01-27 14:49:35.897,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7093 MiB,54.38 W,240.00 W,39
2023-01-27 14:49:36.897,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7093 MiB,54.32 W,240.00 W,39
2023-01-27 14:49:37.898,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7093 MiB,54.33 W,240.00 W,39
2023-01-27 14:49:38.899,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7093 MiB,54.38 W,240.00 W,39
2023-01-27 14:49:39.900,NVIDIA GeForce RTX 3070,42 %,25 %,8192 MiB,7093 MiB,61.82 W,240.00 W,41
2023-01-27 14:49:40.900,NVIDIA GeForce RTX 3070,38 %,24 %,8192 MiB,7093 MiB,84.47 W,240.00 W,42
2023-01-27 14:49:41.901,NVIDIA GeForce RTX 3070,39 %,24 %,8192 MiB,7093 MiB,85.58 W,240.00 W,43
2023-01-27 14:49:42.902,NVIDIA GeForce RTX 3070,40 %,24 %,8192 MiB,7093 MiB,88.56 W,240.00 W,43
2023-01-27 14:49:43.903,NVIDIA GeForce RTX 3070,39 %,24 %,8192 MiB,7093 MiB,89.01 W,240.00 W,43
2023-01-27 14:49:44.904,NVIDIA GeForce RTX 3070,37 %,24 %,8192 MiB,7093 MiB,89.99 W,240.00 W,43
2023-01-27 14:49:45.905,NVIDIA GeForce RTX 3070,38 %,24 %,8192 MiB,7093 MiB,89.30 W,240.00 W,44
2023-01-27 14:49:46.905,NVIDIA GeForce RTX 3070,40 %,25 %,8192 MiB,7093 MiB,96.75 W,240.00 W,45
2023-01-27 14:49:47.906,NVIDIA GeForce RTX 3070,17 %,10 %,8192 MiB,7093 MiB,91.26 W,240.00 W,43
2023-01-27 14:49:48.907,NVIDIA GeForce RTX 3070,58 %,42 %,8192 MiB,7093 MiB,108.43 W,240.00 W,47
2023-01-27 14:49:49.911,NVIDIA GeForce RTX 3070,66 %,48 %,8192 MiB,7093 MiB,126.07 W,240.00 W,48
2023-01-27 14:49:50.912,NVIDIA GeForce RTX 3070,36 %,23 %,8192 MiB,7093 MiB,97.58 W,240.00 W,46
2023-01-27 14:49:51.913,NVIDIA GeForce RTX 3070,41 %,26 %,8192 MiB,7093 MiB,100.50 W,240.00 W,46
2023-01-27 14:49:52.914,NVIDIA GeForce RTX 3070,38 %,25 %,8192 MiB,7093 MiB,100.57 W,240.00 W,46
2023-01-27 14:49:53.915,NVIDIA GeForce RTX 3070,38 %,24 %,8192 MiB,7093 MiB,100.28 W,240.00 W,47
2023-01-27 14:49:54.916,NVIDIA GeForce RTX 3070,38 %,24 %,8192 MiB,7093 MiB,100.30 W,240.00 W,47
2023-01-27 14:49:55.917,NVIDIA GeForce RTX 3070,42 %,26 %,8192 MiB,7093 MiB,101.77 W,240.00 W,47
2023-01-27 14:49:56.918,NVIDIA GeForce RTX 3070,39 %,25 %,8192 MiB,7093 MiB,100.78 W,240.00 W,47
2023-01-27 14:49:57.919,NVIDIA GeForce RTX 3070,44 %,28 %,8192 MiB,7093 MiB,101.88 W,240.00 W,48
2023-01-27 14:49:58.919,NVIDIA GeForce RTX 3070,68 %,49 %,8192 MiB,7093 MiB,123.02 W,240.00 W,50
2023-01-27 14:49:59.920,NVIDIA GeForce RTX 3070,58 %,42 %,8192 MiB,7093 MiB,125.47 W,240.00 W,50
2023-01-27 14:50:00.921,NVIDIA GeForce RTX 3070,39 %,24 %,8192 MiB,7093 MiB,99.46 W,240.00 W,49
2023-01-27 14:50:01.922,NVIDIA GeForce RTX 3070,41 %,26 %,8192 MiB,7093 MiB,99.85 W,240.00 W,48
2023-01-27 14:50:02.923,NVIDIA GeForce RTX 3070,39 %,25 %,8192 MiB,7093 MiB,103.03 W,240.00 W,49
2023-01-27 14:50:03.925,NVIDIA GeForce RTX 3070,41 %,26 %,8192 MiB,7093 MiB,103.02 W,240.00 W,49
2023-01-27 14:50:04.926,NVIDIA GeForce RTX 3070,40 %,25 %,8192 MiB,7093 MiB,101.69 W,240.00 W,49
2023-01-27 14:50:05.927,NVIDIA GeForce RTX 3070,38 %,24 %,8192 MiB,7093 MiB,100.89 W,240.00 W,49
2023-01-27 14:50:06.927,NVIDIA GeForce RTX 3070,41 %,26 %,8192 MiB,7093 MiB,102.24 W,240.00 W,50
2023-01-27 14:50:07.928,NVIDIA GeForce RTX 3070,48 %,32 %,8192 MiB,7093 MiB,103.12 W,240.00 W,51
2023-01-27 14:50:08.929,NVIDIA GeForce RTX 3070,56 %,40 %,8192 MiB,7093 MiB,125.73 W,240.00 W,52
2023-01-27 14:50:09.930,NVIDIA GeForce RTX 3070,22 %,14 %,8192 MiB,7093 MiB,120.49 W,240.00 W,51
2023-01-27 14:50:10.931,NVIDIA GeForce RTX 3070,39 %,25 %,8192 MiB,7093 MiB,102.47 W,240.00 W,51
2023-01-27 14:50:11.932,NVIDIA GeForce RTX 3070,38 %,24 %,8192 MiB,7093 MiB,101.96 W,240.00 W,51
2023-01-27 14:50:12.933,NVIDIA GeForce RTX 3070,37 %,24 %,8192 MiB,7093 MiB,101.81 W,240.00 W,51
2023-01-27 14:50:13.935,NVIDIA GeForce RTX 3070,39 %,24 %,8192 MiB,7093 MiB,97.42 W,240.00 W,51
2023-01-27 14:50:14.936,NVIDIA GeForce RTX 3070,41 %,25 %,8192 MiB,7093 MiB,98.29 W,240.00 W,51
2023-01-27 14:50:15.937,NVIDIA GeForce RTX 3070,41 %,25 %,8192 MiB,7093 MiB,102.90 W,240.00 W,52
2023-01-27 14:50:16.938,NVIDIA GeForce RTX 3070,37 %,24 %,8192 MiB,7093 MiB,101.90 W,240.00 W,52
