timestamp,gpu_name,gpu_usage,gpu_memory_usage,gpu_total_memory,gpu_memory_used,gpu_power_draw,gpu_max_power,gpu_temperature
2023-01-21 16:32:32.670,NVIDIA GeForce RTX 3070,0 %,8 %,8192 MiB,7063 MiB,21.41 W,240.00 W,36
2023-01-21 16:32:33.672,NVIDIA GeForce RTX 3070,0 %,2 %,8192 MiB,7063 MiB,20.74 W,240.00 W,36
2023-01-21 16:32:34.674,NVIDIA GeForce RTX 3070,0 %,9 %,8192 MiB,7063 MiB,20.73 W,240.00 W,36
2023-01-21 16:32:35.675,NVIDIA GeForce RTX 3070,0 %,2 %,8192 MiB,7063 MiB,20.82 W,240.00 W,36
2023-01-21 16:32:36.677,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7063 MiB,33.47 W,240.00 W,38
2023-01-21 16:32:37.678,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7063 MiB,53.57 W,240.00 W,38
2023-01-21 16:32:38.678,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7063 MiB,53.50 W,240.00 W,38
2023-01-21 16:32:39.679,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7063 MiB,53.52 W,240.00 W,38
2023-01-21 16:32:40.680,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7063 MiB,53.52 W,240.00 W,38
2023-01-21 16:32:41.681,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7063 MiB,53.47 W,240.00 W,38
2023-01-21 16:32:42.682,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7063 MiB,53.53 W,240.00 W,38
2023-01-21 16:32:43.683,NVIDIA GeForce RTX 3070,49 %,30 %,8192 MiB,7063 MiB,68.68 W,240.00 W,41
2023-01-21 16:32:44.683,NVIDIA GeForce RTX 3070,44 %,28 %,8192 MiB,7063 MiB,102.59 W,240.00 W,42
2023-01-21 16:32:45.684,NVIDIA GeForce RTX 3070,48 %,31 %,8192 MiB,7063 MiB,105.48 W,240.00 W,43
2023-01-21 16:32:46.685,NVIDIA GeForce RTX 3070,44 %,28 %,8192 MiB,7063 MiB,103.10 W,240.00 W,43
2023-01-21 16:32:47.687,NVIDIA GeForce RTX 3070,45 %,29 %,8192 MiB,7063 MiB,104.46 W,240.00 W,43
2023-01-21 16:32:48.687,NVIDIA GeForce RTX 3070,41 %,26 %,8192 MiB,7063 MiB,101.65 W,240.00 W,44
2023-01-21 16:32:49.688,NVIDIA GeForce RTX 3070,48 %,31 %,8192 MiB,7063 MiB,105.48 W,240.00 W,44
2023-01-21 16:32:50.689,NVIDIA GeForce RTX 3070,9 %,6 %,8192 MiB,7063 MiB,90.69 W,240.00 W,44
2023-01-21 16:32:51.690,NVIDIA GeForce RTX 3070,61 %,44 %,8192 MiB,7063 MiB,124.37 W,240.00 W,46
2023-01-21 16:32:52.691,NVIDIA GeForce RTX 3070,18 %,13 %,8192 MiB,7063 MiB,111.64 W,240.00 W,44
2023-01-21 16:32:53.692,NVIDIA GeForce RTX 3070,47 %,30 %,8192 MiB,7063 MiB,101.73 W,240.00 W,45
2023-01-21 16:32:54.693,NVIDIA GeForce RTX 3070,43 %,27 %,8192 MiB,7063 MiB,100.77 W,240.00 W,45
2023-01-21 16:32:55.694,NVIDIA GeForce RTX 3070,45 %,29 %,8192 MiB,7063 MiB,100.39 W,240.00 W,45
2023-01-21 16:32:56.695,NVIDIA GeForce RTX 3070,43 %,27 %,8192 MiB,7063 MiB,102.82 W,240.00 W,46
2023-01-21 16:32:57.696,NVIDIA GeForce RTX 3070,43 %,27 %,8192 MiB,7063 MiB,102.12 W,240.00 W,46
2023-01-21 16:32:58.697,NVIDIA GeForce RTX 3070,40 %,25 %,8192 MiB,7063 MiB,101.15 W,240.00 W,46
2023-01-21 16:32:59.698,NVIDIA GeForce RTX 3070,43 %,27 %,8192 MiB,7063 MiB,103.20 W,240.00 W,47
2023-01-21 16:33:00.699,NVIDIA GeForce RTX 3070,61 %,44 %,8192 MiB,7063 MiB,121.76 W,240.00 W,48
2023-01-21 16:33:01.700,NVIDIA GeForce RTX 3070,57 %,42 %,8192 MiB,7063 MiB,121.16 W,240.00 W,46
2023-01-21 16:33:02.701,NVIDIA GeForce RTX 3070,45 %,28 %,8192 MiB,7063 MiB,99.52 W,240.00 W,47
2023-01-21 16:33:03.702,NVIDIA GeForce RTX 3070,45 %,29 %,8192 MiB,7063 MiB,103.68 W,240.00 W,47
2023-01-21 16:33:04.703,NVIDIA GeForce RTX 3070,46 %,29 %,8192 MiB,7063 MiB,104.32 W,240.00 W,48
2023-01-21 16:33:05.704,NVIDIA GeForce RTX 3070,46 %,30 %,8192 MiB,7063 MiB,105.16 W,240.00 W,48
2023-01-21 16:33:06.705,NVIDIA GeForce RTX 3070,41 %,26 %,8192 MiB,7063 MiB,104.30 W,240.00 W,48
2023-01-21 16:33:07.706,NVIDIA GeForce RTX 3070,42 %,26 %,8192 MiB,7063 MiB,104.09 W,240.00 W,48
2023-01-21 16:33:08.707,NVIDIA GeForce RTX 3070,43 %,28 %,8192 MiB,7063 MiB,103.02 W,240.00 W,49
2023-01-21 16:33:09.708,NVIDIA GeForce RTX 3070,53 %,39 %,8192 MiB,7063 MiB,118.26 W,240.00 W,50
2023-01-21 16:33:10.709,NVIDIA GeForce RTX 3070,52 %,38 %,8192 MiB,7063 MiB,117.27 W,240.00 W,50
2023-01-21 16:33:11.710,NVIDIA GeForce RTX 3070,45 %,28 %,8192 MiB,7063 MiB,103.33 W,240.00 W,50
2023-01-21 16:33:12.711,NVIDIA GeForce RTX 3070,45 %,28 %,8192 MiB,7063 MiB,105.16 W,240.00 W,50
2023-01-21 16:33:13.712,NVIDIA GeForce RTX 3070,47 %,30 %,8192 MiB,7063 MiB,105.27 W,240.00 W,50
2023-01-21 16:33:14.714,NVIDIA GeForce RTX 3070,47 %,30 %,8192 MiB,7063 MiB,105.95 W,240.00 W,50
2023-01-21 16:33:15.715,NVIDIA GeForce RTX 3070,43 %,28 %,8192 MiB,7063 MiB,104.54 W,240.00 W,50
2023-01-21 16:33:16.716,NVIDIA GeForce RTX 3070,38 %,24 %,8192 MiB,7063 MiB,103.66 W,240.00 W,50
2023-01-21 16:33:17.717,NVIDIA GeForce RTX 3070,46 %,29 %,8192 MiB,7063 MiB,104.00 W,240.00 W,51
2023-01-21 16:33:18.719,NVIDIA GeForce RTX 3070,54 %,39 %,8192 MiB,7063 MiB,118.24 W,240.00 W,52
2023-01-21 16:33:19.720,NVIDIA GeForce RTX 3070,58 %,42 %,8192 MiB,7063 MiB,122.60 W,240.00 W,52
2023-01-21 16:33:20.721,NVIDIA GeForce RTX 3070,39 %,25 %,8192 MiB,7063 MiB,107.99 W,240.00 W,51
2023-01-21 16:33:21.722,NVIDIA GeForce RTX 3070,47 %,30 %,8192 MiB,7063 MiB,105.23 W,240.00 W,51
2023-01-21 16:33:22.723,NVIDIA GeForce RTX 3070,42 %,27 %,8192 MiB,7063 MiB,106.13 W,240.00 W,52
2023-01-21 16:33:23.724,NVIDIA GeForce RTX 3070,44 %,28 %,8192 MiB,7063 MiB,106.84 W,240.00 W,52
2023-01-21 16:33:24.725,NVIDIA GeForce RTX 3070,47 %,30 %,8192 MiB,7063 MiB,107.41 W,240.00 W,52
2023-01-21 16:33:25.726,NVIDIA GeForce RTX 3070,43 %,28 %,8192 MiB,7063 MiB,107.17 W,240.00 W,52
2023-01-21 16:33:26.728,NVIDIA GeForce RTX 3070,45 %,28 %,8192 MiB,7063 MiB,107.72 W,240.00 W,52
2023-01-21 16:33:27.729,NVIDIA GeForce RTX 3070,56 %,41 %,8192 MiB,7063 MiB,120.34 W,240.00 W,54
2023-01-21 16:33:28.730,NVIDIA GeForce RTX 3070,53 %,39 %,8192 MiB,7063 MiB,123.34 W,240.00 W,54
2023-01-21 16:33:29.732,NVIDIA GeForce RTX 3070,42 %,27 %,8192 MiB,7063 MiB,107.86 W,240.00 W,52
2023-01-21 16:33:30.733,NVIDIA GeForce RTX 3070,44 %,28 %,8192 MiB,7063 MiB,107.00 W,240.00 W,53
2023-01-21 16:33:31.735,NVIDIA GeForce RTX 3070,41 %,27 %,8192 MiB,7063 MiB,108.49 W,240.00 W,52
2023-01-21 16:33:32.736,NVIDIA GeForce RTX 3070,49 %,31 %,8192 MiB,7063 MiB,110.05 W,240.00 W,52
