timestamp,gpu_name,gpu_usage,gpu_memory_usage,gpu_total_memory,gpu_memory_used,gpu_power_draw,gpu_max_power,gpu_temperature
2023-01-21 17:14:53.984,NVIDIA GeForce RTX 3070,0 %,17 %,8192 MiB,7065 MiB,21.14 W,240.00 W,36
2023-01-21 17:14:54.986,NVIDIA GeForce RTX 3070,0 %,2 %,8192 MiB,7065 MiB,21.14 W,240.00 W,36
2023-01-21 17:14:55.988,NVIDIA GeForce RTX 3070,0 %,2 %,8192 MiB,7065 MiB,21.16 W,240.00 W,36
2023-01-21 17:14:56.989,NVIDIA GeForce RTX 3070,0 %,6 %,8192 MiB,7065 MiB,21.16 W,240.00 W,36
2023-01-21 17:14:57.991,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7065 MiB,35.21 W,240.00 W,38
2023-01-21 17:14:58.992,NVIDIA GeForce RTX 3070,1 %,0 %,8192 MiB,7065 MiB,53.82 W,240.00 W,38
2023-01-21 17:14:59.992,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7065 MiB,53.83 W,240.00 W,38
2023-01-21 17:15:00.993,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7065 MiB,53.88 W,240.00 W,38
2023-01-21 17:15:01.994,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7065 MiB,53.88 W,240.00 W,38
2023-01-21 17:15:02.995,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7065 MiB,53.77 W,240.00 W,38
2023-01-21 17:15:03.996,NVIDIA GeForce RTX 3070,1 %,0 %,8192 MiB,7065 MiB,53.77 W,240.00 W,38
2023-01-21 17:15:04.997,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7065 MiB,53.80 W,240.00 W,38
2023-01-21 17:15:05.998,NVIDIA GeForce RTX 3070,43 %,28 %,8192 MiB,7065 MiB,67.99 W,240.00 W,41
2023-01-21 17:15:06.999,NVIDIA GeForce RTX 3070,40 %,26 %,8192 MiB,7065 MiB,101.86 W,240.00 W,42
2023-01-21 17:15:08.000,NVIDIA GeForce RTX 3070,42 %,26 %,8192 MiB,7065 MiB,102.38 W,240.00 W,43
2023-01-21 17:15:09.001,NVIDIA GeForce RTX 3070,45 %,29 %,8192 MiB,7065 MiB,101.90 W,240.00 W,43
2023-01-21 17:15:10.002,NVIDIA GeForce RTX 3070,38 %,24 %,8192 MiB,7065 MiB,101.94 W,240.00 W,43
2023-01-21 17:15:11.003,NVIDIA GeForce RTX 3070,47 %,30 %,8192 MiB,7065 MiB,103.66 W,240.00 W,44
2023-01-21 17:15:12.004,NVIDIA GeForce RTX 3070,45 %,30 %,8192 MiB,7065 MiB,105.92 W,240.00 W,44
2023-01-21 17:15:13.005,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7065 MiB,91.54 W,240.00 W,42
2023-01-21 17:15:14.005,NVIDIA GeForce RTX 3070,65 %,48 %,8192 MiB,7065 MiB,119.63 W,240.00 W,47
2023-01-21 17:15:15.006,NVIDIA GeForce RTX 3070,15 %,9 %,8192 MiB,7065 MiB,118.89 W,240.00 W,44
2023-01-21 17:15:16.007,NVIDIA GeForce RTX 3070,40 %,25 %,8192 MiB,7065 MiB,100.36 W,240.00 W,45
2023-01-21 17:15:17.008,NVIDIA GeForce RTX 3070,47 %,30 %,8192 MiB,7065 MiB,103.82 W,240.00 W,45
2023-01-21 17:15:18.009,NVIDIA GeForce RTX 3070,44 %,28 %,8192 MiB,7065 MiB,103.75 W,240.00 W,46
2023-01-21 17:15:19.010,NVIDIA GeForce RTX 3070,42 %,26 %,8192 MiB,7065 MiB,103.22 W,240.00 W,46
