timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/02/21 09:01:12.174, NVIDIA GeForce RTX 3070, 0 %, 19 %, 8192 MiB, 7348 MiB, 23.19 W, 240.00 W, 40
2023/02/21 09:01:13.177, NVIDIA GeForce RTX 3070, 0 %, 35 %, 8192 MiB, 7348 MiB, 23.47 W, 240.00 W, 40
2023/02/21 09:01:14.180, NVIDIA GeForce RTX 3070, 0 %, 25 %, 8192 MiB, 7348 MiB, 22.99 W, 240.00 W, 40
2023/02/21 09:01:15.182, NVIDIA GeForce RTX 3070, 0 %, 43 %, 8192 MiB, 7348 MiB, 22.92 W, 240.00 W, 40
2023/02/21 09:01:16.185, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7348 MiB, 40.31 W, 240.00 W, 42
2023/02/21 09:01:17.186, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7348 MiB, 55.17 W, 240.00 W, 42
2023/02/21 09:01:18.187, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7348 MiB, 55.27 W, 240.00 W, 42
2023/02/21 09:01:19.188, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7348 MiB, 55.30 W, 240.00 W, 42
2023/02/21 09:01:20.190, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7348 MiB, 55.26 W, 240.00 W, 42
2023/02/21 09:01:21.192, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7348 MiB, 55.30 W, 240.00 W, 42
2023/02/21 09:01:22.193, NVIDIA GeForce RTX 3070, 28 %, 18 %, 8192 MiB, 7348 MiB, 58.58 W, 240.00 W, 44
2023/02/21 09:01:23.195, NVIDIA GeForce RTX 3070, 50 %, 33 %, 8192 MiB, 7348 MiB, 105.52 W, 240.00 W, 47
2023/02/21 09:01:24.196, NVIDIA GeForce RTX 3070, 53 %, 35 %, 8192 MiB, 7348 MiB, 113.03 W, 240.00 W, 48
2023/02/21 09:01:25.198, NVIDIA GeForce RTX 3070, 50 %, 33 %, 8192 MiB, 7348 MiB, 112.67 W, 240.00 W, 48
2023/02/21 09:01:26.199, NVIDIA GeForce RTX 3070, 49 %, 31 %, 8192 MiB, 7348 MiB, 111.83 W, 240.00 W, 48
2023/02/21 09:01:27.201, NVIDIA GeForce RTX 3070, 49 %, 32 %, 8192 MiB, 7348 MiB, 111.56 W, 240.00 W, 49
2023/02/21 09:01:28.203, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7348 MiB, 99.72 W, 240.00 W, 46
2023/02/21 09:01:29.204, NVIDIA GeForce RTX 3070, 73 %, 53 %, 8192 MiB, 7348 MiB, 127.06 W, 240.00 W, 52
2023/02/21 09:01:30.205, NVIDIA GeForce RTX 3070, 50 %, 33 %, 8192 MiB, 7348 MiB, 126.98 W, 240.00 W, 50
2023/02/21 09:01:31.207, NVIDIA GeForce RTX 3070, 48 %, 31 %, 8192 MiB, 7348 MiB, 113.42 W, 240.00 W, 50
2023/02/21 09:01:32.209, NVIDIA GeForce RTX 3070, 48 %, 32 %, 8192 MiB, 7348 MiB, 113.43 W, 240.00 W, 50
2023/02/21 09:01:33.210, NVIDIA GeForce RTX 3070, 48 %, 32 %, 8192 MiB, 7348 MiB, 113.90 W, 240.00 W, 50
2023/02/21 09:01:34.212, NVIDIA GeForce RTX 3070, 48 %, 31 %, 8192 MiB, 7348 MiB, 113.41 W, 240.00 W, 51
2023/02/21 09:01:35.213, NVIDIA GeForce RTX 3070, 49 %, 33 %, 8192 MiB, 7348 MiB, 113.09 W, 240.00 W, 51
2023/02/21 09:01:36.215, NVIDIA GeForce RTX 3070, 75 %, 56 %, 8192 MiB, 7348 MiB, 126.83 W, 240.00 W, 54
2023/02/21 09:01:37.216, NVIDIA GeForce RTX 3070, 58 %, 43 %, 8192 MiB, 7348 MiB, 143.65 W, 240.00 W, 52
2023/02/21 09:01:38.218, NVIDIA GeForce RTX 3070, 49 %, 32 %, 8192 MiB, 7348 MiB, 113.82 W, 240.00 W, 52
2023/02/21 09:01:39.219, NVIDIA GeForce RTX 3070, 47 %, 32 %, 8192 MiB, 7348 MiB, 113.60 W, 240.00 W, 52
2023/02/21 09:01:40.221, NVIDIA GeForce RTX 3070, 51 %, 32 %, 8192 MiB, 7348 MiB, 113.65 W, 240.00 W, 52
2023/02/21 09:01:41.223, NVIDIA GeForce RTX 3070, 49 %, 32 %, 8192 MiB, 7348 MiB, 114.13 W, 240.00 W, 52
2023/02/21 09:01:42.225, NVIDIA GeForce RTX 3070, 49 %, 32 %, 8192 MiB, 7348 MiB, 113.82 W, 240.00 W, 52
2023/02/21 09:01:43.226, NVIDIA GeForce RTX 3070, 69 %, 50 %, 8192 MiB, 7348 MiB, 118.44 W, 240.00 W, 54
2023/02/21 09:01:44.228, NVIDIA GeForce RTX 3070, 76 %, 56 %, 8192 MiB, 7348 MiB, 148.75 W, 240.00 W, 55
2023/02/21 09:01:45.229, NVIDIA GeForce RTX 3070, 51 %, 33 %, 8192 MiB, 7348 MiB, 121.15 W, 240.00 W, 53
2023/02/21 09:01:46.231, NVIDIA GeForce RTX 3070, 50 %, 32 %, 8192 MiB, 7348 MiB, 114.73 W, 240.00 W, 52
2023/02/21 09:01:47.233, NVIDIA GeForce RTX 3070, 50 %, 33 %, 8192 MiB, 7348 MiB, 114.20 W, 240.00 W, 53
2023/02/21 09:01:48.235, NVIDIA GeForce RTX 3070, 51 %, 33 %, 8192 MiB, 7348 MiB, 114.91 W, 240.00 W, 53
2023/02/21 09:01:49.237, NVIDIA GeForce RTX 3070, 50 %, 33 %, 8192 MiB, 7348 MiB, 114.56 W, 240.00 W, 53
2023/02/21 09:01:50.239, NVIDIA GeForce RTX 3070, 51 %, 34 %, 8192 MiB, 7348 MiB, 113.73 W, 240.00 W, 53
2023/02/21 09:01:51.242, NVIDIA GeForce RTX 3070, 75 %, 55 %, 8192 MiB, 7348 MiB, 141.79 W, 240.00 W, 55
2023/02/21 09:01:52.244, NVIDIA GeForce RTX 3070, 50 %, 33 %, 8192 MiB, 7348 MiB, 128.58 W, 240.00 W, 53
2023/02/21 09:01:53.245, NVIDIA GeForce RTX 3070, 50 %, 32 %, 8192 MiB, 7348 MiB, 114.26 W, 240.00 W, 53
2023/02/21 09:01:54.247, NVIDIA GeForce RTX 3070, 49 %, 32 %, 8192 MiB, 7348 MiB, 114.16 W, 240.00 W, 53
2023/02/21 09:01:55.249, NVIDIA GeForce RTX 3070, 49 %, 32 %, 8192 MiB, 7348 MiB, 113.87 W, 240.00 W, 53
2023/02/21 09:01:56.251, NVIDIA GeForce RTX 3070, 49 %, 33 %, 8192 MiB, 7348 MiB, 114.05 W, 240.00 W, 53
2023/02/21 09:01:57.253, NVIDIA GeForce RTX 3070, 48 %, 32 %, 8192 MiB, 7348 MiB, 114.64 W, 240.00 W, 53
2023/02/21 09:01:58.255, NVIDIA GeForce RTX 3070, 76 %, 56 %, 8192 MiB, 7348 MiB, 135.96 W, 240.00 W, 55
2023/02/21 09:01:59.257, NVIDIA GeForce RTX 3070, 27 %, 18 %, 8192 MiB, 7348 MiB, 133.39 W, 240.00 W, 53
2023/02/21 09:02:00.259, NVIDIA GeForce RTX 3070, 50 %, 32 %, 8192 MiB, 7348 MiB, 114.71 W, 240.00 W, 53
2023/02/21 09:02:01.261, NVIDIA GeForce RTX 3070, 49 %, 33 %, 8192 MiB, 7348 MiB, 115.28 W, 240.00 W, 53
2023/02/21 09:02:02.263, NVIDIA GeForce RTX 3070, 50 %, 33 %, 8192 MiB, 7348 MiB, 113.89 W, 240.00 W, 53
2023/02/21 09:02:03.265, NVIDIA GeForce RTX 3070, 49 %, 32 %, 8192 MiB, 7348 MiB, 114.18 W, 240.00 W, 53
2023/02/21 09:02:04.267, NVIDIA GeForce RTX 3070, 49 %, 32 %, 8192 MiB, 7348 MiB, 114.92 W, 240.00 W, 53
2023/02/21 09:02:05.269, NVIDIA GeForce RTX 3070, 76 %, 56 %, 8192 MiB, 7348 MiB, 127.69 W, 240.00 W, 55
2023/02/21 09:02:06.271, NVIDIA GeForce RTX 3070, 76 %, 56 %, 8192 MiB, 7348 MiB, 145.15 W, 240.00 W, 53
2023/02/21 09:02:07.273, NVIDIA GeForce RTX 3070, 51 %, 33 %, 8192 MiB, 7348 MiB, 112.75 W, 240.00 W, 53
2023/02/21 09:02:08.275, NVIDIA GeForce RTX 3070, 52 %, 33 %, 8192 MiB, 7348 MiB, 114.60 W, 240.00 W, 53
2023/02/21 09:02:09.278, NVIDIA GeForce RTX 3070, 49 %, 33 %, 8192 MiB, 7348 MiB, 114.93 W, 240.00 W, 53
2023/02/21 09:02:10.280, NVIDIA GeForce RTX 3070, 49 %, 32 %, 8192 MiB, 7348 MiB, 114.43 W, 240.00 W, 53
2023/02/21 09:02:11.282, NVIDIA GeForce RTX 3070, 50 %, 32 %, 8192 MiB, 7348 MiB, 114.92 W, 240.00 W, 53
2023/02/21 09:02:12.284, NVIDIA GeForce RTX 3070, 63 %, 44 %, 8192 MiB, 7348 MiB, 121.64 W, 240.00 W, 55
2023/02/21 09:02:13.286, NVIDIA GeForce RTX 3070, 76 %, 56 %, 8192 MiB, 7348 MiB, 148.75 W, 240.00 W, 55
2023/02/21 09:02:14.288, NVIDIA GeForce RTX 3070, 47 %, 31 %, 8192 MiB, 7348 MiB, 119.47 W, 240.00 W, 53
2023/02/21 09:02:15.290, NVIDIA GeForce RTX 3070, 51 %, 34 %, 8192 MiB, 7348 MiB, 117.19 W, 240.00 W, 53
2023/02/21 09:02:16.293, NVIDIA GeForce RTX 3070, 51 %, 34 %, 8192 MiB, 7348 MiB, 114.69 W, 240.00 W, 53
2023/02/21 09:02:17.294, NVIDIA GeForce RTX 3070, 50 %, 33 %, 8192 MiB, 7348 MiB, 115.54 W, 240.00 W, 53
2023/02/21 09:02:18.295, NVIDIA GeForce RTX 3070, 50 %, 33 %, 8192 MiB, 7348 MiB, 114.81 W, 240.00 W, 53
2023/02/21 09:02:19.295, NVIDIA GeForce RTX 3070, 51 %, 33 %, 8192 MiB, 7348 MiB, 115.30 W, 240.00 W, 54
2023/02/21 09:02:20.296, NVIDIA GeForce RTX 3070, 77 %, 57 %, 8192 MiB, 7348 MiB, 146.46 W, 240.00 W, 56
2023/02/21 09:02:21.297, NVIDIA GeForce RTX 3070, 49 %, 32 %, 8192 MiB, 7348 MiB, 125.97 W, 240.00 W, 53
2023/02/21 09:02:22.298, NVIDIA GeForce RTX 3070, 50 %, 33 %, 8192 MiB, 7348 MiB, 114.62 W, 240.00 W, 53
2023/02/21 09:02:23.299, NVIDIA GeForce RTX 3070, 53 %, 34 %, 8192 MiB, 7348 MiB, 115.17 W, 240.00 W, 53
2023/02/21 09:02:24.299, NVIDIA GeForce RTX 3070, 50 %, 33 %, 8192 MiB, 7348 MiB, 115.03 W, 240.00 W, 53
2023/02/21 09:02:25.300, NVIDIA GeForce RTX 3070, 50 %, 33 %, 8192 MiB, 7348 MiB, 114.97 W, 240.00 W, 53
2023/02/21 09:02:26.301, NVIDIA GeForce RTX 3070, 51 %, 33 %, 8192 MiB, 7348 MiB, 114.59 W, 240.00 W, 53
2023/02/21 09:02:27.302, NVIDIA GeForce RTX 3070, 72 %, 54 %, 8192 MiB, 7348 MiB, 136.86 W, 240.00 W, 55
2023/02/21 09:02:28.303, NVIDIA GeForce RTX 3070, 38 %, 25 %, 8192 MiB, 7348 MiB, 131.21 W, 240.00 W, 53
2023/02/21 09:02:29.304, NVIDIA GeForce RTX 3070, 50 %, 32 %, 8192 MiB, 7348 MiB, 114.17 W, 240.00 W, 53
2023/02/21 09:02:30.305, NVIDIA GeForce RTX 3070, 52 %, 34 %, 8192 MiB, 7348 MiB, 114.78 W, 240.00 W, 53
2023/02/21 09:02:31.307, NVIDIA GeForce RTX 3070, 51 %, 33 %, 8192 MiB, 7348 MiB, 115.35 W, 240.00 W, 53
2023/02/21 09:02:32.308, NVIDIA GeForce RTX 3070, 50 %, 32 %, 8192 MiB, 7348 MiB, 114.60 W, 240.00 W, 53
2023/02/21 09:02:33.309, NVIDIA GeForce RTX 3070, 51 %, 34 %, 8192 MiB, 7348 MiB, 115.34 W, 240.00 W, 53
2023/02/21 09:02:34.310, NVIDIA GeForce RTX 3070, 79 %, 59 %, 8192 MiB, 7348 MiB, 131.13 W, 240.00 W, 56
