timestamp,gpu_name,gpu_usage,gpu_memory_usage,gpu_total_memory,gpu_memory_used,gpu_power_draw,gpu_max_power,gpu_temperature
2023-01-21 10:39:17.027,NVIDIA GeForce RTX 3070,0 %,2 %,8192 MiB,7061 MiB,22.11 W,240.00 W,37
2023-01-21 10:39:18.038,NVIDIA GeForce RTX 3070,0 %,2 %,8192 MiB,7061 MiB,22.16 W,240.00 W,37
2023-01-21 10:39:19.041,NVIDIA GeForce RTX 3070,1 %,7 %,8192 MiB,7061 MiB,22.08 W,240.00 W,37
2023-01-21 10:39:20.043,NVIDIA GeForce RTX 3070,0 %,2 %,8192 MiB,7061 MiB,22.02 W,240.00 W,37
2023-01-21 10:39:21.045,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7061 MiB,48.52 W,240.00 W,39
2023-01-21 10:39:22.046,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7061 MiB,53.85 W,240.00 W,39
2023-01-21 10:39:23.048,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7061 MiB,53.82 W,240.00 W,39
2023-01-21 10:39:24.049,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7061 MiB,53.89 W,240.00 W,39
2023-01-21 10:39:25.050,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7061 MiB,53.94 W,240.00 W,40
2023-01-21 10:39:26.051,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7061 MiB,53.94 W,240.00 W,40
2023-01-21 10:39:27.053,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7061 MiB,53.91 W,240.00 W,40
2023-01-21 10:39:28.054,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7061 MiB,53.95 W,240.00 W,40
2023-01-21 10:39:29.055,NVIDIA GeForce RTX 3070,16 %,8 %,8192 MiB,7061 MiB,57.33 W,240.00 W,41
2023-01-21 10:39:30.057,NVIDIA GeForce RTX 3070,42 %,27 %,8192 MiB,7061 MiB,76.72 W,240.00 W,43
2023-01-21 10:39:31.058,NVIDIA GeForce RTX 3070,40 %,26 %,8192 MiB,7061 MiB,104.96 W,240.00 W,44
2023-01-21 10:39:32.059,NVIDIA GeForce RTX 3070,45 %,29 %,8192 MiB,7061 MiB,106.34 W,240.00 W,45
2023-01-21 10:39:33.061,NVIDIA GeForce RTX 3070,43 %,28 %,8192 MiB,7061 MiB,106.69 W,240.00 W,45
2023-01-21 10:39:34.062,NVIDIA GeForce RTX 3070,45 %,29 %,8192 MiB,7061 MiB,105.77 W,240.00 W,45
2023-01-21 10:39:35.063,NVIDIA GeForce RTX 3070,43 %,28 %,8192 MiB,7061 MiB,105.76 W,240.00 W,46
2023-01-21 10:39:36.065,NVIDIA GeForce RTX 3070,42 %,27 %,8192 MiB,7061 MiB,103.96 W,240.00 W,46
2023-01-21 10:39:37.066,NVIDIA GeForce RTX 3070,4 %,3 %,8192 MiB,7061 MiB,92.41 W,240.00 W,47
2023-01-21 10:39:38.067,NVIDIA GeForce RTX 3070,59 %,42 %,8192 MiB,7061 MiB,126.53 W,240.00 W,48
2023-01-21 10:39:39.069,NVIDIA GeForce RTX 3070,22 %,16 %,8192 MiB,7061 MiB,117.53 W,240.00 W,47
