timestamp,cpu usage (%),memory usage (MB),temperature (Celsius)
2023-02-21T08:47:50.460295,0.0,15296.73,49.5
2023-02-21T08:47:51.471048,6.306,15278.539,59.0
2023-02-21T08:47:52.481235,2.106,15278.543,33.25
2023-02-21T08:47:53.491868,1.919,15278.543,61.75
2023-02-21T08:47:54.501833,1.606,15278.566,33.75
2023-02-21T08:47:55.512293,1.425,15278.582,32.25
2023-02-21T08:47:56.523029,4.081,15278.652,59.0
2023-02-21T08:47:57.533024,18.688,15693.461,60.5
2023-02-21T08:47:58.543197,17.137,15789.32,59.0
2023-02-21T08:47:59.553372,17.506,15907.48,60.25
2023-02-21T08:48:00.564050,16.819,15965.844,45.5
2023-02-21T08:48:01.574008,17.512,16013.508,61.25
2023-02-21T08:48:02.585076,16.875,16008.082,63.25
2023-02-21T08:48:03.595529,12.869,16134.051,67.0
2023-02-21T08:48:04.605527,5.381,16134.051,35.25
2023-02-21T08:48:05.615802,9.463,16117.938,62.75
2023-02-21T08:48:06.626002,16.831,15931.094,60.25
2023-02-21T08:48:07.636719,18.056,16108.02,61.0
2023-02-21T08:48:08.645894,17.525,15962.57,42.75
2023-02-21T08:48:09.655501,17.456,16032.223,48.0
2023-02-21T08:48:10.665822,17.506,15980.422,49.75
2023-02-21T08:48:11.676233,10.95,15918.281,36.25
2023-02-21T08:48:12.685907,5.506,15960.008,42.25
2023-02-21T08:48:13.696238,17.569,16014.301,60.0
2023-02-21T08:48:14.705941,17.144,15961.906,63.25
2023-02-21T08:48:15.716360,16.825,16049.953,47.0
2023-02-21T08:48:16.727212,17.188,15966.34,49.25
2023-02-21T08:48:17.737902,17.869,15982.207,53.25
2023-02-21T08:48:18.748163,14.412,15960.363,37.25
2023-02-21T08:48:19.757866,5.2,15960.363,35.0
2023-02-21T08:48:20.767916,14.356,16044.469,60.0
2023-02-21T08:48:21.777949,17.137,16067.758,45.5
2023-02-21T08:48:22.788940,17.125,16128.141,61.0
2023-02-21T08:48:23.799689,16.938,16110.363,51.5
2023-02-21T08:48:24.810905,17.369,16068.148,43.5
