timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/02/21 09:45:35.634, NVIDIA GeForce RTX 3070, 0 %, 41 %, 8192 MiB, 7348 MiB, 23.33 W, 240.00 W, 40
2023/02/21 09:45:36.637, NVIDIA GeForce RTX 3070, 0 %, 17 %, 8192 MiB, 7348 MiB, 23.63 W, 240.00 W, 40
2023/02/21 09:45:37.640, NVIDIA GeForce RTX 3070, 0 %, 40 %, 8192 MiB, 7348 MiB, 23.86 W, 240.00 W, 40
2023/02/21 09:45:38.643, NVIDIA GeForce RTX 3070, 0 %, 36 %, 8192 MiB, 7348 MiB, 23.31 W, 240.00 W, 40
2023/02/21 09:45:39.646, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7348 MiB, 40.92 W, 240.00 W, 42
2023/02/21 09:45:40.647, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7348 MiB, 55.65 W, 240.00 W, 42
2023/02/21 09:45:41.649, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7348 MiB, 55.64 W, 240.00 W, 42
2023/02/21 09:45:42.650, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7348 MiB, 55.71 W, 240.00 W, 42
2023/02/21 09:45:43.651, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7348 MiB, 55.56 W, 240.00 W, 42
2023/02/21 09:45:44.653, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7348 MiB, 55.53 W, 240.00 W, 42
2023/02/21 09:45:45.654, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7348 MiB, 55.57 W, 240.00 W, 42
2023/02/21 09:45:46.657, NVIDIA GeForce RTX 3070, 48 %, 31 %, 8192 MiB, 7348 MiB, 93.55 W, 240.00 W, 47
2023/02/21 09:45:47.658, NVIDIA GeForce RTX 3070, 47 %, 31 %, 8192 MiB, 7348 MiB, 111.94 W, 240.00 W, 48
2023/02/21 09:45:48.660, NVIDIA GeForce RTX 3070, 50 %, 32 %, 8192 MiB, 7348 MiB, 110.65 W, 240.00 W, 48
2023/02/21 09:45:49.661, NVIDIA GeForce RTX 3070, 50 %, 32 %, 8192 MiB, 7348 MiB, 111.06 W, 240.00 W, 48
2023/02/21 09:45:50.663, NVIDIA GeForce RTX 3070, 48 %, 32 %, 8192 MiB, 7348 MiB, 111.09 W, 240.00 W, 49
2023/02/21 09:45:51.665, NVIDIA GeForce RTX 3070, 49 %, 32 %, 8192 MiB, 7348 MiB, 110.95 W, 240.00 W, 49
2023/02/21 09:45:52.666, NVIDIA GeForce RTX 3070, 74 %, 55 %, 8192 MiB, 7348 MiB, 106.92 W, 240.00 W, 52
2023/02/21 09:45:53.668, NVIDIA GeForce RTX 3070, 64 %, 47 %, 8192 MiB, 7348 MiB, 142.96 W, 240.00 W, 49
2023/02/21 09:45:54.669, NVIDIA GeForce RTX 3070, 49 %, 32 %, 8192 MiB, 7348 MiB, 111.60 W, 240.00 W, 50
2023/02/21 09:45:55.671, NVIDIA GeForce RTX 3070, 49 %, 32 %, 8192 MiB, 7348 MiB, 112.44 W, 240.00 W, 50
2023/02/21 09:45:56.672, NVIDIA GeForce RTX 3070, 50 %, 33 %, 8192 MiB, 7348 MiB, 113.13 W, 240.00 W, 50
2023/02/21 09:45:57.674, NVIDIA GeForce RTX 3070, 48 %, 32 %, 8192 MiB, 7348 MiB, 112.56 W, 240.00 W, 51
2023/02/21 09:45:58.676, NVIDIA GeForce RTX 3070, 47 %, 32 %, 8192 MiB, 7348 MiB, 112.70 W, 240.00 W, 51
2023/02/21 09:45:59.678, NVIDIA GeForce RTX 3070, 49 %, 32 %, 8192 MiB, 7348 MiB, 114.56 W, 240.00 W, 52
2023/02/21 09:46:00.680, NVIDIA GeForce RTX 3070, 73 %, 54 %, 8192 MiB, 7348 MiB, 142.78 W, 240.00 W, 54
2023/02/21 09:46:01.681, NVIDIA GeForce RTX 3070, 48 %, 31 %, 8192 MiB, 7348 MiB, 124.83 W, 240.00 W, 52
2023/02/21 09:46:02.683, NVIDIA GeForce RTX 3070, 49 %, 32 %, 8192 MiB, 7348 MiB, 113.42 W, 240.00 W, 52
2023/02/21 09:46:03.685, NVIDIA GeForce RTX 3070, 48 %, 32 %, 8192 MiB, 7348 MiB, 112.68 W, 240.00 W, 52
2023/02/21 09:46:04.687, NVIDIA GeForce RTX 3070, 49 %, 32 %, 8192 MiB, 7348 MiB, 112.29 W, 240.00 W, 52
2023/02/21 09:46:05.689, NVIDIA GeForce RTX 3070, 50 %, 33 %, 8192 MiB, 7348 MiB, 113.28 W, 240.00 W, 52
2023/02/21 09:46:06.690, NVIDIA GeForce RTX 3070, 50 %, 33 %, 8192 MiB, 7348 MiB, 113.60 W, 240.00 W, 52
2023/02/21 09:46:07.692, NVIDIA GeForce RTX 3070, 72 %, 53 %, 8192 MiB, 7348 MiB, 128.15 W, 240.00 W, 54
2023/02/21 09:46:08.694, NVIDIA GeForce RTX 3070, 69 %, 51 %, 8192 MiB, 7348 MiB, 140.18 W, 240.00 W, 52
2023/02/21 09:46:09.696, NVIDIA GeForce RTX 3070, 50 %, 33 %, 8192 MiB, 7348 MiB, 110.52 W, 240.00 W, 53
2023/02/21 09:46:10.698, NVIDIA GeForce RTX 3070, 49 %, 32 %, 8192 MiB, 7348 MiB, 113.05 W, 240.00 W, 52
2023/02/21 09:46:11.699, NVIDIA GeForce RTX 3070, 49 %, 32 %, 8192 MiB, 7348 MiB, 112.76 W, 240.00 W, 52
2023/02/21 09:46:12.701, NVIDIA GeForce RTX 3070, 49 %, 32 %, 8192 MiB, 7348 MiB, 112.58 W, 240.00 W, 52
2023/02/21 09:46:13.703, NVIDIA GeForce RTX 3070, 47 %, 32 %, 8192 MiB, 7348 MiB, 113.17 W, 240.00 W, 52
2023/02/21 09:46:14.705, NVIDIA GeForce RTX 3070, 47 %, 31 %, 8192 MiB, 7348 MiB, 113.96 W, 240.00 W, 53
2023/02/21 09:46:15.707, NVIDIA GeForce RTX 3070, 73 %, 54 %, 8192 MiB, 7348 MiB, 143.86 W, 240.00 W, 55
2023/02/21 09:46:16.709, NVIDIA GeForce RTX 3070, 49 %, 32 %, 8192 MiB, 7348 MiB, 125.08 W, 240.00 W, 53
