timestamp,gpu_name,gpu_usage,gpu_memory_usage,gpu_total_memory,gpu_memory_used,gpu_power_draw,gpu_max_power,gpu_temperature
2023-01-21 10:58:11.619,NVIDIA GeForce RTX 3070,0 %,2 %,8192 MiB,7129 MiB,21.47 W,240.00 W,35
2023-01-21 10:58:12.623,NVIDIA GeForce RTX 3070,0 %,12 %,8192 MiB,7129 MiB,21.38 W,240.00 W,36
2023-01-21 10:58:13.626,NVIDIA GeForce RTX 3070,0 %,3 %,8192 MiB,7129 MiB,21.35 W,240.00 W,35
2023-01-21 10:58:14.629,NVIDIA GeForce RTX 3070,0 %,2 %,8192 MiB,7129 MiB,21.35 W,240.00 W,35
2023-01-21 10:58:15.632,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7129 MiB,43.71 W,240.00 W,37
2023-01-21 10:58:16.633,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7129 MiB,53.70 W,240.00 W,37
2023-01-21 10:58:17.635,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7129 MiB,53.71 W,240.00 W,37
2023-01-21 10:58:18.636,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7129 MiB,53.73 W,240.00 W,37
2023-01-21 10:58:19.638,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7129 MiB,53.75 W,240.00 W,38
2023-01-21 10:58:20.639,NVIDIA GeForce RTX 3070,1 %,0 %,8192 MiB,7129 MiB,53.83 W,240.00 W,38
2023-01-21 10:58:21.641,NVIDIA GeForce RTX 3070,0 %,0 %,8192 MiB,7129 MiB,53.81 W,240.00 W,38
2023-01-21 10:58:22.642,NVIDIA GeForce RTX 3070,47 %,29 %,8192 MiB,7129 MiB,72.11 W,240.00 W,41
2023-01-21 10:58:23.644,NVIDIA GeForce RTX 3070,49 %,30 %,8192 MiB,7129 MiB,106.54 W,240.00 W,42
2023-01-21 10:58:24.646,NVIDIA GeForce RTX 3070,47 %,30 %,8192 MiB,7129 MiB,106.70 W,240.00 W,43
2023-01-21 10:58:25.647,NVIDIA GeForce RTX 3070,46 %,29 %,8192 MiB,7129 MiB,105.88 W,240.00 W,43
2023-01-21 10:58:26.647,NVIDIA GeForce RTX 3070,49 %,30 %,8192 MiB,7129 MiB,108.31 W,240.00 W,44
2023-01-21 10:58:27.648,NVIDIA GeForce RTX 3070,46 %,29 %,8192 MiB,7129 MiB,108.33 W,240.00 W,44
2023-01-21 10:58:28.649,NVIDIA GeForce RTX 3070,44 %,28 %,8192 MiB,7129 MiB,108.80 W,240.00 W,44
2023-01-21 10:58:29.649,NVIDIA GeForce RTX 3070,74 %,51 %,8192 MiB,7129 MiB,103.96 W,240.00 W,46
2023-01-21 10:58:30.650,NVIDIA GeForce RTX 3070,73 %,52 %,8192 MiB,7129 MiB,130.83 W,240.00 W,47
2023-01-21 10:58:31.651,NVIDIA GeForce RTX 3070,45 %,28 %,8192 MiB,7129 MiB,108.77 W,240.00 W,45
2023-01-21 10:58:32.651,NVIDIA GeForce RTX 3070,45 %,28 %,8192 MiB,7129 MiB,107.36 W,240.00 W,45
2023-01-21 10:58:33.652,NVIDIA GeForce RTX 3070,46 %,28 %,8192 MiB,7129 MiB,108.57 W,240.00 W,45
2023-01-21 10:58:34.653,NVIDIA GeForce RTX 3070,46 %,28 %,8192 MiB,7129 MiB,107.51 W,240.00 W,45
2023-01-21 10:58:35.653,NVIDIA GeForce RTX 3070,48 %,30 %,8192 MiB,7129 MiB,107.89 W,240.00 W,46
2023-01-21 10:58:36.655,NVIDIA GeForce RTX 3070,52 %,33 %,8192 MiB,7129 MiB,109.07 W,240.00 W,46
2023-01-21 10:58:37.656,NVIDIA GeForce RTX 3070,51 %,32 %,8192 MiB,7129 MiB,109.79 W,240.00 W,48
2023-01-21 10:58:38.657,NVIDIA GeForce RTX 3070,58 %,41 %,8192 MiB,7129 MiB,126.61 W,240.00 W,48
2023-01-21 10:58:39.657,NVIDIA GeForce RTX 3070,26 %,17 %,8192 MiB,7129 MiB,120.94 W,240.00 W,47
2023-01-21 10:58:40.658,NVIDIA GeForce RTX 3070,47 %,29 %,8192 MiB,7129 MiB,106.90 W,240.00 W,47
2023-01-21 10:58:41.659,NVIDIA GeForce RTX 3070,47 %,29 %,8192 MiB,7129 MiB,109.79 W,240.00 W,48
2023-01-21 10:58:42.660,NVIDIA GeForce RTX 3070,44 %,28 %,8192 MiB,7129 MiB,109.27 W,240.00 W,48
2023-01-21 10:58:43.660,NVIDIA GeForce RTX 3070,45 %,28 %,8192 MiB,7129 MiB,108.52 W,240.00 W,48
2023-01-21 10:58:44.661,NVIDIA GeForce RTX 3070,50 %,31 %,8192 MiB,7129 MiB,109.90 W,240.00 W,48
2023-01-21 10:58:45.662,NVIDIA GeForce RTX 3070,48 %,30 %,8192 MiB,7129 MiB,110.29 W,240.00 W,49
2023-01-21 10:58:46.663,NVIDIA GeForce RTX 3070,69 %,48 %,8192 MiB,7129 MiB,124.23 W,240.00 W,51
2023-01-21 10:58:47.664,NVIDIA GeForce RTX 3070,67 %,48 %,8192 MiB,7129 MiB,137.70 W,240.00 W,51
2023-01-21 10:58:48.664,NVIDIA GeForce RTX 3070,45 %,29 %,8192 MiB,7129 MiB,103.26 W,240.00 W,49
2023-01-21 10:58:49.665,NVIDIA GeForce RTX 3070,44 %,28 %,8192 MiB,7129 MiB,109.65 W,240.00 W,50
2023-01-21 10:58:50.666,NVIDIA GeForce RTX 3070,47 %,30 %,8192 MiB,7129 MiB,111.33 W,240.00 W,50
2023-01-21 10:58:51.667,NVIDIA GeForce RTX 3070,54 %,34 %,8192 MiB,7129 MiB,110.60 W,240.00 W,50
2023-01-21 10:58:52.668,NVIDIA GeForce RTX 3070,48 %,31 %,8192 MiB,7129 MiB,111.39 W,240.00 W,50
2023-01-21 10:58:53.669,NVIDIA GeForce RTX 3070,51 %,32 %,8192 MiB,7129 MiB,112.14 W,240.00 W,51
2023-01-21 10:58:54.671,NVIDIA GeForce RTX 3070,62 %,42 %,8192 MiB,7129 MiB,116.81 W,240.00 W,52
2023-01-21 10:58:55.672,NVIDIA GeForce RTX 3070,61 %,43 %,8192 MiB,7129 MiB,133.75 W,240.00 W,53
