timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/03/09 01:39:26.192, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 8.64 W, 350.00 W, 27
2023/03/09 01:39:27.197, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 34.38 W, 350.00 W, 30
2023/03/09 01:39:28.199, NVIDIA GeForce RTX 3090, 4 %, 0 %, 24268 MiB, 23655 MiB, 104.81 W, 350.00 W, 31
2023/03/09 01:39:29.200, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 104.78 W, 350.00 W, 31
2023/03/09 01:39:30.202, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 104.84 W, 350.00 W, 31
2023/03/09 01:39:31.204, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 105.04 W, 350.00 W, 32
2023/03/09 01:39:32.206, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 105.11 W, 350.00 W, 32
2023/03/09 01:39:33.208, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 105.25 W, 350.00 W, 32
2023/03/09 01:39:34.210, NVIDIA GeForce RTX 3090, 59 %, 32 %, 24268 MiB, 23655 MiB, 191.21 W, 350.00 W, 37
2023/03/09 01:39:35.212, NVIDIA GeForce RTX 3090, 56 %, 30 %, 24268 MiB, 23655 MiB, 257.26 W, 350.00 W, 37
2023/03/09 01:39:36.214, NVIDIA GeForce RTX 3090, 55 %, 30 %, 24268 MiB, 23655 MiB, 264.00 W, 350.00 W, 38
2023/03/09 01:39:37.216, NVIDIA GeForce RTX 3090, 54 %, 30 %, 24268 MiB, 23655 MiB, 259.73 W, 350.00 W, 38
2023/03/09 01:39:38.221, NVIDIA GeForce RTX 3090, 53 %, 29 %, 24268 MiB, 23655 MiB, 260.27 W, 350.00 W, 39
2023/03/09 01:39:39.223, NVIDIA GeForce RTX 3090, 58 %, 31 %, 24268 MiB, 23655 MiB, 265.44 W, 350.00 W, 40
2023/03/09 01:39:40.225, NVIDIA GeForce RTX 3090, 56 %, 30 %, 24268 MiB, 23655 MiB, 264.36 W, 350.00 W, 41
2023/03/09 01:39:41.227, NVIDIA GeForce RTX 3090, 56 %, 30 %, 24268 MiB, 23655 MiB, 267.34 W, 350.00 W, 41
2023/03/09 01:39:42.229, NVIDIA GeForce RTX 3090, 52 %, 28 %, 24268 MiB, 23655 MiB, 265.97 W, 350.00 W, 42
2023/03/09 01:39:43.231, NVIDIA GeForce RTX 3090, 54 %, 30 %, 24268 MiB, 23655 MiB, 267.20 W, 350.00 W, 42
2023/03/09 01:39:44.233, NVIDIA GeForce RTX 3090, 60 %, 32 %, 24268 MiB, 23655 MiB, 270.35 W, 350.00 W, 43
2023/03/09 01:39:45.235, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 170.84 W, 350.00 W, 39
2023/03/09 01:39:46.237, NVIDIA GeForce RTX 3090, 79 %, 43 %, 24268 MiB, 23655 MiB, 291.15 W, 350.00 W, 45
2023/03/09 01:39:47.240, NVIDIA GeForce RTX 3090, 77 %, 42 %, 24268 MiB, 23655 MiB, 321.81 W, 350.00 W, 46
2023/03/09 01:39:48.242, NVIDIA GeForce RTX 3090, 78 %, 42 %, 24268 MiB, 23655 MiB, 322.51 W, 350.00 W, 47
2023/03/09 01:39:49.244, NVIDIA GeForce RTX 3090, 57 %, 31 %, 24268 MiB, 23655 MiB, 282.40 W, 350.00 W, 45
2023/03/09 01:39:50.247, NVIDIA GeForce RTX 3090, 55 %, 30 %, 24268 MiB, 23655 MiB, 268.97 W, 350.00 W, 46
2023/03/09 01:39:51.249, NVIDIA GeForce RTX 3090, 55 %, 30 %, 24268 MiB, 23655 MiB, 262.55 W, 350.00 W, 46
2023/03/09 01:39:52.250, NVIDIA GeForce RTX 3090, 54 %, 29 %, 24268 MiB, 23655 MiB, 264.34 W, 350.00 W, 46
2023/03/09 01:39:53.251, NVIDIA GeForce RTX 3090, 59 %, 32 %, 24268 MiB, 23655 MiB, 267.04 W, 350.00 W, 47
2023/03/09 01:39:54.252, NVIDIA GeForce RTX 3090, 56 %, 30 %, 24268 MiB, 23655 MiB, 270.21 W, 350.00 W, 47
2023/03/09 01:39:55.253, NVIDIA GeForce RTX 3090, 59 %, 32 %, 24268 MiB, 23655 MiB, 270.66 W, 350.00 W, 48
2023/03/09 01:39:56.254, NVIDIA GeForce RTX 3090, 56 %, 30 %, 24268 MiB, 23655 MiB, 267.38 W, 350.00 W, 48
2023/03/09 01:39:57.255, NVIDIA GeForce RTX 3090, 54 %, 29 %, 24268 MiB, 23655 MiB, 267.60 W, 350.00 W, 49
2023/03/09 01:39:58.256, NVIDIA GeForce RTX 3090, 54 %, 30 %, 24268 MiB, 23655 MiB, 270.69 W, 350.00 W, 49
2023/03/09 01:39:59.257, NVIDIA GeForce RTX 3090, 60 %, 32 %, 24268 MiB, 23655 MiB, 267.73 W, 350.00 W, 50
2023/03/09 01:40:00.258, NVIDIA GeForce RTX 3090, 75 %, 41 %, 24268 MiB, 23655 MiB, 284.13 W, 350.00 W, 51
2023/03/09 01:40:01.260, NVIDIA GeForce RTX 3090, 78 %, 43 %, 24268 MiB, 23655 MiB, 328.85 W, 350.00 W, 52
2023/03/09 01:40:02.261, NVIDIA GeForce RTX 3090, 78 %, 43 %, 24268 MiB, 23655 MiB, 328.84 W, 350.00 W, 53
2023/03/09 01:40:03.262, NVIDIA GeForce RTX 3090, 78 %, 43 %, 24268 MiB, 23655 MiB, 310.23 W, 350.00 W, 50
2023/03/09 01:40:04.263, NVIDIA GeForce RTX 3090, 56 %, 30 %, 24268 MiB, 23655 MiB, 261.34 W, 350.00 W, 52
2023/03/09 01:40:05.264, NVIDIA GeForce RTX 3090, 52 %, 28 %, 24268 MiB, 23655 MiB, 277.19 W, 350.00 W, 52
2023/03/09 01:40:06.265, NVIDIA GeForce RTX 3090, 58 %, 32 %, 24268 MiB, 23655 MiB, 276.21 W, 350.00 W, 53
2023/03/09 01:40:07.267, NVIDIA GeForce RTX 3090, 53 %, 28 %, 24268 MiB, 23655 MiB, 273.21 W, 350.00 W, 53
2023/03/09 01:40:08.268, NVIDIA GeForce RTX 3090, 58 %, 32 %, 24268 MiB, 23655 MiB, 276.35 W, 350.00 W, 53
2023/03/09 01:40:09.269, NVIDIA GeForce RTX 3090, 51 %, 28 %, 24268 MiB, 23655 MiB, 271.04 W, 350.00 W, 53
2023/03/09 01:40:10.271, NVIDIA GeForce RTX 3090, 51 %, 28 %, 24268 MiB, 23655 MiB, 273.60 W, 350.00 W, 53
2023/03/09 01:40:11.272, NVIDIA GeForce RTX 3090, 54 %, 30 %, 24268 MiB, 23655 MiB, 274.41 W, 350.00 W, 54
2023/03/09 01:40:12.273, NVIDIA GeForce RTX 3090, 56 %, 30 %, 24268 MiB, 23655 MiB, 274.82 W, 350.00 W, 54
2023/03/09 01:40:13.275, NVIDIA GeForce RTX 3090, 58 %, 32 %, 24268 MiB, 23655 MiB, 279.01 W, 350.00 W, 55
2023/03/09 01:40:14.276, NVIDIA GeForce RTX 3090, 59 %, 32 %, 24268 MiB, 23655 MiB, 280.94 W, 350.00 W, 54
2023/03/09 01:40:15.278, NVIDIA GeForce RTX 3090, 78 %, 43 %, 24268 MiB, 23655 MiB, 324.72 W, 350.00 W, 56
2023/03/09 01:40:16.279, NVIDIA GeForce RTX 3090, 78 %, 43 %, 24268 MiB, 23655 MiB, 330.70 W, 350.00 W, 57
2023/03/09 01:40:17.280, NVIDIA GeForce RTX 3090, 78 %, 43 %, 24268 MiB, 23655 MiB, 332.91 W, 350.00 W, 57
2023/03/09 01:40:18.282, NVIDIA GeForce RTX 3090, 56 %, 30 %, 24268 MiB, 23655 MiB, 284.40 W, 350.00 W, 56
2023/03/09 01:40:19.283, NVIDIA GeForce RTX 3090, 59 %, 32 %, 24268 MiB, 23655 MiB, 274.61 W, 350.00 W, 56
2023/03/09 01:40:20.285, NVIDIA GeForce RTX 3090, 57 %, 31 %, 24268 MiB, 23655 MiB, 277.88 W, 350.00 W, 56
2023/03/09 01:40:21.286, NVIDIA GeForce RTX 3090, 55 %, 30 %, 24268 MiB, 23655 MiB, 276.89 W, 350.00 W, 56
2023/03/09 01:40:22.287, NVIDIA GeForce RTX 3090, 56 %, 30 %, 24268 MiB, 23655 MiB, 276.48 W, 350.00 W, 56
2023/03/09 01:40:23.290, NVIDIA GeForce RTX 3090, 56 %, 30 %, 24268 MiB, 23655 MiB, 279.89 W, 350.00 W, 57
2023/03/09 01:40:24.291, NVIDIA GeForce RTX 3090, 58 %, 31 %, 24268 MiB, 23655 MiB, 280.00 W, 350.00 W, 57
2023/03/09 01:40:25.293, NVIDIA GeForce RTX 3090, 53 %, 29 %, 24268 MiB, 23655 MiB, 274.63 W, 350.00 W, 56
2023/03/09 01:40:26.294, NVIDIA GeForce RTX 3090, 56 %, 30 %, 24268 MiB, 23655 MiB, 280.39 W, 350.00 W, 57
2023/03/09 01:40:27.295, NVIDIA GeForce RTX 3090, 53 %, 28 %, 24268 MiB, 23655 MiB, 276.25 W, 350.00 W, 57
2023/03/09 01:40:28.297, NVIDIA GeForce RTX 3090, 57 %, 30 %, 24268 MiB, 23655 MiB, 275.69 W, 350.00 W, 57
2023/03/09 01:40:29.298, NVIDIA GeForce RTX 3090, 79 %, 43 %, 24268 MiB, 23655 MiB, 311.53 W, 350.00 W, 59
2023/03/09 01:40:30.300, NVIDIA GeForce RTX 3090, 78 %, 43 %, 24268 MiB, 23655 MiB, 335.58 W, 350.00 W, 59
2023/03/09 01:40:31.301, NVIDIA GeForce RTX 3090, 78 %, 43 %, 24268 MiB, 23655 MiB, 334.76 W, 350.00 W, 59
2023/03/09 01:40:32.303, NVIDIA GeForce RTX 3090, 48 %, 26 %, 24268 MiB, 23655 MiB, 308.73 W, 350.00 W, 58
2023/03/09 01:40:33.304, NVIDIA GeForce RTX 3090, 58 %, 32 %, 24268 MiB, 23655 MiB, 279.81 W, 350.00 W, 59
2023/03/09 01:40:34.306, NVIDIA GeForce RTX 3090, 56 %, 30 %, 24268 MiB, 23655 MiB, 282.88 W, 350.00 W, 59
2023/03/09 01:40:35.307, NVIDIA GeForce RTX 3090, 53 %, 29 %, 24268 MiB, 23655 MiB, 276.50 W, 350.00 W, 58
2023/03/09 01:40:36.309, NVIDIA GeForce RTX 3090, 56 %, 30 %, 24268 MiB, 23655 MiB, 282.87 W, 350.00 W, 59
2023/03/09 01:40:37.311, NVIDIA GeForce RTX 3090, 56 %, 30 %, 24268 MiB, 23655 MiB, 283.33 W, 350.00 W, 59
2023/03/09 01:40:38.312, NVIDIA GeForce RTX 3090, 55 %, 29 %, 24268 MiB, 23655 MiB, 279.57 W, 350.00 W, 59
2023/03/09 01:40:39.314, NVIDIA GeForce RTX 3090, 56 %, 31 %, 24268 MiB, 23655 MiB, 277.60 W, 350.00 W, 59
2023/03/09 01:40:40.315, NVIDIA GeForce RTX 3090, 55 %, 30 %, 24268 MiB, 23655 MiB, 279.99 W, 350.00 W, 59
2023/03/09 01:40:41.317, NVIDIA GeForce RTX 3090, 59 %, 32 %, 24268 MiB, 23655 MiB, 282.41 W, 350.00 W, 59
2023/03/09 01:40:42.320, NVIDIA GeForce RTX 3090, 52 %, 28 %, 24268 MiB, 23655 MiB, 278.44 W, 350.00 W, 59
2023/03/09 01:40:43.321, NVIDIA GeForce RTX 3090, 78 %, 43 %, 24268 MiB, 23655 MiB, 298.40 W, 350.00 W, 60
2023/03/09 01:40:44.323, NVIDIA GeForce RTX 3090, 77 %, 42 %, 24268 MiB, 23655 MiB, 335.26 W, 350.00 W, 61
2023/03/09 01:40:45.325, NVIDIA GeForce RTX 3090, 77 %, 42 %, 24268 MiB, 23655 MiB, 334.45 W, 350.00 W, 61
2023/03/09 01:40:46.327, NVIDIA GeForce RTX 3090, 78 %, 43 %, 24268 MiB, 23655 MiB, 335.13 W, 350.00 W, 59
2023/03/09 01:40:47.328, NVIDIA GeForce RTX 3090, 52 %, 28 %, 24268 MiB, 23655 MiB, 267.96 W, 350.00 W, 60
2023/03/09 01:40:48.330, NVIDIA GeForce RTX 3090, 52 %, 28 %, 24268 MiB, 23655 MiB, 271.15 W, 350.00 W, 60
2023/03/09 01:40:49.332, NVIDIA GeForce RTX 3090, 57 %, 31 %, 24268 MiB, 23655 MiB, 277.96 W, 350.00 W, 60
2023/03/09 01:40:50.334, NVIDIA GeForce RTX 3090, 56 %, 30 %, 24268 MiB, 23655 MiB, 281.16 W, 350.00 W, 60
