timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/03/09 00:42:18.365, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 8.58 W, 350.00 W, 27
2023/03/09 00:42:19.369, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 35.23 W, 350.00 W, 30
2023/03/09 00:42:20.370, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 105.00 W, 350.00 W, 31
2023/03/09 00:42:21.372, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 104.96 W, 350.00 W, 31
2023/03/09 00:42:22.373, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 105.13 W, 350.00 W, 31
2023/03/09 00:42:23.375, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 105.12 W, 350.00 W, 32
2023/03/09 00:42:24.376, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 105.20 W, 350.00 W, 32
2023/03/09 00:42:25.378, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 105.29 W, 350.00 W, 32
2023/03/09 00:42:26.380, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 105.32 W, 350.00 W, 32
2023/03/09 00:42:27.381, NVIDIA GeForce RTX 3090, 59 %, 30 %, 24268 MiB, 23655 MiB, 140.71 W, 350.00 W, 35
2023/03/09 00:42:28.383, NVIDIA GeForce RTX 3090, 51 %, 28 %, 24268 MiB, 23655 MiB, 253.23 W, 350.00 W, 37
2023/03/09 00:42:29.384, NVIDIA GeForce RTX 3090, 54 %, 30 %, 24268 MiB, 23655 MiB, 255.18 W, 350.00 W, 38
2023/03/09 00:42:30.386, NVIDIA GeForce RTX 3090, 55 %, 30 %, 24268 MiB, 23655 MiB, 252.71 W, 350.00 W, 38
2023/03/09 00:42:31.387, NVIDIA GeForce RTX 3090, 48 %, 26 %, 24268 MiB, 23655 MiB, 249.24 W, 350.00 W, 38
2023/03/09 00:42:32.389, NVIDIA GeForce RTX 3090, 53 %, 29 %, 24268 MiB, 23655 MiB, 249.49 W, 350.00 W, 39
2023/03/09 00:42:33.391, NVIDIA GeForce RTX 3090, 47 %, 26 %, 24268 MiB, 23655 MiB, 251.91 W, 350.00 W, 40
