timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/03/09 08:30:28.742, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23569 MiB, 31.74 W, 350.00 W, 32
2023/03/09 08:30:29.745, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23569 MiB, 52.56 W, 350.00 W, 34
2023/03/09 08:30:30.746, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23569 MiB, 106.68 W, 350.00 W, 35
2023/03/09 08:30:31.748, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23569 MiB, 106.71 W, 350.00 W, 35
2023/03/09 08:30:32.750, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23569 MiB, 106.79 W, 350.00 W, 35
2023/03/09 08:30:33.751, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23569 MiB, 106.72 W, 350.00 W, 35
2023/03/09 08:30:34.753, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23569 MiB, 106.65 W, 350.00 W, 36
2023/03/09 08:30:35.755, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23569 MiB, 106.73 W, 350.00 W, 36
2023/03/09 08:30:36.756, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23569 MiB, 106.72 W, 350.00 W, 36
2023/03/09 08:30:37.758, NVIDIA GeForce RTX 3090, 2 %, 1 %, 24268 MiB, 23569 MiB, 110.23 W, 350.00 W, 36
2023/03/09 08:30:38.760, NVIDIA GeForce RTX 3090, 57 %, 30 %, 24268 MiB, 23569 MiB, 220.57 W, 350.00 W, 41
2023/03/09 08:30:39.761, NVIDIA GeForce RTX 3090, 52 %, 27 %, 24268 MiB, 23569 MiB, 267.53 W, 350.00 W, 42
2023/03/09 08:30:40.763, NVIDIA GeForce RTX 3090, 56 %, 30 %, 24268 MiB, 23569 MiB, 268.57 W, 350.00 W, 43
2023/03/09 08:30:41.765, NVIDIA GeForce RTX 3090, 55 %, 29 %, 24268 MiB, 23569 MiB, 265.34 W, 350.00 W, 43
2023/03/09 08:30:42.767, NVIDIA GeForce RTX 3090, 54 %, 28 %, 24268 MiB, 23569 MiB, 261.89 W, 350.00 W, 44
2023/03/09 08:30:43.768, NVIDIA GeForce RTX 3090, 54 %, 29 %, 24268 MiB, 23569 MiB, 264.52 W, 350.00 W, 44
2023/03/09 08:30:44.770, NVIDIA GeForce RTX 3090, 57 %, 30 %, 24268 MiB, 23569 MiB, 267.54 W, 350.00 W, 45
2023/03/09 08:30:45.772, NVIDIA GeForce RTX 3090, 56 %, 29 %, 24268 MiB, 23569 MiB, 268.33 W, 350.00 W, 46
2023/03/09 08:30:46.774, NVIDIA GeForce RTX 3090, 59 %, 32 %, 24268 MiB, 23569 MiB, 271.30 W, 350.00 W, 46
2023/03/09 08:30:47.776, NVIDIA GeForce RTX 3090, 56 %, 29 %, 24268 MiB, 23569 MiB, 266.44 W, 350.00 W, 46
2023/03/09 08:30:48.778, NVIDIA GeForce RTX 3090, 53 %, 28 %, 24268 MiB, 23569 MiB, 272.52 W, 350.00 W, 46
2023/03/09 08:30:49.780, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23569 MiB, 159.00 W, 350.00 W, 43
2023/03/09 08:30:50.782, NVIDIA GeForce RTX 3090, 24 %, 12 %, 24268 MiB, 23569 MiB, 192.72 W, 350.00 W, 45
2023/03/09 08:30:51.784, NVIDIA GeForce RTX 3090, 26 %, 13 %, 24268 MiB, 23569 MiB, 152.02 W, 350.00 W, 44
2023/03/09 08:30:52.785, NVIDIA GeForce RTX 3090, 28 %, 14 %, 24268 MiB, 23569 MiB, 147.40 W, 350.00 W, 44
2023/03/09 08:30:53.788, NVIDIA GeForce RTX 3090, 26 %, 13 %, 24268 MiB, 23569 MiB, 147.57 W, 350.00 W, 44
2023/03/09 08:30:54.790, NVIDIA GeForce RTX 3090, 26 %, 13 %, 24268 MiB, 23569 MiB, 148.30 W, 350.00 W, 44
2023/03/09 08:30:55.792, NVIDIA GeForce RTX 3090, 25 %, 12 %, 24268 MiB, 23569 MiB, 147.26 W, 350.00 W, 44
2023/03/09 08:30:56.793, NVIDIA GeForce RTX 3090, 26 %, 13 %, 24268 MiB, 23569 MiB, 148.47 W, 350.00 W, 44
2023/03/09 08:30:57.795, NVIDIA GeForce RTX 3090, 27 %, 13 %, 24268 MiB, 23569 MiB, 147.58 W, 350.00 W, 44
2023/03/09 08:30:58.797, NVIDIA GeForce RTX 3090, 26 %, 13 %, 24268 MiB, 23569 MiB, 148.32 W, 350.00 W, 45
2023/03/09 08:30:59.799, NVIDIA GeForce RTX 3090, 26 %, 13 %, 24268 MiB, 23569 MiB, 148.48 W, 350.00 W, 45
2023/03/09 08:31:00.802, NVIDIA GeForce RTX 3090, 19 %, 8 %, 24268 MiB, 23569 MiB, 148.77 W, 350.00 W, 46
2023/03/09 08:31:01.804, NVIDIA GeForce RTX 3090, 55 %, 29 %, 24268 MiB, 23569 MiB, 256.88 W, 350.00 W, 48
2023/03/09 08:31:02.805, NVIDIA GeForce RTX 3090, 58 %, 31 %, 24268 MiB, 23569 MiB, 274.82 W, 350.00 W, 50
2023/03/09 08:31:03.808, NVIDIA GeForce RTX 3090, 50 %, 26 %, 24268 MiB, 23569 MiB, 273.01 W, 350.00 W, 50
2023/03/09 08:31:04.810, NVIDIA GeForce RTX 3090, 55 %, 29 %, 24268 MiB, 23569 MiB, 272.83 W, 350.00 W, 50
2023/03/09 08:31:05.812, NVIDIA GeForce RTX 3090, 52 %, 27 %, 24268 MiB, 23569 MiB, 270.92 W, 350.00 W, 51
2023/03/09 08:31:06.814, NVIDIA GeForce RTX 3090, 58 %, 31 %, 24268 MiB, 23569 MiB, 278.13 W, 350.00 W, 51
2023/03/09 08:31:07.816, NVIDIA GeForce RTX 3090, 51 %, 27 %, 24268 MiB, 23569 MiB, 271.73 W, 350.00 W, 51
2023/03/09 08:31:08.818, NVIDIA GeForce RTX 3090, 56 %, 29 %, 24268 MiB, 23569 MiB, 275.40 W, 350.00 W, 52
2023/03/09 08:31:09.821, NVIDIA GeForce RTX 3090, 56 %, 29 %, 24268 MiB, 23569 MiB, 278.87 W, 350.00 W, 53
2023/03/09 08:31:10.823, NVIDIA GeForce RTX 3090, 57 %, 30 %, 24268 MiB, 23569 MiB, 281.35 W, 350.00 W, 53
2023/03/09 08:31:11.825, NVIDIA GeForce RTX 3090, 38 %, 20 %, 24268 MiB, 23569 MiB, 268.98 W, 350.00 W, 52
2023/03/09 08:31:12.827, NVIDIA GeForce RTX 3090, 27 %, 14 %, 24268 MiB, 23569 MiB, 205.09 W, 350.00 W, 51
2023/03/09 08:31:13.829, NVIDIA GeForce RTX 3090, 28 %, 14 %, 24268 MiB, 23569 MiB, 183.00 W, 350.00 W, 49
2023/03/09 08:31:14.832, NVIDIA GeForce RTX 3090, 26 %, 12 %, 24268 MiB, 23569 MiB, 149.74 W, 350.00 W, 50
2023/03/09 08:31:15.834, NVIDIA GeForce RTX 3090, 26 %, 13 %, 24268 MiB, 23569 MiB, 149.75 W, 350.00 W, 50
2023/03/09 08:31:16.836, NVIDIA GeForce RTX 3090, 26 %, 13 %, 24268 MiB, 23569 MiB, 150.93 W, 350.00 W, 49
2023/03/09 08:31:17.838, NVIDIA GeForce RTX 3090, 28 %, 14 %, 24268 MiB, 23569 MiB, 149.59 W, 350.00 W, 49
2023/03/09 08:31:18.840, NVIDIA GeForce RTX 3090, 26 %, 12 %, 24268 MiB, 23569 MiB, 149.68 W, 350.00 W, 49
2023/03/09 08:31:19.843, NVIDIA GeForce RTX 3090, 26 %, 13 %, 24268 MiB, 23569 MiB, 149.95 W, 350.00 W, 49
2023/03/09 08:31:20.845, NVIDIA GeForce RTX 3090, 26 %, 13 %, 24268 MiB, 23569 MiB, 149.56 W, 350.00 W, 49
