timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/03/08 18:16:03.004, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 8.23 W, 350.00 W, 27
2023/03/08 18:16:04.008, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 53.93 W, 350.00 W, 30
2023/03/08 18:16:05.009, NVIDIA GeForce RTX 3090, 4 %, 0 %, 24268 MiB, 23655 MiB, 105.18 W, 350.00 W, 31
2023/03/08 18:16:06.010, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 105.24 W, 350.00 W, 31
2023/03/08 18:16:07.012, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 105.36 W, 350.00 W, 31
2023/03/08 18:16:08.013, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 105.38 W, 350.00 W, 32
2023/03/08 18:16:09.014, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 105.56 W, 350.00 W, 32
2023/03/08 18:16:10.016, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 105.58 W, 350.00 W, 32
2023/03/08 18:16:11.017, NVIDIA GeForce RTX 3090, 50 %, 27 %, 24268 MiB, 23655 MiB, 229.99 W, 350.00 W, 37
2023/03/08 18:16:12.019, NVIDIA GeForce RTX 3090, 55 %, 30 %, 24268 MiB, 23655 MiB, 259.10 W, 350.00 W, 37
2023/03/08 18:16:13.020, NVIDIA GeForce RTX 3090, 54 %, 29 %, 24268 MiB, 23655 MiB, 257.81 W, 350.00 W, 38
2023/03/08 18:16:14.022, NVIDIA GeForce RTX 3090, 56 %, 30 %, 24268 MiB, 23655 MiB, 258.40 W, 350.00 W, 39
2023/03/08 18:16:15.023, NVIDIA GeForce RTX 3090, 49 %, 26 %, 24268 MiB, 23655 MiB, 258.67 W, 350.00 W, 39
2023/03/08 18:16:16.024, NVIDIA GeForce RTX 3090, 51 %, 28 %, 24268 MiB, 23655 MiB, 260.83 W, 350.00 W, 39
2023/03/08 18:16:17.026, NVIDIA GeForce RTX 3090, 53 %, 29 %, 24268 MiB, 23655 MiB, 258.66 W, 350.00 W, 40
2023/03/08 18:16:18.029, NVIDIA GeForce RTX 3090, 52 %, 28 %, 24268 MiB, 23655 MiB, 259.93 W, 350.00 W, 41
2023/03/08 18:16:19.030, NVIDIA GeForce RTX 3090, 54 %, 29 %, 24268 MiB, 23655 MiB, 265.76 W, 350.00 W, 42
2023/03/08 18:16:20.031, NVIDIA GeForce RTX 3090, 56 %, 30 %, 24268 MiB, 23655 MiB, 269.72 W, 350.00 W, 42
2023/03/08 18:16:21.033, NVIDIA GeForce RTX 3090, 55 %, 30 %, 24268 MiB, 23655 MiB, 267.29 W, 350.00 W, 42
2023/03/08 18:16:22.035, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 162.53 W, 350.00 W, 39
2023/03/08 18:16:23.036, NVIDIA GeForce RTX 3090, 75 %, 41 %, 24268 MiB, 23655 MiB, 296.67 W, 350.00 W, 44
2023/03/08 18:16:24.038, NVIDIA GeForce RTX 3090, 75 %, 41 %, 24268 MiB, 23655 MiB, 320.60 W, 350.00 W, 46
2023/03/08 18:16:25.041, NVIDIA GeForce RTX 3090, 75 %, 41 %, 24268 MiB, 23655 MiB, 318.57 W, 350.00 W, 46
2023/03/08 18:16:26.043, NVIDIA GeForce RTX 3090, 56 %, 30 %, 24268 MiB, 23655 MiB, 276.44 W, 350.00 W, 45
2023/03/08 18:16:27.045, NVIDIA GeForce RTX 3090, 55 %, 30 %, 24268 MiB, 23655 MiB, 267.36 W, 350.00 W, 46
2023/03/08 18:16:28.046, NVIDIA GeForce RTX 3090, 56 %, 30 %, 24268 MiB, 23655 MiB, 264.42 W, 350.00 W, 45
2023/03/08 18:16:29.048, NVIDIA GeForce RTX 3090, 49 %, 27 %, 24268 MiB, 23655 MiB, 265.53 W, 350.00 W, 46
2023/03/08 18:16:30.050, NVIDIA GeForce RTX 3090, 50 %, 27 %, 24268 MiB, 23655 MiB, 266.11 W, 350.00 W, 47
2023/03/08 18:16:31.051, NVIDIA GeForce RTX 3090, 55 %, 30 %, 24268 MiB, 23655 MiB, 269.00 W, 350.00 W, 47
2023/03/08 18:16:32.053, NVIDIA GeForce RTX 3090, 52 %, 28 %, 24268 MiB, 23655 MiB, 265.98 W, 350.00 W, 47
2023/03/08 18:16:33.055, NVIDIA GeForce RTX 3090, 56 %, 30 %, 24268 MiB, 23655 MiB, 268.90 W, 350.00 W, 48
2023/03/08 18:16:34.057, NVIDIA GeForce RTX 3090, 55 %, 30 %, 24268 MiB, 23655 MiB, 267.86 W, 350.00 W, 49
2023/03/08 18:16:35.058, NVIDIA GeForce RTX 3090, 56 %, 30 %, 24268 MiB, 23655 MiB, 270.30 W, 350.00 W, 49
2023/03/08 18:16:36.060, NVIDIA GeForce RTX 3090, 55 %, 30 %, 24268 MiB, 23655 MiB, 270.03 W, 350.00 W, 50
2023/03/08 18:16:37.062, NVIDIA GeForce RTX 3090, 49 %, 27 %, 24268 MiB, 23655 MiB, 264.67 W, 350.00 W, 50
2023/03/08 18:16:38.064, NVIDIA GeForce RTX 3090, 75 %, 41 %, 24268 MiB, 23655 MiB, 324.15 W, 350.00 W, 52
2023/03/08 18:16:39.065, NVIDIA GeForce RTX 3090, 76 %, 42 %, 24268 MiB, 23655 MiB, 323.69 W, 350.00 W, 52
2023/03/08 18:16:40.067, NVIDIA GeForce RTX 3090, 75 %, 41 %, 24268 MiB, 23655 MiB, 324.08 W, 350.00 W, 53
2023/03/08 18:16:41.069, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 206.79 W, 350.00 W, 48
2023/03/08 18:16:42.071, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 141.28 W, 350.00 W, 48
2023/03/08 18:16:43.072, NVIDIA GeForce RTX 3090, 56 %, 30 %, 24268 MiB, 23655 MiB, 242.29 W, 350.00 W, 51
2023/03/08 18:16:44.074, NVIDIA GeForce RTX 3090, 50 %, 27 %, 24268 MiB, 23655 MiB, 271.61 W, 350.00 W, 51
2023/03/08 18:16:45.076, NVIDIA GeForce RTX 3090, 56 %, 30 %, 24268 MiB, 23655 MiB, 274.74 W, 350.00 W, 52
2023/03/08 18:16:46.078, NVIDIA GeForce RTX 3090, 51 %, 28 %, 24268 MiB, 23655 MiB, 273.07 W, 350.00 W, 52
