timestamp,cpu usage (%),memory usage (MB),temperature (Celsius)
2023-03-08T17:52:46.004721,0.0,12334.586,29.0
2023-03-08T17:52:47.013908,3.191,12275.027,29.25
2023-03-08T17:52:48.021078,3.197,12240.027,29.375
2023-03-08T17:52:49.028183,1.956,12240.027,29.5
2023-03-08T17:52:50.035366,1.459,12240.07,29.375
2023-03-08T17:52:51.042646,3.256,12240.07,29.25
2023-03-08T17:52:52.047435,3.141,12240.07,29.875
2023-03-08T17:52:53.054582,3.134,12240.07,30.125
2023-03-08T17:52:54.059062,5.35,12425.297,30.125
2023-03-08T17:52:55.065507,7.047,12431.367,30.125
2023-03-08T17:52:56.071712,6.894,12414.895,30.125
2023-03-08T17:52:57.077922,6.8,12413.453,30.125
2023-03-08T17:52:58.085428,7.041,12417.383,30.125
2023-03-08T17:52:59.091729,6.925,12407.453,30.125
2023-03-08T17:53:00.097988,7.019,12449.219,30.125
2023-03-08T17:53:01.103905,6.866,12397.949,30.125
2023-03-08T17:53:02.107697,7.003,12401.023,30.125
2023-03-08T17:53:03.115016,6.825,12452.238,30.125
2023-03-08T17:53:04.122182,6.919,12413.516,30.125
2023-03-08T17:53:05.128276,6.897,12395.188,30.125
2023-03-08T17:53:06.132899,3.234,12395.219,30.5
2023-03-08T17:53:07.139652,3.197,12395.219,29.5
2023-03-08T17:53:08.144050,3.112,12395.219,29.5
2023-03-08T17:53:09.150968,3.103,12395.254,29.5
2023-03-08T17:53:10.156683,5.159,12425.324,29.5
2023-03-08T17:53:11.162874,6.831,12413.488,29.5
2023-03-08T17:53:12.169356,6.956,12407.527,29.5
2023-03-08T17:53:13.173928,7.094,12416.961,29.5
2023-03-08T17:53:14.179154,6.747,12425.422,29.5
2023-03-08T17:53:15.186395,6.763,12413.309,29.5
2023-03-08T17:53:16.191703,7.056,12411.973,29.5
2023-03-08T17:53:17.198046,7.05,12428.324,29.5
2023-03-08T17:53:18.203348,7.088,12407.574,29.5
2023-03-08T17:53:19.209999,6.828,12419.402,29.5
2023-03-08T17:53:20.216941,6.797,12443.277,29.5
2023-03-08T17:53:21.223223,6.616,12443.141,29.5
2023-03-08T17:53:22.230026,3.569,12407.504,29.5
2023-03-08T17:53:23.234448,3.081,12407.504,29.5
2023-03-08T17:53:24.240463,3.138,12407.504,29.5
2023-03-08T17:53:25.246460,4.722,12443.422,29.5
2023-03-08T17:53:26.251673,7.088,12431.184,29.5
2023-03-08T17:53:27.257930,7.081,12395.547,29.5
2023-03-08T17:53:28.262572,6.781,12395.426,29.5
2023-03-08T17:53:29.268977,6.862,12389.773,29.5
2023-03-08T17:53:30.275699,6.394,12431.195,29.625
2023-03-08T17:53:31.283676,6.975,12401.605,29.625
2023-03-08T17:53:32.287696,6.753,12398.977,29.75
2023-03-08T17:53:33.293629,6.803,12443.266,29.75
2023-03-08T17:53:34.299584,6.959,12407.41,29.75
2023-03-08T17:53:35.305745,7.112,12443.457,29.75
2023-03-08T17:53:36.312776,6.981,12401.566,29.75
2023-03-08T17:53:37.317707,3.513,12395.18,29.75
2023-03-08T17:53:38.323512,3.138,12395.18,29.75
2023-03-08T17:53:39.330676,3.134,12395.18,29.75
2023-03-08T17:53:40.337825,4.809,12428.512,29.75
2023-03-08T17:53:41.343833,6.991,12443.25,29.75
2023-03-08T17:53:42.350153,6.706,12431.402,29.75
2023-03-08T17:53:43.355683,6.869,12431.52,29.75
2023-03-08T17:53:44.359713,7.128,12449.07,29.75
2023-03-08T17:53:45.366009,6.862,12413.555,29.75
2023-03-08T17:53:46.372850,6.766,12392.742,29.75
2023-03-08T17:53:47.378942,6.834,12404.66,29.75
2023-03-08T17:53:48.386031,6.981,12407.605,29.75
2023-03-08T17:53:49.393352,6.95,12419.465,29.75
2023-03-08T17:53:50.399729,6.831,12425.996,29.75
2023-03-08T17:53:51.404109,6.844,12437.516,29.75
2023-03-08T17:53:52.409538,4.072,12407.547,29.75
2023-03-08T17:53:53.415590,3.138,12407.547,29.75
2023-03-08T17:53:54.422614,3.166,12407.547,29.75
2023-03-08T17:53:55.429599,4.469,12462.688,29.75
2023-03-08T17:53:56.434415,6.966,12419.559,29.75
2023-03-08T17:53:57.440631,7.175,12443.621,29.75
2023-03-08T17:53:58.445452,7.122,12413.262,29.75
2023-03-08T17:53:59.451718,7.112,12419.441,29.75
2023-03-08T17:54:00.455789,6.878,12395.652,29.875
2023-03-08T17:54:01.462885,6.766,12389.359,29.875
2023-03-08T17:54:02.469131,6.987,12413.492,29.875
2023-03-08T17:54:03.475106,6.959,12449.43,29.875
2023-03-08T17:54:04.481481,6.769,12421.258,30.0
2023-03-08T17:54:05.486117,6.812,12439.5,30.0
2023-03-08T17:54:06.492404,7.328,12420.719,30.0
2023-03-08T17:54:07.497171,3.422,12401.75,30.0
2023-03-08T17:54:08.503439,3.138,12401.75,30.0
2023-03-08T17:54:09.510823,3.134,12401.75,30.0
2023-03-08T17:54:10.517213,4.75,12395.676,30.0
2023-03-08T17:54:11.521859,6.938,12397.066,30.125
2023-03-08T17:54:12.527713,6.619,12425.418,30.125
2023-03-08T17:54:13.534884,7.013,12437.227,30.125
2023-03-08T17:54:14.538430,7.069,12416.41,30.125
2023-03-08T17:54:15.543050,7.216,12431.344,30.125
2023-03-08T17:54:16.547694,7.091,12401.387,30.125
2023-03-08T17:54:17.554171,6.956,12407.566,30.125
2023-03-08T17:54:18.558667,6.969,12383.453,30.125
2023-03-08T17:54:19.566312,7.041,12399.305,30.125
2023-03-08T17:54:20.574155,6.916,12425.371,30.125
2023-03-08T17:54:21.578416,7.25,12425.266,30.125
2023-03-08T17:54:22.583038,3.078,12425.266,30.0
2023-03-08T17:54:23.590156,3.072,12425.266,30.0
2023-03-08T17:54:24.594361,3.206,12425.266,30.0
2023-03-08T17:54:25.600094,5.066,12407.34,30.0
2023-03-08T17:54:26.603685,6.975,12425.324,30.0
2023-03-08T17:54:27.609974,6.862,12467.449,30.125
2023-03-08T17:54:28.614449,6.597,12449.582,30.125
2023-03-08T17:54:29.618953,6.812,12421.688,30.125
2023-03-08T17:54:30.625298,6.706,12401.797,30.125
2023-03-08T17:54:31.631585,6.894,12401.488,30.125
2023-03-08T17:54:32.638978,6.575,12404.387,30.125
2023-03-08T17:54:33.642641,7.037,12419.539,30.125
2023-03-08T17:54:34.647184,7.094,12421.805,30.125
2023-03-08T17:54:35.654427,6.703,12425.348,30.125
2023-03-08T17:54:36.659137,6.938,12389.871,30.125
2023-03-08T17:54:37.666511,3.847,12455.316,30.0
2023-03-08T17:54:38.672513,3.169,12455.316,30.0
2023-03-08T17:54:39.679532,3.134,12455.316,30.0
2023-03-08T17:54:40.685391,1.772,12455.316,29.75
2023-03-08T17:54:41.692554,0.031,12455.316,29.25
2023-03-08T17:54:42.698613,4.628,12452.129,29.625
2023-03-08T17:54:43.705188,7.078,12443.48,29.75
2023-03-08T17:54:44.712217,7.044,12449.672,29.875
2023-03-08T17:54:45.718569,6.987,12431.543,30.0
2023-03-08T17:54:46.724965,6.862,12467.605,30.0
2023-03-08T17:54:47.731555,7.016,12431.875,30.0
2023-03-08T17:54:48.739011,6.888,12425.367,30.0
2023-03-08T17:54:49.743701,7.028,12413.797,30.0
2023-03-08T17:54:50.750051,6.647,12431.441,30.0
2023-03-08T17:54:51.753677,7.006,12419.543,30.0
2023-03-08T17:54:52.758185,7.031,12425.469,30.0
2023-03-08T17:54:53.765186,6.456,12449.707,30.125
2023-03-08T17:54:54.770940,3.075,12449.707,30.0
2023-03-08T17:54:55.778070,3.134,12449.707,30.0
2023-03-08T17:54:56.783311,3.141,12449.707,30.0
2023-03-08T17:54:57.790739,5.647,12449.551,30.0
2023-03-08T17:54:58.797170,6.925,12395.996,30.0
2023-03-08T17:54:59.803421,7.05,12431.195,30.0
2023-03-08T17:55:00.808729,6.747,12443.809,30.0
2023-03-08T17:55:01.815710,6.95,12419.637,30.0
2023-03-08T17:55:02.821874,6.862,12443.602,30.0
2023-03-08T17:55:03.826639,6.844,12430.906,30.0
2023-03-08T17:55:04.832817,6.956,12443.25,30.125
2023-03-08T17:55:05.838958,6.834,12425.59,30.25
2023-03-08T17:55:06.843504,6.969,12449.625,30.25
2023-03-08T17:55:07.849064,6.963,12419.93,30.25
2023-03-08T17:55:08.855324,6.119,12455.348,30.125
2023-03-08T17:55:09.861609,3.075,12455.348,30.125
2023-03-08T17:55:10.869006,3.072,12455.348,30.0
2023-03-08T17:55:11.875665,3.103,12455.348,30.0
2023-03-08T17:55:12.879961,6.222,12455.867,30.0
2023-03-08T17:55:13.883717,6.881,12407.48,30.0
2023-03-08T17:55:14.890060,6.8,12431.266,30.0
2023-03-08T17:55:15.895726,7.116,12407.727,30.125
2023-03-08T17:55:16.902710,6.766,12431.613,30.25
2023-03-08T17:55:17.909698,7.075,12449.492,30.25
2023-03-08T17:55:18.914647,6.809,12420.574,30.25
2023-03-08T17:55:19.919501,6.997,12424.699,30.25
2023-03-08T17:55:20.925932,6.706,12419.688,30.25
2023-03-08T17:55:21.932845,6.922,12401.57,30.25
2023-03-08T17:55:22.937759,6.903,12423.961,30.375
2023-03-08T17:55:23.942496,5.537,12425.516,30.25
2023-03-08T17:55:24.948531,3.138,12425.516,30.125
2023-03-08T17:55:25.955694,3.134,12425.516,30.125
2023-03-08T17:55:26.959694,3.081,12425.516,30.125
2023-03-08T17:55:27.966479,2.731,12246.348,30.375
2023-03-08T17:55:28.973684,3.166,12246.348,30.75
2023-03-08T17:55:29.980809,3.166,12246.348,31.0
2023-03-08T17:55:30.987569,3.197,12246.348,31.375
2023-03-08T17:55:31.994757,4.716,12402.184,31.5
2023-03-08T17:55:33.000909,4.659,12449.73,31.5
2023-03-08T17:55:34.007103,4.753,12443.863,31.5
2023-03-08T17:55:35.013317,4.938,12426.059,31.375
2023-03-08T17:55:36.018970,4.941,12444.023,31.375
2023-03-08T17:55:37.022987,4.825,12456.238,31.375
2023-03-08T17:55:38.031690,4.772,12401.766,31.25
2023-03-08T17:55:39.038347,4.906,12425.621,31.25
2023-03-08T17:55:40.044344,4.878,12407.953,31.25
2023-03-08T17:55:41.051095,4.934,12437.926,31.125
2023-03-08T17:55:42.055764,4.916,12437.492,31.125
2023-03-08T17:55:43.061675,4.972,12467.613,30.875
2023-03-08T17:55:44.067702,4.938,12407.836,30.875
2023-03-08T17:55:45.073949,4.969,12455.855,30.875
2023-03-08T17:55:46.079710,5.003,12419.84,30.75
2023-03-08T17:55:47.087129,4.809,12437.93,30.75
2023-03-08T17:55:48.093247,4.875,12431.922,30.75
2023-03-08T17:55:49.099689,4.969,12467.512,30.75
2023-03-08T17:55:50.105749,4.906,12414.238,30.75
2023-03-08T17:55:51.111777,4.816,12455.754,30.75
2023-03-08T17:55:52.118246,4.906,12449.793,30.75
2023-03-08T17:55:53.123414,4.944,12413.52,30.75
2023-03-08T17:55:54.127929,4.853,12431.941,30.75
2023-03-08T17:55:55.134136,4.844,12449.977,30.75
2023-03-08T17:55:56.139908,4.847,12408.109,30.75
2023-03-08T17:55:57.147091,4.997,12450.047,30.75
2023-03-08T17:55:58.151639,4.231,12438.168,30.75
2023-03-08T17:55:59.161634,3.188,12438.168,30.375
2023-03-08T17:56:00.168048,3.138,12438.168,30.0
2023-03-08T17:56:01.173732,3.138,12438.168,30.0
2023-03-08T17:56:02.179683,3.169,12438.219,30.0
2023-03-08T17:56:03.185762,4.691,12435.363,30.0
2023-03-08T17:56:04.191771,4.878,12434.922,30.0
2023-03-08T17:56:05.198603,4.966,12435.125,30.0
2023-03-08T17:56:06.204823,4.812,12446.914,30.0
2023-03-08T17:56:07.211026,4.844,12434.938,30.0
2023-03-08T17:56:08.217067,4.909,12428.996,30.0
2023-03-08T17:56:09.221879,4.881,12458.676,30.0
2023-03-08T17:56:10.227966,4.816,12440.824,30.0
2023-03-08T17:56:11.234113,4.753,12464.852,30.0
2023-03-08T17:56:12.238608,4.916,12452.527,30.0
2023-03-08T17:56:13.245885,4.872,12498.598,30.0
2023-03-08T17:56:14.251382,4.909,12446.793,30.0
2023-03-08T17:56:15.257446,5.062,12494.805,30.0
2023-03-08T17:56:16.261977,4.853,12458.754,30.0
2023-03-08T17:56:17.269541,4.869,12452.805,30.0
2023-03-08T17:56:18.277236,4.838,12464.906,30.0
2023-03-08T17:56:19.283279,4.816,12464.797,30.0
2023-03-08T17:56:20.286799,4.859,12416.934,30.0
2023-03-08T17:56:21.299673,4.875,12458.844,30.0
2023-03-08T17:56:22.304137,4.822,12447.004,30.0
2023-03-08T17:56:23.309579,4.85,12446.699,30.0
2023-03-08T17:56:24.315701,4.938,12446.574,30.0
2023-03-08T17:56:25.320205,4.947,12482.945,30.0
2023-03-08T17:56:26.324708,4.978,12458.789,30.0
2023-03-08T17:56:27.329170,4.822,12476.906,30.0
2023-03-08T17:56:28.333660,5.041,12466.18,30.0
2023-03-08T17:56:29.340239,3.913,12458.988,30.0
