timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/03/08 20:11:46.880, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 8.47 W, 350.00 W, 27
2023/03/08 20:11:47.884, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 43.61 W, 350.00 W, 30
2023/03/08 20:11:48.885, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 104.93 W, 350.00 W, 31
2023/03/08 20:11:49.887, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 104.83 W, 350.00 W, 31
2023/03/08 20:11:50.889, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 104.89 W, 350.00 W, 31
2023/03/08 20:11:51.890, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 105.05 W, 350.00 W, 32
2023/03/08 20:11:52.892, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 105.19 W, 350.00 W, 32
2023/03/08 20:11:53.893, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 105.24 W, 350.00 W, 32
2023/03/08 20:11:54.895, NVIDIA GeForce RTX 3090, 56 %, 30 %, 24268 MiB, 23655 MiB, 219.49 W, 350.00 W, 37
2023/03/08 20:11:55.903, NVIDIA GeForce RTX 3090, 56 %, 30 %, 24268 MiB, 23655 MiB, 256.89 W, 350.00 W, 37
2023/03/08 20:11:56.904, NVIDIA GeForce RTX 3090, 53 %, 29 %, 24268 MiB, 23655 MiB, 257.36 W, 350.00 W, 38
2023/03/08 20:11:57.906, NVIDIA GeForce RTX 3090, 52 %, 28 %, 24268 MiB, 23655 MiB, 259.39 W, 350.00 W, 39
2023/03/08 20:11:58.907, NVIDIA GeForce RTX 3090, 57 %, 31 %, 24268 MiB, 23655 MiB, 260.39 W, 350.00 W, 39
2023/03/08 20:11:59.909, NVIDIA GeForce RTX 3090, 58 %, 31 %, 24268 MiB, 23655 MiB, 256.38 W, 350.00 W, 40
2023/03/08 20:12:00.910, NVIDIA GeForce RTX 3090, 56 %, 31 %, 24268 MiB, 23655 MiB, 263.37 W, 350.00 W, 41
2023/03/08 20:12:01.912, NVIDIA GeForce RTX 3090, 53 %, 28 %, 24268 MiB, 23655 MiB, 265.27 W, 350.00 W, 41
2023/03/08 20:12:02.914, NVIDIA GeForce RTX 3090, 55 %, 30 %, 24268 MiB, 23655 MiB, 265.75 W, 350.00 W, 42
2023/03/08 20:12:03.915, NVIDIA GeForce RTX 3090, 56 %, 31 %, 24268 MiB, 23655 MiB, 266.83 W, 350.00 W, 42
2023/03/08 20:12:04.917, NVIDIA GeForce RTX 3090, 58 %, 32 %, 24268 MiB, 23655 MiB, 268.69 W, 350.00 W, 43
2023/03/08 20:12:05.919, NVIDIA GeForce RTX 3090, 0 %, 0 %, 24268 MiB, 23655 MiB, 164.15 W, 350.00 W, 39
2023/03/08 20:12:06.920, NVIDIA GeForce RTX 3090, 75 %, 41 %, 24268 MiB, 23655 MiB, 292.43 W, 350.00 W, 45
2023/03/08 20:12:07.922, NVIDIA GeForce RTX 3090, 76 %, 42 %, 24268 MiB, 23655 MiB, 319.04 W, 350.00 W, 46
2023/03/08 20:12:08.924, NVIDIA GeForce RTX 3090, 77 %, 42 %, 24268 MiB, 23655 MiB, 317.45 W, 350.00 W, 46
2023/03/08 20:12:09.926, NVIDIA GeForce RTX 3090, 56 %, 30 %, 24268 MiB, 23655 MiB, 287.23 W, 350.00 W, 46
2023/03/08 20:12:10.928, NVIDIA GeForce RTX 3090, 53 %, 29 %, 24268 MiB, 23655 MiB, 268.74 W, 350.00 W, 46
2023/03/08 20:12:11.930, NVIDIA GeForce RTX 3090, 53 %, 28 %, 24268 MiB, 23655 MiB, 263.26 W, 350.00 W, 46
2023/03/08 20:12:12.932, NVIDIA GeForce RTX 3090, 53 %, 29 %, 24268 MiB, 23655 MiB, 269.76 W, 350.00 W, 47
2023/03/08 20:12:13.934, NVIDIA GeForce RTX 3090, 57 %, 31 %, 24268 MiB, 23655 MiB, 269.43 W, 350.00 W, 48
2023/03/08 20:12:14.936, NVIDIA GeForce RTX 3090, 56 %, 30 %, 24268 MiB, 23655 MiB, 268.38 W, 350.00 W, 48
