timestamp,gpu_name,gpu_usage,gpu_memory_usage,gpu_total_memory,gpu_memory_used,gpu_power_draw,gpu_max_power,gpu_temperature
2022-12-06 02:03:26.752,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,10.41 W,350.00 W,31
2022-12-06 02:03:27.754,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,10.49 W,350.00 W,31
2022-12-06 02:03:28.756,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,10.03 W,350.00 W,31
2022-12-06 02:03:29.758,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,30.85 W,350.00 W,33
2022-12-06 02:03:30.759,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.27 W,350.00 W,33
2022-12-06 02:03:31.760,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.52 W,350.00 W,34
2022-12-06 02:03:32.761,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.58 W,350.00 W,34
2022-12-06 02:03:33.763,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.58 W,350.00 W,34
2022-12-06 02:03:34.765,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.61 W,350.00 W,34
2022-12-06 02:03:35.766,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.64 W,350.00 W,35
2022-12-06 02:03:36.767,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.69 W,350.00 W,35
2022-12-06 02:03:37.768,NVIDIA GeForce RTX 3090,19 %,8 %,24268 MiB,23657 MiB,113.91 W,350.00 W,35
2022-12-06 02:03:38.769,NVIDIA GeForce RTX 3090,17 %,7 %,24268 MiB,23657 MiB,124.76 W,350.00 W,35
2022-12-06 02:03:39.770,NVIDIA GeForce RTX 3090,18 %,7 %,24268 MiB,23657 MiB,124.24 W,350.00 W,36
2022-12-06 02:03:40.771,NVIDIA GeForce RTX 3090,17 %,7 %,24268 MiB,23657 MiB,123.88 W,350.00 W,36
2022-12-06 02:03:41.772,NVIDIA GeForce RTX 3090,17 %,7 %,24268 MiB,23657 MiB,124.92 W,350.00 W,36
2022-12-06 02:03:42.774,NVIDIA GeForce RTX 3090,17 %,7 %,24268 MiB,23657 MiB,124.40 W,350.00 W,36
2022-12-06 02:03:43.775,NVIDIA GeForce RTX 3090,17 %,7 %,24268 MiB,23657 MiB,124.92 W,350.00 W,37
2022-12-06 02:03:44.776,NVIDIA GeForce RTX 3090,17 %,7 %,24268 MiB,23657 MiB,124.95 W,350.00 W,37
2022-12-06 02:03:45.777,NVIDIA GeForce RTX 3090,17 %,7 %,24268 MiB,23657 MiB,125.09 W,350.00 W,37
