timestamp,gpu_name,gpu_usage,gpu_memory_usage,gpu_total_memory,gpu_memory_used,gpu_power_draw,gpu_max_power,gpu_temperature
2022-12-05 15:00:16.247,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,10.11 W,350.00 W,31
2022-12-05 15:00:17.249,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,10.60 W,350.00 W,31
2022-12-05 15:00:18.251,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,10.59 W,350.00 W,31
2022-12-05 15:00:19.253,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,44.89 W,350.00 W,33
2022-12-05 15:00:20.255,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.63 W,350.00 W,33
2022-12-05 15:00:21.256,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.86 W,350.00 W,34
2022-12-05 15:00:22.258,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.07 W,350.00 W,34
2022-12-05 15:00:23.259,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.09 W,350.00 W,34
2022-12-05 15:00:24.260,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.20 W,350.00 W,34
2022-12-05 15:00:25.262,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.50 W,350.00 W,34
2022-12-05 15:00:26.263,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.53 W,350.00 W,35
2022-12-05 15:00:27.264,NVIDIA GeForce RTX 3090,18 %,7 %,24268 MiB,23657 MiB,123.68 W,350.00 W,35
2022-12-05 15:00:28.265,NVIDIA GeForce RTX 3090,18 %,7 %,24268 MiB,23657 MiB,124.79 W,350.00 W,36
2022-12-05 15:00:29.266,NVIDIA GeForce RTX 3090,17 %,7 %,24268 MiB,23657 MiB,124.99 W,350.00 W,36
2022-12-05 15:00:30.268,NVIDIA GeForce RTX 3090,16 %,7 %,24268 MiB,23657 MiB,124.43 W,350.00 W,36
2022-12-05 15:00:31.269,NVIDIA GeForce RTX 3090,18 %,7 %,24268 MiB,23657 MiB,124.62 W,350.00 W,36
2022-12-05 15:00:32.271,NVIDIA GeForce RTX 3090,19 %,8 %,24268 MiB,23657 MiB,125.38 W,350.00 W,37
2022-12-05 15:00:33.272,NVIDIA GeForce RTX 3090,16 %,6 %,24268 MiB,23657 MiB,124.46 W,350.00 W,37
2022-12-05 15:00:34.273,NVIDIA GeForce RTX 3090,18 %,7 %,24268 MiB,23657 MiB,124.71 W,350.00 W,37
2022-12-05 15:00:35.275,NVIDIA GeForce RTX 3090,20 %,8 %,24268 MiB,23657 MiB,124.53 W,350.00 W,37
2022-12-05 15:00:36.276,NVIDIA GeForce RTX 3090,17 %,7 %,24268 MiB,23657 MiB,124.89 W,350.00 W,37
2022-12-05 15:00:37.277,NVIDIA GeForce RTX 3090,18 %,7 %,24268 MiB,23657 MiB,125.21 W,350.00 W,37
2022-12-05 15:00:38.279,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,109.54 W,350.00 W,37
2022-12-05 15:00:39.280,NVIDIA GeForce RTX 3090,5 %,2 %,24268 MiB,23657 MiB,111.70 W,350.00 W,38
2022-12-05 15:00:40.281,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,113.64 W,350.00 W,38
2022-12-05 15:00:41.282,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,113.43 W,350.00 W,38
2022-12-05 15:00:42.284,NVIDIA GeForce RTX 3090,5 %,2 %,24268 MiB,23657 MiB,113.70 W,350.00 W,38
2022-12-05 15:00:43.285,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,113.59 W,350.00 W,38
2022-12-05 15:00:44.287,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,114.01 W,350.00 W,38
2022-12-05 15:00:45.288,NVIDIA GeForce RTX 3090,7 %,3 %,24268 MiB,23657 MiB,113.99 W,350.00 W,39
2022-12-05 15:00:46.289,NVIDIA GeForce RTX 3090,6 %,2 %,24268 MiB,23657 MiB,113.85 W,350.00 W,39
2022-12-05 15:00:47.290,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,114.37 W,350.00 W,39
2022-12-05 15:00:48.291,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,114.20 W,350.00 W,39
2022-12-05 15:00:49.292,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,114.42 W,350.00 W,39
2022-12-05 15:00:50.293,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,114.11 W,350.00 W,39
2022-12-05 15:00:51.294,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,114.02 W,350.00 W,40
2022-12-05 15:00:52.295,NVIDIA GeForce RTX 3090,17 %,7 %,24268 MiB,23657 MiB,117.48 W,350.00 W,40
2022-12-05 15:00:53.296,NVIDIA GeForce RTX 3090,19 %,8 %,24268 MiB,23657 MiB,126.24 W,350.00 W,40
2022-12-05 15:00:54.296,NVIDIA GeForce RTX 3090,16 %,7 %,24268 MiB,23657 MiB,125.82 W,350.00 W,40
2022-12-05 15:00:55.297,NVIDIA GeForce RTX 3090,19 %,8 %,24268 MiB,23657 MiB,126.35 W,350.00 W,41
2022-12-05 15:00:56.298,NVIDIA GeForce RTX 3090,17 %,7 %,24268 MiB,23657 MiB,126.58 W,350.00 W,41
2022-12-05 15:00:57.299,NVIDIA GeForce RTX 3090,18 %,7 %,24268 MiB,23657 MiB,127.21 W,350.00 W,41
2022-12-05 15:00:58.300,NVIDIA GeForce RTX 3090,17 %,7 %,24268 MiB,23657 MiB,127.57 W,350.00 W,41
2022-12-05 15:00:59.300,NVIDIA GeForce RTX 3090,17 %,7 %,24268 MiB,23657 MiB,128.05 W,350.00 W,42
2022-12-05 15:01:00.301,NVIDIA GeForce RTX 3090,18 %,7 %,24268 MiB,23657 MiB,128.03 W,350.00 W,42
2022-12-05 15:01:01.302,NVIDIA GeForce RTX 3090,18 %,7 %,24268 MiB,23657 MiB,127.98 W,350.00 W,42
2022-12-05 15:01:02.303,NVIDIA GeForce RTX 3090,18 %,7 %,24268 MiB,23657 MiB,128.08 W,350.00 W,42
2022-12-05 15:01:03.303,NVIDIA GeForce RTX 3090,4 %,2 %,24268 MiB,23657 MiB,123.62 W,350.00 W,42
2022-12-05 15:01:04.304,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,116.28 W,350.00 W,42
2022-12-05 15:01:05.305,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,116.04 W,350.00 W,42
2022-12-05 15:01:06.306,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,116.40 W,350.00 W,42
2022-12-05 15:01:07.307,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,116.32 W,350.00 W,42
2022-12-05 15:01:08.308,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,116.21 W,350.00 W,43
2022-12-05 15:01:09.309,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,116.47 W,350.00 W,43
2022-12-05 15:01:10.310,NVIDIA GeForce RTX 3090,6 %,2 %,24268 MiB,23657 MiB,116.29 W,350.00 W,43
2022-12-05 15:01:11.311,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,116.63 W,350.00 W,43
2022-12-05 15:01:12.312,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,116.56 W,350.00 W,43
2022-12-05 15:01:13.312,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,116.77 W,350.00 W,43
2022-12-05 15:01:14.313,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,116.70 W,350.00 W,44
2022-12-05 15:01:15.315,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,116.71 W,350.00 W,44
2022-12-05 15:01:16.315,NVIDIA GeForce RTX 3090,7 %,3 %,24268 MiB,23657 MiB,116.87 W,350.00 W,44
2022-12-05 15:01:17.316,NVIDIA GeForce RTX 3090,18 %,7 %,24268 MiB,23657 MiB,129.19 W,350.00 W,44
2022-12-05 15:01:18.317,NVIDIA GeForce RTX 3090,17 %,7 %,24268 MiB,23657 MiB,129.18 W,350.00 W,44
2022-12-05 15:01:19.318,NVIDIA GeForce RTX 3090,18 %,7 %,24268 MiB,23657 MiB,129.12 W,350.00 W,45
2022-12-05 15:01:20.319,NVIDIA GeForce RTX 3090,18 %,7 %,24268 MiB,23657 MiB,129.74 W,350.00 W,45
2022-12-05 15:01:21.320,NVIDIA GeForce RTX 3090,19 %,8 %,24268 MiB,23657 MiB,129.59 W,350.00 W,45
2022-12-05 15:01:22.321,NVIDIA GeForce RTX 3090,18 %,7 %,24268 MiB,23657 MiB,129.87 W,350.00 W,45
2022-12-05 15:01:23.322,NVIDIA GeForce RTX 3090,18 %,7 %,24268 MiB,23657 MiB,129.18 W,350.00 W,45
2022-12-05 15:01:24.323,NVIDIA GeForce RTX 3090,18 %,7 %,24268 MiB,23657 MiB,129.82 W,350.00 W,46
2022-12-05 15:01:25.324,NVIDIA GeForce RTX 3090,18 %,7 %,24268 MiB,23657 MiB,129.56 W,350.00 W,46
2022-12-05 15:01:26.325,NVIDIA GeForce RTX 3090,18 %,7 %,24268 MiB,23657 MiB,129.87 W,350.00 W,46
2022-12-05 15:01:27.326,NVIDIA GeForce RTX 3090,19 %,8 %,24268 MiB,23657 MiB,128.51 W,350.00 W,46
2022-12-05 15:01:28.327,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,117.40 W,350.00 W,46
2022-12-05 15:01:29.328,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,117.89 W,350.00 W,46
2022-12-05 15:01:30.329,NVIDIA GeForce RTX 3090,5 %,2 %,24268 MiB,23657 MiB,117.60 W,350.00 W,46
2022-12-05 15:01:31.330,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,117.88 W,350.00 W,46
2022-12-05 15:01:32.331,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,117.80 W,350.00 W,46
2022-12-05 15:01:33.333,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,117.96 W,350.00 W,46
2022-12-05 15:01:34.334,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,118.18 W,350.00 W,46
2022-12-05 15:01:35.335,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,118.19 W,350.00 W,46
2022-12-05 15:01:36.336,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,118.10 W,350.00 W,46
2022-12-05 15:01:37.337,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,118.12 W,350.00 W,47
2022-12-05 15:01:38.338,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,117.99 W,350.00 W,47
2022-12-05 15:01:39.339,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,118.17 W,350.00 W,47
2022-12-05 15:01:40.340,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,118.35 W,350.00 W,47
2022-12-05 15:01:41.341,NVIDIA GeForce RTX 3090,18 %,7 %,24268 MiB,23657 MiB,126.94 W,350.00 W,47
2022-12-05 15:01:42.342,NVIDIA GeForce RTX 3090,18 %,7 %,24268 MiB,23657 MiB,130.96 W,350.00 W,47
2022-12-05 15:01:43.343,NVIDIA GeForce RTX 3090,18 %,7 %,24268 MiB,23657 MiB,130.49 W,350.00 W,48
2022-12-05 15:01:44.344,NVIDIA GeForce RTX 3090,19 %,8 %,24268 MiB,23657 MiB,131.03 W,350.00 W,48
2022-12-05 15:01:45.346,NVIDIA GeForce RTX 3090,18 %,7 %,24268 MiB,23657 MiB,130.88 W,350.00 W,48
