timestamp,gpu_name,gpu_usage,gpu_memory_usage,gpu_total_memory,gpu_memory_used,gpu_power_draw,gpu_max_power,gpu_temperature
2022-12-05 18:10:57.026,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,10.14 W,350.00 W,31
2022-12-05 18:10:58.028,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,10.54 W,350.00 W,31
2022-12-05 18:10:59.033,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,10.63 W,350.00 W,31
2022-12-05 18:11:00.034,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,37.41 W,350.00 W,33
2022-12-05 18:11:01.035,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.50 W,350.00 W,33
2022-12-05 18:11:02.036,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.73 W,350.00 W,34
2022-12-05 18:11:03.037,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.92 W,350.00 W,34
2022-12-05 18:11:04.038,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.90 W,350.00 W,34
2022-12-05 18:11:05.039,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.07 W,350.00 W,34
2022-12-05 18:11:06.041,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.34 W,350.00 W,35
2022-12-05 18:11:07.042,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.23 W,350.00 W,35
2022-12-05 18:11:08.043,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.41 W,350.00 W,35
2022-12-05 18:11:09.044,NVIDIA GeForce RTX 3090,19 %,8 %,24268 MiB,23657 MiB,121.94 W,350.00 W,35
2022-12-05 18:11:10.045,NVIDIA GeForce RTX 3090,18 %,7 %,24268 MiB,23657 MiB,124.97 W,350.00 W,36
2022-12-05 18:11:11.046,NVIDIA GeForce RTX 3090,17 %,7 %,24268 MiB,23657 MiB,124.59 W,350.00 W,36
2022-12-05 18:11:12.048,NVIDIA GeForce RTX 3090,18 %,7 %,24268 MiB,23657 MiB,124.95 W,350.00 W,36
2022-12-05 18:11:13.049,NVIDIA GeForce RTX 3090,16 %,7 %,24268 MiB,23657 MiB,124.87 W,350.00 W,37
2022-12-05 18:11:14.051,NVIDIA GeForce RTX 3090,17 %,7 %,24268 MiB,23657 MiB,125.15 W,350.00 W,37
2022-12-05 18:11:15.052,NVIDIA GeForce RTX 3090,18 %,7 %,24268 MiB,23657 MiB,125.89 W,350.00 W,37
2022-12-05 18:11:16.053,NVIDIA GeForce RTX 3090,17 %,7 %,24268 MiB,23657 MiB,125.21 W,350.00 W,37
2022-12-05 18:11:17.054,NVIDIA GeForce RTX 3090,18 %,7 %,24268 MiB,23657 MiB,125.64 W,350.00 W,37
2022-12-05 18:11:18.056,NVIDIA GeForce RTX 3090,17 %,7 %,24268 MiB,23657 MiB,125.36 W,350.00 W,38
2022-12-05 18:11:19.057,NVIDIA GeForce RTX 3090,18 %,7 %,24268 MiB,23657 MiB,125.95 W,350.00 W,38
2022-12-05 18:11:20.058,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,117.29 W,350.00 W,38
2022-12-05 18:11:21.060,NVIDIA GeForce RTX 3090,5 %,2 %,24268 MiB,23657 MiB,108.91 W,350.00 W,38
2022-12-05 18:11:22.061,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,114.53 W,350.00 W,38
2022-12-05 18:11:23.062,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,114.34 W,350.00 W,38
2022-12-05 18:11:24.064,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,114.60 W,350.00 W,38
2022-12-05 18:11:25.065,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,115.01 W,350.00 W,39
2022-12-05 18:11:26.066,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,115.39 W,350.00 W,39
2022-12-05 18:11:27.067,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,114.98 W,350.00 W,39
2022-12-05 18:11:28.069,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,115.51 W,350.00 W,39
2022-12-05 18:11:29.070,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,115.48 W,350.00 W,39
2022-12-05 18:11:30.072,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,115.43 W,350.00 W,39
2022-12-05 18:11:31.073,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,115.44 W,350.00 W,40
2022-12-05 18:11:32.074,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,115.37 W,350.00 W,40
2022-12-05 18:11:33.075,NVIDIA GeForce RTX 3090,6 %,3 %,24268 MiB,23657 MiB,115.48 W,350.00 W,40
2022-12-05 18:11:34.077,NVIDIA GeForce RTX 3090,5 %,2 %,24268 MiB,23657 MiB,114.48 W,350.00 W,40
2022-12-05 18:11:35.079,NVIDIA GeForce RTX 3090,17 %,7 %,24268 MiB,23657 MiB,124.96 W,350.00 W,41
2022-12-05 18:11:36.081,NVIDIA GeForce RTX 3090,18 %,7 %,24268 MiB,23657 MiB,127.44 W,350.00 W,41
