timestamp,cpu usage (%),memory usage (MB),temperature (Celsius)
2022-12-05T13:45:31.761230,0.0,12982.656,29.0
2022-12-05T13:45:32.770671,4.25,12982.926,30.0
2022-12-05T13:45:33.776075,4.225,12983.066,29.0
2022-12-05T13:45:34.782943,3.517,12983.074,29.0
2022-12-05T13:45:35.790664,2.192,12983.09,29.0
2022-12-05T13:45:36.796419,3.646,12983.25,30.0
2022-12-05T13:45:37.803127,4.179,12983.25,29.0
2022-12-05T13:45:38.810358,4.221,12983.25,30.0
2022-12-05T13:45:39.817366,8.483,12983.422,30.0
2022-12-05T13:45:40.823852,13.454,12983.422,30.0
2022-12-05T13:45:41.830140,13.583,12983.422,30.0
2022-12-05T13:45:42.835903,13.175,12983.426,30.0
2022-12-05T13:45:43.842544,13.079,12983.426,30.0
2022-12-05T13:45:44.848089,13.054,12983.426,30.0
2022-12-05T13:45:45.854036,12.925,12983.426,30.0
2022-12-05T13:45:46.860096,13.417,12983.426,30.0
2022-12-05T13:45:47.866431,13.417,12983.426,30.0
2022-12-05T13:45:48.873016,13.204,12983.426,30.0
2022-12-05T13:45:49.879748,12.912,12983.426,30.0
2022-12-05T13:45:50.886268,9.521,12983.461,30.0
2022-12-05T13:45:51.890571,5.517,12983.602,30.0
2022-12-05T13:45:52.896097,9.737,12983.637,30.0
2022-12-05T13:45:53.901877,9.654,12983.637,30.0
2022-12-05T13:45:54.907063,9.7,12983.672,30.0
2022-12-05T13:45:55.913498,9.729,12983.672,30.0
2022-12-05T13:45:56.919165,9.821,12983.672,30.0
2022-12-05T13:45:57.924095,9.867,12983.641,30.0
2022-12-05T13:45:58.929992,9.858,12983.469,31.0
2022-12-05T13:45:59.936031,9.733,12983.469,30.0
2022-12-05T13:46:00.941672,9.571,12983.469,31.0
2022-12-05T13:46:01.947456,9.654,12983.469,31.0
2022-12-05T13:46:02.953699,9.854,12983.469,31.0
2022-12-05T13:46:03.960111,9.275,12983.469,31.0
2022-12-05T13:46:04.966064,9.237,12983.773,31.0
2022-12-05T13:46:05.972090,13.379,12983.773,31.0
2022-12-05T13:46:06.976151,12.904,12983.773,31.0
2022-12-05T13:46:07.981849,13.175,12983.773,31.0
2022-12-05T13:46:08.986839,13.225,12983.773,31.0
2022-12-05T13:46:09.992739,13.05,12983.773,30.0
2022-12-05T13:46:10.998136,13.388,12983.773,31.0
2022-12-05T13:46:12.004144,12.8,12983.773,31.0
2022-12-05T13:46:13.010472,13.25,12983.773,31.0
2022-12-05T13:46:14.015927,13.3,12983.773,31.0
2022-12-05T13:46:15.022658,13.45,12983.773,31.0
2022-12-05T13:46:16.028126,12.558,12983.773,31.0
2022-12-05T13:46:17.034578,9.812,12983.773,31.0
2022-12-05T13:46:18.040108,9.987,12983.773,31.0
2022-12-05T13:46:19.050615,9.483,12983.906,31.0
2022-12-05T13:46:20.057386,9.642,12983.906,31.0
2022-12-05T13:46:21.062540,10.033,12983.906,31.0
2022-12-05T13:46:22.068144,9.696,12983.906,31.0
2022-12-05T13:46:23.075065,9.271,12983.906,31.0
2022-12-05T13:46:24.081766,9.642,12983.777,31.0
2022-12-05T13:46:25.087628,9.942,12983.777,31.0
2022-12-05T13:46:26.094396,9.85,12983.777,31.0
2022-12-05T13:46:27.100154,9.817,12983.777,31.0
2022-12-05T13:46:28.108106,9.921,12983.777,31.0
2022-12-05T13:46:29.113996,9.321,12984.023,31.0
2022-12-05T13:46:30.118948,13.267,12984.023,31.0
2022-12-05T13:46:31.124567,13.342,12984.023,31.0
2022-12-05T13:46:32.130219,13.383,12984.023,31.0
2022-12-05T13:46:33.136102,13.254,12984.023,31.0
2022-12-05T13:46:34.142086,13.213,12984.023,31.0
2022-12-05T13:46:35.149796,14.017,12984.023,31.0
2022-12-05T13:46:36.155283,13.425,12984.023,32.0
2022-12-05T13:46:37.162113,13.408,12984.023,31.0
2022-12-05T13:46:38.168110,13.171,12984.023,31.0
2022-12-05T13:46:39.174015,13.171,12984.023,32.0
2022-12-05T13:46:40.179740,12.513,12984.023,31.0
2022-12-05T13:46:41.185490,9.779,12984.156,31.0
2022-12-05T13:46:42.191321,9.817,12984.156,32.0
