timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/03/05 12:25:43.454, NVIDIA GeForce RTX 3070, 0 %, 47 %, 8192 MiB, 7483 MiB, 23.64 W, 240.00 W, 41
2023/03/05 12:25:44.456, NVIDIA GeForce RTX 3070, 0 %, 59 %, 8192 MiB, 7483 MiB, 23.71 W, 240.00 W, 41
2023/03/05 12:25:45.458, NVIDIA GeForce RTX 3070, 0 %, 38 %, 8192 MiB, 7483 MiB, 23.88 W, 240.00 W, 41
2023/03/05 12:25:46.460, NVIDIA GeForce RTX 3070, 0 %, 43 %, 8192 MiB, 7483 MiB, 23.15 W, 240.00 W, 41
2023/03/05 12:25:47.462, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.31 W, 240.00 W, 43
2023/03/05 12:25:48.466, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.43 W, 240.00 W, 43
2023/03/05 12:25:49.467, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.41 W, 240.00 W, 43
2023/03/05 12:25:50.468, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.61 W, 240.00 W, 44
2023/03/05 12:25:51.470, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.52 W, 240.00 W, 43
2023/03/05 12:25:52.471, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.52 W, 240.00 W, 44
2023/03/05 12:25:53.472, NVIDIA GeForce RTX 3070, 86 %, 75 %, 8192 MiB, 7483 MiB, 229.72 W, 240.00 W, 57
2023/03/05 12:25:54.473, NVIDIA GeForce RTX 3070, 86 %, 75 %, 8192 MiB, 7483 MiB, 235.51 W, 240.00 W, 58
2023/03/05 12:25:55.475, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7483 MiB, 232.38 W, 240.00 W, 59
2023/03/05 12:25:56.476, NVIDIA GeForce RTX 3070, 86 %, 75 %, 8192 MiB, 7483 MiB, 227.43 W, 240.00 W, 59
2023/03/05 12:25:57.477, NVIDIA GeForce RTX 3070, 88 %, 76 %, 8192 MiB, 7483 MiB, 231.26 W, 240.00 W, 60
2023/03/05 12:25:58.478, NVIDIA GeForce RTX 3070, 88 %, 76 %, 8192 MiB, 7483 MiB, 231.24 W, 240.00 W, 60
2023/03/05 12:25:59.483, NVIDIA GeForce RTX 3070, 88 %, 76 %, 8192 MiB, 7483 MiB, 240.56 W, 240.00 W, 61
2023/03/05 12:26:00.485, NVIDIA GeForce RTX 3070, 86 %, 74 %, 8192 MiB, 7483 MiB, 236.37 W, 240.00 W, 61
2023/03/05 12:26:01.486, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7483 MiB, 232.83 W, 240.00 W, 61
2023/03/05 12:26:02.488, NVIDIA GeForce RTX 3070, 88 %, 77 %, 8192 MiB, 7483 MiB, 238.69 W, 240.00 W, 62
2023/03/05 12:26:03.489, NVIDIA GeForce RTX 3070, 87 %, 76 %, 8192 MiB, 7483 MiB, 235.50 W, 240.00 W, 62
2023/03/05 12:26:04.490, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7483 MiB, 226.50 W, 240.00 W, 62
2023/03/05 12:26:05.491, NVIDIA GeForce RTX 3070, 86 %, 75 %, 8192 MiB, 7483 MiB, 234.03 W, 240.00 W, 62
