timestamp,cpu usage (%),memory usage (MB),temperature (Celsius)
2023-03-04T11:29:52.564964,0.0,15415.34,53.5
2023-03-04T11:29:53.576267,3.15,15415.668,36.0
2023-03-04T11:29:54.586243,1.238,15415.672,34.25
2023-03-04T11:29:55.596606,1.731,15415.695,35.75
2023-03-04T11:29:56.606895,1.238,15415.711,34.25
2023-03-04T11:29:57.616634,13.556,15539.0,59.75
2023-03-04T11:29:58.626665,5.938,15845.426,38.75
2023-03-04T11:29:59.636834,6.062,15907.324,41.0
2023-03-04T11:30:00.645994,6.256,15983.164,40.25
2023-03-04T11:30:01.656629,6.062,16042.902,37.25
2023-03-04T11:30:02.666864,6.062,16013.227,44.0
2023-03-04T11:30:03.677539,6.0,16031.035,38.25
2023-03-04T11:30:04.687963,6.25,15981.328,41.75
2023-03-04T11:30:05.698148,5.938,15917.461,43.25
2023-03-04T11:30:06.708157,6.125,15917.371,36.75
2023-03-04T11:30:07.718235,6.0,15953.527,39.5
2023-03-04T11:30:08.728547,5.938,15959.277,38.5
2023-03-04T11:30:09.738583,6.188,16025.102,40.75
2023-03-04T11:30:10.748630,5.819,15983.273,40.5
2023-03-04T11:30:11.758812,6.375,15935.258,41.75
2023-03-04T11:30:12.768644,6.006,16025.348,38.25
2023-03-04T11:30:13.778676,5.881,15989.262,41.25
2023-03-04T11:30:14.788632,5.881,15983.445,44.5
2023-03-04T11:30:15.798657,3.65,15995.531,35.75
2023-03-04T11:30:16.808681,1.238,15995.531,35.25
2023-03-04T11:30:17.818764,1.113,15995.531,36.0
2023-03-04T11:30:18.828612,1.175,15995.531,36.0
2023-03-04T11:30:19.838356,1.175,15995.531,39.0
2023-03-04T11:30:20.848109,1.238,15995.531,35.5
2023-03-04T11:30:21.857879,1.113,15995.531,36.0
2023-03-04T11:30:22.867793,5.444,15995.949,41.5
2023-03-04T11:30:23.877959,6.062,16013.641,37.25
2023-03-04T11:30:24.888141,6.188,16001.762,39.75
2023-03-04T11:30:25.898388,6.25,16007.309,46.25
2023-03-04T11:30:26.908577,6.125,16007.453,39.0
2023-03-04T11:30:27.918129,5.944,16109.414,41.75
2023-03-04T11:30:28.928689,6.125,15941.297,38.75
2023-03-04T11:30:29.938880,6.188,16103.148,42.25
2023-03-04T11:30:30.949490,6.125,15917.414,47.5
2023-03-04T11:30:31.964101,6.162,16001.652,37.75
2023-03-04T11:30:32.974401,6.369,16073.656,42.5
2023-03-04T11:30:33.984564,6.0,15965.43,40.0
2023-03-04T11:30:34.994060,6.194,15977.809,44.5
2023-03-04T11:30:36.004362,6.25,16133.68,41.25
2023-03-04T11:30:37.014756,6.25,16091.375,41.25
2023-03-04T11:30:38.025816,6.119,15989.492,41.0
2023-03-04T11:30:39.036649,6.119,16049.789,41.0
2023-03-04T11:30:40.047247,4.888,16067.469,37.0
2023-03-04T11:30:41.057389,1.238,16067.469,35.75
2023-03-04T11:30:42.067312,1.238,16067.469,37.0
2023-03-04T11:30:43.077228,1.238,16067.469,36.25
2023-03-04T11:30:44.087148,1.238,16067.469,36.75
2023-03-04T11:30:45.097047,1.238,16067.469,35.75
2023-03-04T11:30:46.106975,1.3,16067.469,36.0
2023-03-04T11:30:47.116653,3.962,15995.746,40.75
2023-03-04T11:30:48.126868,5.819,16006.949,39.25
2023-03-04T11:30:49.137029,6.062,15983.445,44.25
2023-03-04T11:30:50.147500,6.062,15977.387,40.75
2023-03-04T11:30:51.156719,6.069,16019.559,41.0
2023-03-04T11:30:52.167036,5.694,15929.969,41.5
2023-03-04T11:30:53.177212,5.938,16037.805,41.0
2023-03-04T11:30:54.187302,6.0,16079.77,46.25
2023-03-04T11:30:55.197704,5.875,16055.809,43.0
2023-03-04T11:30:56.208061,6.062,16019.805,42.5
2023-03-04T11:30:57.218469,6.0,15941.871,38.5
2023-03-04T11:30:58.228640,6.125,15996.125,38.0
2023-03-04T11:30:59.239251,6.125,16031.926,47.0
2023-03-04T11:31:00.248689,6.069,15959.699,43.25
2023-03-04T11:31:01.258849,5.631,16091.977,42.5
2023-03-04T11:31:02.268637,5.694,16002.0,41.75
2023-03-04T11:31:03.278918,5.938,16079.871,41.75
2023-03-04T11:31:04.289064,5.444,16031.625,37.25
2023-03-04T11:31:05.299246,1.238,16031.625,36.25
2023-03-04T11:31:06.309377,1.363,16031.625,37.0
