timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/03/04 20:17:36.484, NVIDIA GeForce RTX 3070, 0 %, 49 %, 8192 MiB, 7483 MiB, 23.36 W, 240.00 W, 41
2023/03/04 20:17:37.486, NVIDIA GeForce RTX 3070, 0 %, 43 %, 8192 MiB, 7483 MiB, 23.49 W, 240.00 W, 41
2023/03/04 20:17:38.488, NVIDIA GeForce RTX 3070, 0 %, 50 %, 8192 MiB, 7483 MiB, 23.65 W, 240.00 W, 41
2023/03/04 20:17:39.490, NVIDIA GeForce RTX 3070, 0 %, 23 %, 8192 MiB, 7483 MiB, 24.28 W, 240.00 W, 41
2023/03/04 20:17:40.492, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.29 W, 240.00 W, 43
2023/03/04 20:17:41.493, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.48 W, 240.00 W, 43
2023/03/04 20:17:42.494, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.35 W, 240.00 W, 43
2023/03/04 20:17:43.495, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.35 W, 240.00 W, 43
2023/03/04 20:17:44.497, NVIDIA GeForce RTX 3070, 1 %, 0 %, 8192 MiB, 7483 MiB, 55.42 W, 240.00 W, 43
2023/03/04 20:17:45.498, NVIDIA GeForce RTX 3070, 85 %, 74 %, 8192 MiB, 7483 MiB, 224.92 W, 240.00 W, 57
2023/03/04 20:17:46.499, NVIDIA GeForce RTX 3070, 86 %, 74 %, 8192 MiB, 7483 MiB, 227.83 W, 240.00 W, 58
2023/03/04 20:17:47.500, NVIDIA GeForce RTX 3070, 87 %, 76 %, 8192 MiB, 7483 MiB, 231.53 W, 240.00 W, 59
2023/03/04 20:17:48.505, NVIDIA GeForce RTX 3070, 88 %, 76 %, 8192 MiB, 7483 MiB, 238.33 W, 240.00 W, 60
2023/03/04 20:17:49.507, NVIDIA GeForce RTX 3070, 87 %, 76 %, 8192 MiB, 7483 MiB, 232.58 W, 240.00 W, 60
2023/03/04 20:17:50.508, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7483 MiB, 241.24 W, 240.00 W, 60
2023/03/04 20:17:51.509, NVIDIA GeForce RTX 3070, 88 %, 76 %, 8192 MiB, 7483 MiB, 239.51 W, 240.00 W, 61
2023/03/04 20:17:52.511, NVIDIA GeForce RTX 3070, 88 %, 75 %, 8192 MiB, 7483 MiB, 242.49 W, 240.00 W, 61
2023/03/04 20:17:53.512, NVIDIA GeForce RTX 3070, 89 %, 76 %, 8192 MiB, 7483 MiB, 238.38 W, 240.00 W, 61
2023/03/04 20:17:54.513, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7483 MiB, 231.35 W, 240.00 W, 62
2023/03/04 20:17:55.514, NVIDIA GeForce RTX 3070, 88 %, 76 %, 8192 MiB, 7483 MiB, 237.58 W, 240.00 W, 62
2023/03/04 20:17:56.516, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7483 MiB, 235.73 W, 240.00 W, 63
2023/03/04 20:17:57.517, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7483 MiB, 235.16 W, 240.00 W, 62
2023/03/04 20:17:58.518, NVIDIA GeForce RTX 3070, 88 %, 76 %, 8192 MiB, 7483 MiB, 226.47 W, 240.00 W, 63
2023/03/04 20:17:59.523, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7483 MiB, 234.69 W, 240.00 W, 63
2023/03/04 20:18:00.525, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7483 MiB, 235.27 W, 240.00 W, 63
2023/03/04 20:18:01.526, NVIDIA GeForce RTX 3070, 86 %, 74 %, 8192 MiB, 7483 MiB, 229.62 W, 240.00 W, 64
2023/03/04 20:18:02.528, NVIDIA GeForce RTX 3070, 21 %, 18 %, 8192 MiB, 7483 MiB, 72.35 W, 240.00 W, 57
2023/03/04 20:18:03.536, NVIDIA GeForce RTX 3070, 94 %, 84 %, 8192 MiB, 7483 MiB, 247.49 W, 240.00 W, 64
2023/03/04 20:18:04.543, NVIDIA GeForce RTX 3070, 95 %, 85 %, 8192 MiB, 7483 MiB, 244.08 W, 240.00 W, 64
2023/03/04 20:18:05.544, NVIDIA GeForce RTX 3070, 95 %, 85 %, 8192 MiB, 7483 MiB, 241.59 W, 240.00 W, 64
2023/03/04 20:18:06.545, NVIDIA GeForce RTX 3070, 95 %, 85 %, 8192 MiB, 7483 MiB, 238.97 W, 240.00 W, 64
2023/03/04 20:18:07.546, NVIDIA GeForce RTX 3070, 96 %, 86 %, 8192 MiB, 7483 MiB, 238.15 W, 240.00 W, 65
2023/03/04 20:18:08.547, NVIDIA GeForce RTX 3070, 96 %, 85 %, 8192 MiB, 7483 MiB, 239.79 W, 240.00 W, 65
2023/03/04 20:18:09.548, NVIDIA GeForce RTX 3070, 80 %, 71 %, 8192 MiB, 7483 MiB, 190.95 W, 240.00 W, 61
2023/03/04 20:18:10.550, NVIDIA GeForce RTX 3070, 89 %, 77 %, 8192 MiB, 7483 MiB, 239.02 W, 240.00 W, 65
2023/03/04 20:18:11.551, NVIDIA GeForce RTX 3070, 87 %, 76 %, 8192 MiB, 7483 MiB, 240.12 W, 240.00 W, 65
2023/03/04 20:18:12.552, NVIDIA GeForce RTX 3070, 89 %, 77 %, 8192 MiB, 7483 MiB, 235.69 W, 240.00 W, 65
2023/03/04 20:18:13.554, NVIDIA GeForce RTX 3070, 88 %, 76 %, 8192 MiB, 7483 MiB, 240.63 W, 240.00 W, 65
2023/03/04 20:18:14.558, NVIDIA GeForce RTX 3070, 88 %, 75 %, 8192 MiB, 7483 MiB, 239.15 W, 240.00 W, 66
2023/03/04 20:18:15.560, NVIDIA GeForce RTX 3070, 89 %, 77 %, 8192 MiB, 7483 MiB, 240.91 W, 240.00 W, 66
2023/03/04 20:18:16.561, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7483 MiB, 230.28 W, 240.00 W, 66
2023/03/04 20:18:17.563, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7483 MiB, 237.98 W, 240.00 W, 67
2023/03/04 20:18:18.564, NVIDIA GeForce RTX 3070, 86 %, 74 %, 8192 MiB, 7483 MiB, 232.65 W, 240.00 W, 66
2023/03/04 20:18:19.565, NVIDIA GeForce RTX 3070, 86 %, 74 %, 8192 MiB, 7483 MiB, 236.41 W, 240.00 W, 67
2023/03/04 20:18:20.566, NVIDIA GeForce RTX 3070, 86 %, 74 %, 8192 MiB, 7483 MiB, 237.68 W, 240.00 W, 67
2023/03/04 20:18:21.568, NVIDIA GeForce RTX 3070, 86 %, 74 %, 8192 MiB, 7483 MiB, 242.42 W, 240.00 W, 67
2023/03/04 20:18:22.569, NVIDIA GeForce RTX 3070, 88 %, 76 %, 8192 MiB, 7483 MiB, 240.90 W, 240.00 W, 67
2023/03/04 20:18:23.570, NVIDIA GeForce RTX 3070, 88 %, 75 %, 8192 MiB, 7483 MiB, 240.33 W, 240.00 W, 67
2023/03/04 20:18:24.575, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7483 MiB, 232.78 W, 240.00 W, 67
2023/03/04 20:18:25.577, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7483 MiB, 237.83 W, 240.00 W, 67
2023/03/04 20:18:26.578, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7483 MiB, 234.22 W, 240.00 W, 67
2023/03/04 20:18:27.579, NVIDIA GeForce RTX 3070, 93 %, 82 %, 8192 MiB, 7483 MiB, 241.00 W, 240.00 W, 68
2023/03/04 20:18:28.580, NVIDIA GeForce RTX 3070, 96 %, 86 %, 8192 MiB, 7483 MiB, 242.57 W, 240.00 W, 68
2023/03/04 20:18:29.582, NVIDIA GeForce RTX 3070, 95 %, 85 %, 8192 MiB, 7483 MiB, 239.79 W, 240.00 W, 68
2023/03/04 20:18:30.583, NVIDIA GeForce RTX 3070, 95 %, 85 %, 8192 MiB, 7483 MiB, 236.94 W, 240.00 W, 68
2023/03/04 20:18:31.584, NVIDIA GeForce RTX 3070, 94 %, 84 %, 8192 MiB, 7483 MiB, 240.10 W, 240.00 W, 68
2023/03/04 20:18:32.586, NVIDIA GeForce RTX 3070, 94 %, 84 %, 8192 MiB, 7483 MiB, 242.55 W, 240.00 W, 68
2023/03/04 20:18:33.587, NVIDIA GeForce RTX 3070, 94 %, 84 %, 8192 MiB, 7483 MiB, 237.41 W, 240.00 W, 68
2023/03/04 20:18:34.591, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7483 MiB, 232.34 W, 240.00 W, 68
2023/03/04 20:18:35.593, NVIDIA GeForce RTX 3070, 86 %, 75 %, 8192 MiB, 7483 MiB, 230.91 W, 240.00 W, 68
2023/03/04 20:18:36.594, NVIDIA GeForce RTX 3070, 86 %, 73 %, 8192 MiB, 7483 MiB, 232.70 W, 240.00 W, 68
2023/03/04 20:18:37.596, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7483 MiB, 229.74 W, 240.00 W, 68
2023/03/04 20:18:38.597, NVIDIA GeForce RTX 3070, 86 %, 74 %, 8192 MiB, 7483 MiB, 232.62 W, 240.00 W, 68
2023/03/04 20:18:39.598, NVIDIA GeForce RTX 3070, 87 %, 74 %, 8192 MiB, 7483 MiB, 228.38 W, 240.00 W, 69
2023/03/04 20:18:40.599, NVIDIA GeForce RTX 3070, 87 %, 74 %, 8192 MiB, 7483 MiB, 232.17 W, 240.00 W, 69
2023/03/04 20:18:41.600, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7483 MiB, 242.65 W, 240.00 W, 69
2023/03/04 20:18:42.602, NVIDIA GeForce RTX 3070, 88 %, 76 %, 8192 MiB, 7483 MiB, 240.60 W, 240.00 W, 69
2023/03/04 20:18:43.603, NVIDIA GeForce RTX 3070, 86 %, 74 %, 8192 MiB, 7483 MiB, 239.32 W, 240.00 W, 69
2023/03/04 20:18:44.604, NVIDIA GeForce RTX 3070, 88 %, 76 %, 8192 MiB, 7483 MiB, 237.80 W, 240.00 W, 69
2023/03/04 20:18:45.608, NVIDIA GeForce RTX 3070, 88 %, 75 %, 8192 MiB, 7483 MiB, 240.38 W, 240.00 W, 69
2023/03/04 20:18:46.610, NVIDIA GeForce RTX 3070, 86 %, 74 %, 8192 MiB, 7483 MiB, 242.79 W, 240.00 W, 69
2023/03/04 20:18:47.611, NVIDIA GeForce RTX 3070, 86 %, 74 %, 8192 MiB, 7483 MiB, 234.02 W, 240.00 W, 69
2023/03/04 20:18:48.612, NVIDIA GeForce RTX 3070, 86 %, 76 %, 8192 MiB, 7483 MiB, 237.18 W, 240.00 W, 69
