timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/03/05 00:00:16.875, NVIDIA GeForce RTX 3070, 0 %, 44 %, 8192 MiB, 7483 MiB, 23.32 W, 240.00 W, 41
2023/03/05 00:00:17.877, NVIDIA GeForce RTX 3070, 0 %, 59 %, 8192 MiB, 7483 MiB, 23.03 W, 240.00 W, 41
2023/03/05 00:00:18.879, NVIDIA GeForce RTX 3070, 0 %, 45 %, 8192 MiB, 7483 MiB, 23.65 W, 240.00 W, 41
2023/03/05 00:00:19.881, NVIDIA GeForce RTX 3070, 0 %, 40 %, 8192 MiB, 7483 MiB, 23.49 W, 240.00 W, 41
2023/03/05 00:00:20.883, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.31 W, 240.00 W, 43
2023/03/05 00:00:21.884, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.34 W, 240.00 W, 43
2023/03/05 00:00:22.886, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.54 W, 240.00 W, 43
2023/03/05 00:00:23.887, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.47 W, 240.00 W, 43
2023/03/05 00:00:24.888, NVIDIA GeForce RTX 3070, 1 %, 0 %, 8192 MiB, 7483 MiB, 55.35 W, 240.00 W, 43
2023/03/05 00:00:25.889, NVIDIA GeForce RTX 3070, 88 %, 76 %, 8192 MiB, 7483 MiB, 243.11 W, 240.00 W, 57
2023/03/05 00:00:26.891, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7483 MiB, 245.44 W, 240.00 W, 58
2023/03/05 00:00:27.892, NVIDIA GeForce RTX 3070, 88 %, 77 %, 8192 MiB, 7483 MiB, 233.48 W, 240.00 W, 59
2023/03/05 00:00:28.893, NVIDIA GeForce RTX 3070, 87 %, 76 %, 8192 MiB, 7483 MiB, 229.13 W, 240.00 W, 60
2023/03/05 00:00:29.898, NVIDIA GeForce RTX 3070, 88 %, 76 %, 8192 MiB, 7483 MiB, 239.24 W, 240.00 W, 60
2023/03/05 00:00:30.899, NVIDIA GeForce RTX 3070, 88 %, 76 %, 8192 MiB, 7483 MiB, 233.01 W, 240.00 W, 60
