timestamp,cpu usage (%),memory usage (MB),temperature (Celsius)
2023-03-05T15:09:44.726207,0.0,17789.102,54.5
2023-03-05T15:09:45.737846,3.706,17669.402,36.5
2023-03-05T15:09:46.748494,2.044,17669.406,64.75
2023-03-05T15:09:47.758515,1.794,17669.422,37.0
2023-03-05T15:09:48.768454,1.794,17669.438,59.5
2023-03-05T15:09:49.778637,1.919,17669.512,60.0
2023-03-05T15:09:50.788695,16.337,17764.832,61.25
2023-03-05T15:09:51.798961,6.0,17902.812,39.75
2023-03-05T15:09:52.808629,6.131,17956.664,43.5
2023-03-05T15:09:53.818809,5.138,18058.746,39.5
2023-03-05T15:09:54.829238,5.812,18118.457,44.5
2023-03-05T15:09:55.839597,6.0,18022.426,42.25
2023-03-05T15:09:56.850272,6.181,18052.543,46.5
2023-03-05T15:09:57.860612,5.569,18136.246,43.5
2023-03-05T15:09:58.870638,5.819,18004.09,40.5
2023-03-05T15:09:59.880643,5.881,18292.102,41.25
2023-03-05T15:10:00.890956,6.125,18130.258,40.5
2023-03-05T15:10:01.900635,5.881,18130.059,46.25
2023-03-05T15:10:02.911027,6.125,17907.883,41.0
2023-03-05T15:10:03.920631,5.819,17980.016,42.75
2023-03-05T15:10:04.930771,6.062,17970.855,44.5
2023-03-05T15:10:05.940635,5.381,18213.723,46.0
2023-03-05T15:10:06.950754,5.694,18100.145,41.25
2023-03-05T15:10:07.960633,6.25,17962.301,42.75
2023-03-05T15:10:08.971010,4.7,17980.312,37.75
2023-03-05T15:10:09.980624,1.175,17980.312,37.5
2023-03-05T15:10:10.990678,1.3,17980.316,37.0
2023-03-05T15:10:12.000853,1.425,17980.316,37.25
2023-03-05T15:10:13.011090,1.425,17980.316,36.75
2023-03-05T15:10:14.020611,1.238,17980.316,37.5
2023-03-05T15:10:15.030207,1.363,17980.316,37.25
2023-03-05T15:10:16.040255,4.269,18220.293,42.75
2023-03-05T15:10:17.050371,5.631,18244.539,41.75
2023-03-05T15:10:18.060635,5.938,17968.32,41.0
2023-03-05T15:10:19.071010,5.631,18238.309,42.5
2023-03-05T15:10:20.080653,5.631,18431.793,55.25
2023-03-05T15:10:21.090806,5.875,18352.027,41.75
2023-03-05T15:10:22.100640,5.506,18178.141,42.75
2023-03-05T15:10:23.110851,6.125,17968.52,42.25
2023-03-05T15:10:24.120638,6.069,17924.84,43.5
2023-03-05T15:10:25.130723,6.062,18064.801,40.5
2023-03-05T15:10:26.140653,5.569,18520.172,43.25
2023-03-05T15:10:27.151184,6.0,18346.371,44.25
2023-03-05T15:10:28.160663,5.819,18082.684,41.75
2023-03-05T15:10:29.171500,6.0,17908.91,53.0
2023-03-05T15:10:30.182163,5.938,17929.793,41.75
2023-03-05T15:10:31.192625,5.875,18160.668,43.0
2023-03-05T15:10:32.202975,5.694,18100.617,41.75
2023-03-05T15:10:33.212849,5.2,18166.441,38.5
2023-03-05T15:10:34.223229,1.425,18166.441,37.75
2023-03-05T15:10:35.232618,1.425,18166.441,37.5
2023-03-05T15:10:36.242466,1.425,18166.441,37.5
2023-03-05T15:10:37.252443,1.363,18166.441,38.5
2023-03-05T15:10:38.261635,1.238,18166.441,37.75
2023-03-05T15:10:39.271526,1.3,18166.441,41.0
2023-03-05T15:10:40.281465,3.525,18184.367,41.0
2023-03-05T15:10:41.291266,5.444,18142.508,46.5
2023-03-05T15:10:42.301850,5.75,18166.324,57.0
2023-03-05T15:10:43.312287,5.631,18196.121,46.25
2023-03-05T15:10:44.322394,5.256,18214.469,39.0
2023-03-05T15:10:45.332608,6.0,18160.438,41.75
2023-03-05T15:10:46.342980,6.0,17992.645,40.25
2023-03-05T15:10:47.353424,5.569,18262.633,55.0
2023-03-05T15:10:48.363723,5.631,18382.684,43.0
2023-03-05T15:10:49.373818,5.819,18442.559,43.75
2023-03-05T15:10:50.383903,6.062,18416.328,58.5
2023-03-05T15:10:51.394262,5.875,18100.836,48.75
2023-03-05T15:10:52.404323,5.819,18070.551,41.75
2023-03-05T15:10:53.414486,5.631,18154.477,42.0
2023-03-05T15:10:54.424527,6.062,18106.105,40.0
2023-03-05T15:10:55.434585,6.312,17980.496,42.0
2023-03-05T15:10:56.444638,5.938,18159.988,42.75
2023-03-05T15:10:57.454862,5.875,18154.449,42.75
2023-03-05T15:10:58.465651,1.606,18154.496,38.75
2023-03-05T15:10:59.475897,1.238,18154.496,38.25
2023-03-05T15:11:00.485753,1.363,18154.496,38.25
2023-03-05T15:11:01.495707,1.363,18154.496,38.5
2023-03-05T15:11:02.504608,1.363,18154.496,38.25
2023-03-05T15:11:03.514391,1.363,18154.496,38.25
2023-03-05T15:11:04.524353,2.788,18112.223,43.5
2023-03-05T15:11:05.534427,5.694,18028.141,41.25
2023-03-05T15:11:06.544488,6.0,18064.555,39.75
2023-03-05T15:11:07.554587,6.125,18022.109,48.75
2023-03-05T15:11:08.564685,5.938,18106.184,45.0
2023-03-05T15:11:09.575272,5.875,18333.941,42.75
2023-03-05T15:11:10.585769,5.812,18283.598,43.25
2023-03-05T15:11:11.596043,6.188,18196.348,41.0
2023-03-05T15:11:12.605802,5.631,18160.34,39.75
2023-03-05T15:11:13.615856,5.319,18256.359,46.5
2023-03-05T15:11:14.626051,5.694,18124.277,42.75
2023-03-05T15:11:15.636399,6.062,17974.047,44.0
2023-03-05T15:11:16.646502,5.881,18219.805,44.0
2023-03-05T15:11:17.656630,5.569,17980.332,60.5
2023-03-05T15:11:18.666859,6.0,18232.184,40.25
2023-03-05T15:11:19.676633,5.881,18298.301,48.5
2023-03-05T15:11:20.686813,6.062,18052.016,55.5
2023-03-05T15:11:21.696640,5.881,17992.336,39.5
2023-03-05T15:11:22.706834,2.663,17974.309,39.25
2023-03-05T15:11:23.716896,1.238,17974.309,39.75
2023-03-05T15:11:24.726842,1.238,17974.309,38.5
2023-03-05T15:11:25.736751,1.3,17974.309,38.5
2023-03-05T15:11:26.746722,1.363,17974.309,39.0
2023-03-05T15:11:27.756648,1.363,17974.309,39.0
2023-03-05T15:11:28.766915,1.669,17974.254,41.25
2023-03-05T15:11:29.777268,6.062,18052.23,42.25
2023-03-05T15:11:30.787508,6.0,18118.316,41.75
2023-03-05T15:11:31.798907,5.625,18226.141,41.25
2023-03-05T15:11:32.808641,5.881,18076.352,54.5
2023-03-05T15:11:33.818776,5.819,18214.375,44.0
