timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/03/02 12:16:22.307, NVIDIA GeForce RTX 3070, 0 %, 35 %, 8192 MiB, 7467 MiB, 23.33 W, 240.00 W, 41
2023/03/02 12:16:23.310, NVIDIA GeForce RTX 3070, 0 %, 12 %, 8192 MiB, 7467 MiB, 23.28 W, 240.00 W, 41
2023/03/02 12:16:24.313, NVIDIA GeForce RTX 3070, 0 %, 42 %, 8192 MiB, 7467 MiB, 23.31 W, 240.00 W, 41
2023/03/02 12:16:25.316, NVIDIA GeForce RTX 3070, 0 %, 35 %, 8192 MiB, 7467 MiB, 23.31 W, 240.00 W, 41
2023/03/02 12:16:26.319, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7467 MiB, 46.07 W, 240.00 W, 43
2023/03/02 12:16:27.321, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7467 MiB, 55.31 W, 240.00 W, 43
2023/03/02 12:16:28.322, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7467 MiB, 55.37 W, 240.00 W, 43
2023/03/02 12:16:29.323, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7467 MiB, 55.36 W, 240.00 W, 43
2023/03/02 12:16:30.325, NVIDIA GeForce RTX 3070, 1 %, 0 %, 8192 MiB, 7467 MiB, 55.40 W, 240.00 W, 43
2023/03/02 12:16:31.326, NVIDIA GeForce RTX 3070, 86 %, 75 %, 8192 MiB, 7467 MiB, 159.27 W, 240.00 W, 56
2023/03/02 12:16:32.327, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7467 MiB, 234.78 W, 240.00 W, 58
2023/03/02 12:16:33.329, NVIDIA GeForce RTX 3070, 88 %, 76 %, 8192 MiB, 7467 MiB, 234.23 W, 240.00 W, 58
2023/03/02 12:16:34.330, NVIDIA GeForce RTX 3070, 86 %, 75 %, 8192 MiB, 7467 MiB, 231.81 W, 240.00 W, 59
2023/03/02 12:16:35.335, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7467 MiB, 232.71 W, 240.00 W, 60
2023/03/02 12:16:36.336, NVIDIA GeForce RTX 3070, 86 %, 75 %, 8192 MiB, 7467 MiB, 233.90 W, 240.00 W, 60
2023/03/02 12:16:37.337, NVIDIA GeForce RTX 3070, 85 %, 73 %, 8192 MiB, 7467 MiB, 234.08 W, 240.00 W, 61
2023/03/02 12:16:38.339, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7467 MiB, 234.41 W, 240.00 W, 61
2023/03/02 12:16:39.340, NVIDIA GeForce RTX 3070, 86 %, 74 %, 8192 MiB, 7467 MiB, 235.10 W, 240.00 W, 61
2023/03/02 12:16:40.342, NVIDIA GeForce RTX 3070, 86 %, 75 %, 8192 MiB, 7467 MiB, 234.12 W, 240.00 W, 62
2023/03/02 12:16:41.343, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7467 MiB, 234.01 W, 240.00 W, 62
2023/03/02 12:16:42.345, NVIDIA GeForce RTX 3070, 85 %, 73 %, 8192 MiB, 7467 MiB, 233.57 W, 240.00 W, 62
2023/03/02 12:16:43.346, NVIDIA GeForce RTX 3070, 88 %, 76 %, 8192 MiB, 7467 MiB, 233.69 W, 240.00 W, 62
2023/03/02 12:16:44.348, NVIDIA GeForce RTX 3070, 86 %, 74 %, 8192 MiB, 7467 MiB, 235.44 W, 240.00 W, 63
2023/03/02 12:16:45.351, NVIDIA GeForce RTX 3070, 86 %, 74 %, 8192 MiB, 7467 MiB, 235.12 W, 240.00 W, 63
2023/03/02 12:16:46.353, NVIDIA GeForce RTX 3070, 86 %, 75 %, 8192 MiB, 7467 MiB, 234.83 W, 240.00 W, 63
2023/03/02 12:16:47.354, NVIDIA GeForce RTX 3070, 86 %, 74 %, 8192 MiB, 7467 MiB, 235.11 W, 240.00 W, 63
2023/03/02 12:16:48.356, NVIDIA GeForce RTX 3070, 23 %, 19 %, 8192 MiB, 7467 MiB, 213.58 W, 240.00 W, 56
2023/03/02 12:16:49.357, NVIDIA GeForce RTX 3070, 94 %, 84 %, 8192 MiB, 7467 MiB, 219.16 W, 240.00 W, 63
2023/03/02 12:16:50.359, NVIDIA GeForce RTX 3070, 94 %, 84 %, 8192 MiB, 7467 MiB, 238.10 W, 240.00 W, 64
2023/03/02 12:16:51.361, NVIDIA GeForce RTX 3070, 95 %, 85 %, 8192 MiB, 7467 MiB, 239.12 W, 240.00 W, 64
2023/03/02 12:16:52.363, NVIDIA GeForce RTX 3070, 95 %, 85 %, 8192 MiB, 7467 MiB, 239.14 W, 240.00 W, 64
2023/03/02 12:16:53.365, NVIDIA GeForce RTX 3070, 95 %, 85 %, 8192 MiB, 7467 MiB, 239.06 W, 240.00 W, 64
2023/03/02 12:16:54.367, NVIDIA GeForce RTX 3070, 95 %, 85 %, 8192 MiB, 7467 MiB, 238.79 W, 240.00 W, 65
2023/03/02 12:16:55.369, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7467 MiB, 222.80 W, 240.00 W, 64
2023/03/02 12:16:56.371, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7467 MiB, 234.25 W, 240.00 W, 65
2023/03/02 12:16:57.373, NVIDIA GeForce RTX 3070, 88 %, 76 %, 8192 MiB, 7467 MiB, 235.09 W, 240.00 W, 65
2023/03/02 12:16:58.374, NVIDIA GeForce RTX 3070, 88 %, 76 %, 8192 MiB, 7467 MiB, 234.38 W, 240.00 W, 65
2023/03/02 12:16:59.376, NVIDIA GeForce RTX 3070, 88 %, 76 %, 8192 MiB, 7467 MiB, 233.21 W, 240.00 W, 65
2023/03/02 12:17:00.378, NVIDIA GeForce RTX 3070, 88 %, 75 %, 8192 MiB, 7467 MiB, 233.79 W, 240.00 W, 65
2023/03/02 12:17:01.380, NVIDIA GeForce RTX 3070, 88 %, 76 %, 8192 MiB, 7467 MiB, 234.03 W, 240.00 W, 65
2023/03/02 12:17:02.382, NVIDIA GeForce RTX 3070, 86 %, 74 %, 8192 MiB, 7467 MiB, 233.96 W, 240.00 W, 66
2023/03/02 12:17:03.384, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7467 MiB, 234.38 W, 240.00 W, 66
2023/03/02 12:17:04.387, NVIDIA GeForce RTX 3070, 88 %, 76 %, 8192 MiB, 7467 MiB, 234.20 W, 240.00 W, 66
2023/03/02 12:17:05.389, NVIDIA GeForce RTX 3070, 86 %, 74 %, 8192 MiB, 7467 MiB, 234.45 W, 240.00 W, 66
2023/03/02 12:17:06.391, NVIDIA GeForce RTX 3070, 86 %, 74 %, 8192 MiB, 7467 MiB, 233.10 W, 240.00 W, 66
2023/03/02 12:17:07.393, NVIDIA GeForce RTX 3070, 88 %, 75 %, 8192 MiB, 7467 MiB, 233.60 W, 240.00 W, 67
2023/03/02 12:17:08.395, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7467 MiB, 233.61 W, 240.00 W, 66
2023/03/02 12:17:09.397, NVIDIA GeForce RTX 3070, 86 %, 74 %, 8192 MiB, 7467 MiB, 232.90 W, 240.00 W, 66
2023/03/02 12:17:10.399, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7467 MiB, 234.58 W, 240.00 W, 66
2023/03/02 12:17:11.401, NVIDIA GeForce RTX 3070, 88 %, 77 %, 8192 MiB, 7467 MiB, 235.00 W, 240.00 W, 67
2023/03/02 12:17:12.403, NVIDIA GeForce RTX 3070, 87 %, 76 %, 8192 MiB, 7467 MiB, 235.06 W, 240.00 W, 67
2023/03/02 12:17:13.405, NVIDIA GeForce RTX 3070, 95 %, 85 %, 8192 MiB, 7467 MiB, 237.96 W, 240.00 W, 67
2023/03/02 12:17:14.408, NVIDIA GeForce RTX 3070, 95 %, 85 %, 8192 MiB, 7467 MiB, 239.29 W, 240.00 W, 67
2023/03/02 12:17:15.409, NVIDIA GeForce RTX 3070, 95 %, 85 %, 8192 MiB, 7467 MiB, 239.94 W, 240.00 W, 67
2023/03/02 12:17:16.412, NVIDIA GeForce RTX 3070, 95 %, 85 %, 8192 MiB, 7467 MiB, 239.69 W, 240.00 W, 67
2023/03/02 12:17:17.414, NVIDIA GeForce RTX 3070, 95 %, 85 %, 8192 MiB, 7467 MiB, 239.10 W, 240.00 W, 68
2023/03/02 12:17:18.416, NVIDIA GeForce RTX 3070, 94 %, 84 %, 8192 MiB, 7467 MiB, 239.52 W, 240.00 W, 68
2023/03/02 12:17:19.418, NVIDIA GeForce RTX 3070, 94 %, 84 %, 8192 MiB, 7467 MiB, 237.58 W, 240.00 W, 67
2023/03/02 12:17:20.420, NVIDIA GeForce RTX 3070, 87 %, 76 %, 8192 MiB, 7467 MiB, 222.34 W, 240.00 W, 67
2023/03/02 12:17:21.422, NVIDIA GeForce RTX 3070, 86 %, 74 %, 8192 MiB, 7467 MiB, 233.80 W, 240.00 W, 68
2023/03/02 12:17:22.425, NVIDIA GeForce RTX 3070, 88 %, 75 %, 8192 MiB, 7467 MiB, 234.40 W, 240.00 W, 68
2023/03/02 12:17:23.425, NVIDIA GeForce RTX 3070, 88 %, 76 %, 8192 MiB, 7467 MiB, 234.89 W, 240.00 W, 68
2023/03/02 12:17:24.426, NVIDIA GeForce RTX 3070, 88 %, 76 %, 8192 MiB, 7467 MiB, 234.94 W, 240.00 W, 68
2023/03/02 12:17:25.427, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7467 MiB, 234.11 W, 240.00 W, 68
2023/03/02 12:17:26.428, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7467 MiB, 235.32 W, 240.00 W, 68
2023/03/02 12:17:27.428, NVIDIA GeForce RTX 3070, 88 %, 75 %, 8192 MiB, 7467 MiB, 234.93 W, 240.00 W, 68
2023/03/02 12:17:28.429, NVIDIA GeForce RTX 3070, 88 %, 76 %, 8192 MiB, 7467 MiB, 235.34 W, 240.00 W, 68
2023/03/02 12:17:29.430, NVIDIA GeForce RTX 3070, 87 %, 76 %, 8192 MiB, 7467 MiB, 233.32 W, 240.00 W, 69
2023/03/02 12:17:30.431, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7467 MiB, 232.92 W, 240.00 W, 68
2023/03/02 12:17:31.432, NVIDIA GeForce RTX 3070, 87 %, 74 %, 8192 MiB, 7467 MiB, 232.76 W, 240.00 W, 68
2023/03/02 12:17:32.433, NVIDIA GeForce RTX 3070, 89 %, 76 %, 8192 MiB, 7467 MiB, 234.22 W, 240.00 W, 68
2023/03/02 12:17:33.434, NVIDIA GeForce RTX 3070, 88 %, 76 %, 8192 MiB, 7467 MiB, 235.19 W, 240.00 W, 68
2023/03/02 12:17:34.436, NVIDIA GeForce RTX 3070, 86 %, 74 %, 8192 MiB, 7467 MiB, 233.93 W, 240.00 W, 69
2023/03/02 12:17:35.437, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7467 MiB, 233.01 W, 240.00 W, 68
2023/03/02 12:17:36.438, NVIDIA GeForce RTX 3070, 86 %, 75 %, 8192 MiB, 7467 MiB, 233.27 W, 240.00 W, 69
2023/03/02 12:17:37.439, NVIDIA GeForce RTX 3070, 96 %, 85 %, 8192 MiB, 7467 MiB, 234.88 W, 240.00 W, 69
2023/03/02 12:17:38.439, NVIDIA GeForce RTX 3070, 96 %, 85 %, 8192 MiB, 7467 MiB, 239.43 W, 240.00 W, 69
2023/03/02 12:17:39.440, NVIDIA GeForce RTX 3070, 94 %, 84 %, 8192 MiB, 7467 MiB, 238.90 W, 240.00 W, 69
2023/03/02 12:17:40.441, NVIDIA GeForce RTX 3070, 95 %, 85 %, 8192 MiB, 7467 MiB, 239.54 W, 240.00 W, 69
2023/03/02 12:17:41.442, NVIDIA GeForce RTX 3070, 95 %, 85 %, 8192 MiB, 7467 MiB, 239.60 W, 240.00 W, 69
2023/03/02 12:17:42.443, NVIDIA GeForce RTX 3070, 95 %, 85 %, 8192 MiB, 7467 MiB, 239.55 W, 240.00 W, 69
2023/03/02 12:17:43.444, NVIDIA GeForce RTX 3070, 94 %, 84 %, 8192 MiB, 7467 MiB, 239.26 W, 240.00 W, 69
2023/03/02 12:17:44.445, NVIDIA GeForce RTX 3070, 85 %, 73 %, 8192 MiB, 7467 MiB, 225.21 W, 240.00 W, 69
2023/03/02 12:17:45.446, NVIDIA GeForce RTX 3070, 87 %, 75 %, 8192 MiB, 7467 MiB, 233.43 W, 240.00 W, 69
2023/03/02 12:17:46.447, NVIDIA GeForce RTX 3070, 87 %, 74 %, 8192 MiB, 7467 MiB, 233.82 W, 240.00 W, 69
2023/03/02 12:17:47.449, NVIDIA GeForce RTX 3070, 88 %, 75 %, 8192 MiB, 7467 MiB, 234.30 W, 240.00 W, 69
2023/03/02 12:17:48.450, NVIDIA GeForce RTX 3070, 88 %, 75 %, 8192 MiB, 7467 MiB, 233.54 W, 240.00 W, 69
2023/03/02 12:17:49.451, NVIDIA GeForce RTX 3070, 84 %, 73 %, 8192 MiB, 7467 MiB, 234.21 W, 240.00 W, 69
2023/03/02 12:17:50.453, NVIDIA GeForce RTX 3070, 88 %, 76 %, 8192 MiB, 7467 MiB, 233.08 W, 240.00 W, 69
2023/03/02 12:17:51.454, NVIDIA GeForce RTX 3070, 88 %, 76 %, 8192 MiB, 7467 MiB, 233.17 W, 240.00 W, 69
2023/03/02 12:17:52.455, NVIDIA GeForce RTX 3070, 88 %, 76 %, 8192 MiB, 7467 MiB, 233.56 W, 240.00 W, 69
