timestamp,gpu_name,gpu_usage,gpu_memory_usage,gpu_total_memory,gpu_memory_used,gpu_power_draw,gpu_max_power,gpu_temperature
2022-12-06 12:33:36.707,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,10.33 W,350.00 W,31
2022-12-06 12:33:37.710,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,10.36 W,350.00 W,31
2022-12-06 12:33:38.712,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,10.03 W,350.00 W,30
2022-12-06 12:33:39.715,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,10.42 W,350.00 W,30
2022-12-06 12:33:40.718,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,43.05 W,350.00 W,33
2022-12-06 12:33:41.719,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,104.51 W,350.00 W,33
2022-12-06 12:33:42.720,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,104.72 W,350.00 W,33
2022-12-06 12:33:43.721,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,104.63 W,350.00 W,33
2022-12-06 12:33:44.721,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,104.95 W,350.00 W,34
2022-12-06 12:33:45.722,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.21 W,350.00 W,34
2022-12-06 12:33:46.723,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.29 W,350.00 W,34
2022-12-06 12:33:47.723,NVIDIA GeForce RTX 3090,1 %,0 %,24268 MiB,23657 MiB,105.20 W,350.00 W,34
2022-12-06 12:33:48.724,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.35 W,350.00 W,35
2022-12-06 12:33:49.725,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.64 W,350.00 W,35
2022-12-06 12:33:50.725,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.78 W,350.00 W,35
2022-12-06 12:33:51.726,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.76 W,350.00 W,35
2022-12-06 12:33:52.727,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.69 W,350.00 W,35
2022-12-06 12:33:53.728,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.79 W,350.00 W,35
2022-12-06 12:33:54.729,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.11 W,350.00 W,36
2022-12-06 12:33:55.730,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.21 W,350.00 W,36
2022-12-06 12:33:56.730,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.17 W,350.00 W,36
2022-12-06 12:33:57.731,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.29 W,350.00 W,36
2022-12-06 12:33:58.732,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.30 W,350.00 W,36
2022-12-06 12:33:59.733,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.28 W,350.00 W,36
2022-12-06 12:34:00.734,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.35 W,350.00 W,37
2022-12-06 12:34:01.734,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.57 W,350.00 W,37
2022-12-06 12:34:02.735,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.60 W,350.00 W,37
2022-12-06 12:34:03.738,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.53 W,350.00 W,37
2022-12-06 12:34:04.739,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.75 W,350.00 W,37
2022-12-06 12:34:05.740,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.82 W,350.00 W,37
2022-12-06 12:34:06.741,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.85 W,350.00 W,38
2022-12-06 12:34:07.742,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.99 W,350.00 W,38
2022-12-06 12:34:08.743,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,107.11 W,350.00 W,38
2022-12-06 12:34:09.744,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,107.07 W,350.00 W,38
2022-12-06 12:34:10.745,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,107.03 W,350.00 W,38
2022-12-06 12:34:11.746,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,107.11 W,350.00 W,38
2022-12-06 12:34:12.747,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,107.21 W,350.00 W,38
2022-12-06 12:34:13.748,NVIDIA GeForce RTX 3090,29 %,9 %,24268 MiB,23657 MiB,122.41 W,350.00 W,39
2022-12-06 12:34:14.749,NVIDIA GeForce RTX 3090,25 %,8 %,24268 MiB,23657 MiB,134.92 W,350.00 W,39
2022-12-06 12:34:15.750,NVIDIA GeForce RTX 3090,23 %,7 %,24268 MiB,23657 MiB,132.48 W,350.00 W,40
2022-12-06 12:34:16.751,NVIDIA GeForce RTX 3090,27 %,9 %,24268 MiB,23657 MiB,135.15 W,350.00 W,40
2022-12-06 12:34:17.752,NVIDIA GeForce RTX 3090,23 %,7 %,24268 MiB,23657 MiB,134.34 W,350.00 W,40
2022-12-06 12:34:18.753,NVIDIA GeForce RTX 3090,23 %,7 %,24268 MiB,23657 MiB,132.20 W,350.00 W,40
2022-12-06 12:34:19.754,NVIDIA GeForce RTX 3090,23 %,7 %,24268 MiB,23657 MiB,134.11 W,350.00 W,41
2022-12-06 12:34:20.755,NVIDIA GeForce RTX 3090,24 %,8 %,24268 MiB,23657 MiB,132.93 W,350.00 W,41
2022-12-06 12:34:21.756,NVIDIA GeForce RTX 3090,23 %,7 %,24268 MiB,23657 MiB,132.97 W,350.00 W,41
2022-12-06 12:34:22.757,NVIDIA GeForce RTX 3090,23 %,7 %,24268 MiB,23657 MiB,133.37 W,350.00 W,41
