timestamp,gpu_name,gpu_usage,gpu_memory_usage,gpu_total_memory,gpu_memory_used,gpu_power_draw,gpu_max_power,gpu_temperature
2022-12-10 02:44:23.049,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,21.36 W,350.00 W,28
2022-12-10 02:44:24.050,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,21.32 W,350.00 W,28
2022-12-10 02:44:25.051,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,21.47 W,350.00 W,28
2022-12-10 02:44:26.052,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,21.31 W,350.00 W,28
2022-12-10 02:44:27.053,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,32.35 W,350.00 W,30
2022-12-10 02:44:28.054,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.01 W,350.00 W,31
2022-12-10 02:44:29.055,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.07 W,350.00 W,32
2022-12-10 02:44:30.056,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.28 W,350.00 W,32
2022-12-10 02:44:31.057,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.44 W,350.00 W,32
2022-12-10 02:44:32.058,NVIDIA GeForce RTX 3090,1 %,0 %,24268 MiB,23656 MiB,104.36 W,350.00 W,32
2022-12-10 02:44:33.059,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.43 W,350.00 W,32
2022-12-10 02:44:34.060,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.39 W,350.00 W,32
2022-12-10 02:44:35.061,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.46 W,350.00 W,33
2022-12-10 02:44:36.062,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.50 W,350.00 W,33
2022-12-10 02:44:37.063,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.70 W,350.00 W,33
2022-12-10 02:44:38.064,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.81 W,350.00 W,33
2022-12-10 02:44:39.065,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.84 W,350.00 W,33
2022-12-10 02:44:40.067,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.88 W,350.00 W,33
2022-12-10 02:44:41.068,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.70 W,350.00 W,33
2022-12-10 02:44:42.069,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.76 W,350.00 W,34
2022-12-10 02:44:43.070,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.89 W,350.00 W,34
2022-12-10 02:44:44.071,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,105.04 W,350.00 W,34
2022-12-10 02:44:45.072,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,105.09 W,350.00 W,34
2022-12-10 02:44:46.073,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,105.04 W,350.00 W,34
2022-12-10 02:44:47.074,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.96 W,350.00 W,34
2022-12-10 02:44:48.076,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,105.10 W,350.00 W,35
2022-12-10 02:44:49.077,NVIDIA GeForce RTX 3090,28 %,9 %,24268 MiB,23656 MiB,126.81 W,350.00 W,35
2022-12-10 02:44:50.078,NVIDIA GeForce RTX 3090,27 %,9 %,24268 MiB,23656 MiB,134.12 W,350.00 W,36
2022-12-10 02:44:51.079,NVIDIA GeForce RTX 3090,31 %,10 %,24268 MiB,23656 MiB,134.51 W,350.00 W,36
2022-12-10 02:44:52.081,NVIDIA GeForce RTX 3090,31 %,10 %,24268 MiB,23656 MiB,134.88 W,350.00 W,36
2022-12-10 02:44:53.082,NVIDIA GeForce RTX 3090,29 %,9 %,24268 MiB,23656 MiB,135.22 W,350.00 W,36
2022-12-10 02:44:54.088,NVIDIA GeForce RTX 3090,28 %,9 %,24268 MiB,23656 MiB,134.72 W,350.00 W,36
2022-12-10 02:44:55.090,NVIDIA GeForce RTX 3090,26 %,8 %,24268 MiB,23656 MiB,134.16 W,350.00 W,37
2022-12-10 02:44:56.091,NVIDIA GeForce RTX 3090,30 %,9 %,24268 MiB,23656 MiB,134.95 W,350.00 W,37
2022-12-10 02:44:57.093,NVIDIA GeForce RTX 3090,29 %,9 %,24268 MiB,23656 MiB,135.45 W,350.00 W,37
2022-12-10 02:44:58.094,NVIDIA GeForce RTX 3090,31 %,10 %,24268 MiB,23656 MiB,135.16 W,350.00 W,37
2022-12-10 02:44:59.095,NVIDIA GeForce RTX 3090,27 %,8 %,24268 MiB,23656 MiB,135.89 W,350.00 W,37
2022-12-10 02:45:00.096,NVIDIA GeForce RTX 3090,28 %,9 %,24268 MiB,23656 MiB,134.57 W,350.00 W,37
2022-12-10 02:45:01.098,NVIDIA GeForce RTX 3090,28 %,9 %,24268 MiB,23656 MiB,135.23 W,350.00 W,38
2022-12-10 02:45:02.099,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,135.38 W,350.00 W,38
2022-12-10 02:45:03.100,NVIDIA GeForce RTX 3090,26 %,8 %,24268 MiB,23656 MiB,134.74 W,350.00 W,38
2022-12-10 02:45:04.102,NVIDIA GeForce RTX 3090,31 %,10 %,24268 MiB,23656 MiB,135.61 W,350.00 W,38
2022-12-10 02:45:05.103,NVIDIA GeForce RTX 3090,29 %,10 %,24268 MiB,23656 MiB,135.48 W,350.00 W,38
2022-12-10 02:45:06.104,NVIDIA GeForce RTX 3090,27 %,8 %,24268 MiB,23656 MiB,136.35 W,350.00 W,38
2022-12-10 02:45:07.106,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,136.18 W,350.00 W,39
2022-12-10 02:45:08.107,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,135.97 W,350.00 W,39
2022-12-10 02:45:09.108,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,117.32 W,350.00 W,38
2022-12-10 02:45:10.110,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,106.38 W,350.00 W,38
2022-12-10 02:45:11.111,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,106.34 W,350.00 W,38
2022-12-10 02:45:12.112,NVIDIA GeForce RTX 3090,11 %,4 %,24268 MiB,23656 MiB,108.85 W,350.00 W,39
2022-12-10 02:45:13.116,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,125.82 W,350.00 W,39
2022-12-10 02:45:14.118,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,130.14 W,350.00 W,39
