timestamp,gpu_name,gpu_usage,gpu_memory_usage,gpu_total_memory,gpu_memory_used,gpu_power_draw,gpu_max_power,gpu_temperature
2022-12-09 15:16:20.048,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,21.53 W,350.00 W,28
2022-12-09 15:16:21.050,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,21.43 W,350.00 W,28
2022-12-09 15:16:22.051,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,21.55 W,350.00 W,28
2022-12-09 15:16:23.052,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,21.65 W,350.00 W,28
2022-12-09 15:16:24.053,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,34.70 W,350.00 W,30
2022-12-09 15:16:25.055,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,103.61 W,350.00 W,31
2022-12-09 15:16:26.056,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.02 W,350.00 W,31
2022-12-09 15:16:27.057,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.07 W,350.00 W,32
2022-12-09 15:16:28.058,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.32 W,350.00 W,32
2022-12-09 15:16:29.060,NVIDIA GeForce RTX 3090,1 %,0 %,24268 MiB,23656 MiB,104.15 W,350.00 W,32
2022-12-09 15:16:30.061,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.41 W,350.00 W,32
2022-12-09 15:16:31.062,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.53 W,350.00 W,32
2022-12-09 15:16:32.063,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.43 W,350.00 W,32
2022-12-09 15:16:33.065,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.48 W,350.00 W,33
2022-12-09 15:16:34.066,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.66 W,350.00 W,33
2022-12-09 15:16:35.067,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.82 W,350.00 W,33
2022-12-09 15:16:36.068,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.82 W,350.00 W,33
2022-12-09 15:16:37.070,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.65 W,350.00 W,33
2022-12-09 15:16:38.071,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.77 W,350.00 W,33
2022-12-09 15:16:39.073,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.85 W,350.00 W,33
2022-12-09 15:16:40.074,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.82 W,350.00 W,34
2022-12-09 15:16:41.075,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.79 W,350.00 W,34
2022-12-09 15:16:42.077,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.87 W,350.00 W,34
2022-12-09 15:16:43.078,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.96 W,350.00 W,34
2022-12-09 15:16:44.080,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,105.00 W,350.00 W,34
2022-12-09 15:16:45.081,NVIDIA GeForce RTX 3090,13 %,4 %,24268 MiB,23656 MiB,107.59 W,350.00 W,35
2022-12-09 15:16:46.082,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,134.76 W,350.00 W,35
2022-12-09 15:16:47.084,NVIDIA GeForce RTX 3090,29 %,10 %,24268 MiB,23656 MiB,134.54 W,350.00 W,35
2022-12-09 15:16:48.085,NVIDIA GeForce RTX 3090,27 %,9 %,24268 MiB,23656 MiB,134.53 W,350.00 W,36
2022-12-09 15:16:49.086,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,135.03 W,350.00 W,36
2022-12-09 15:16:50.088,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,135.04 W,350.00 W,36
2022-12-09 15:16:51.089,NVIDIA GeForce RTX 3090,29 %,9 %,24268 MiB,23656 MiB,134.83 W,350.00 W,36
2022-12-09 15:16:52.091,NVIDIA GeForce RTX 3090,28 %,9 %,24268 MiB,23656 MiB,135.74 W,350.00 W,36
2022-12-09 15:16:53.092,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,135.55 W,350.00 W,37
2022-12-09 15:16:54.094,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,135.05 W,350.00 W,37
2022-12-09 15:16:55.095,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,135.37 W,350.00 W,37
2022-12-09 15:16:56.097,NVIDIA GeForce RTX 3090,27 %,8 %,24268 MiB,23656 MiB,135.39 W,350.00 W,37
2022-12-09 15:16:57.098,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,135.81 W,350.00 W,37
2022-12-09 15:16:58.100,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,135.19 W,350.00 W,37
2022-12-09 15:16:59.102,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,135.17 W,350.00 W,38
2022-12-09 15:17:00.103,NVIDIA GeForce RTX 3090,29 %,10 %,24268 MiB,23656 MiB,135.24 W,350.00 W,38
2022-12-09 15:17:01.105,NVIDIA GeForce RTX 3090,29 %,9 %,24268 MiB,23656 MiB,135.49 W,350.00 W,38
2022-12-09 15:17:02.106,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,135.92 W,350.00 W,38
2022-12-09 15:17:03.108,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,136.67 W,350.00 W,38
2022-12-09 15:17:04.110,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,136.59 W,350.00 W,38
2022-12-09 15:17:05.111,NVIDIA GeForce RTX 3090,5 %,1 %,24268 MiB,23656 MiB,129.29 W,350.00 W,38
2022-12-09 15:17:06.113,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,106.68 W,350.00 W,38
2022-12-09 15:17:07.114,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,106.59 W,350.00 W,38
2022-12-09 15:17:08.116,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,106.65 W,350.00 W,38
2022-12-09 15:17:09.118,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,126.12 W,350.00 W,39
2022-12-09 15:17:10.120,NVIDIA GeForce RTX 3090,24 %,8 %,24268 MiB,23656 MiB,130.30 W,350.00 W,39
2022-12-09 15:17:11.121,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,130.13 W,350.00 W,39
2022-12-09 15:17:12.123,NVIDIA GeForce RTX 3090,20 %,7 %,24268 MiB,23656 MiB,130.54 W,350.00 W,39
2022-12-09 15:17:13.125,NVIDIA GeForce RTX 3090,24 %,8 %,24268 MiB,23656 MiB,130.32 W,350.00 W,39
2022-12-09 15:17:14.127,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,130.00 W,350.00 W,39
2022-12-09 15:17:15.128,NVIDIA GeForce RTX 3090,21 %,7 %,24268 MiB,23656 MiB,129.68 W,350.00 W,40
2022-12-09 15:17:16.130,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,131.30 W,350.00 W,40
2022-12-09 15:17:17.132,NVIDIA GeForce RTX 3090,21 %,7 %,24268 MiB,23656 MiB,130.72 W,350.00 W,40
2022-12-09 15:17:18.133,NVIDIA GeForce RTX 3090,24 %,7 %,24268 MiB,23656 MiB,130.43 W,350.00 W,40
2022-12-09 15:17:19.140,NVIDIA GeForce RTX 3090,21 %,7 %,24268 MiB,23656 MiB,130.26 W,350.00 W,40
2022-12-09 15:17:20.142,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,133.01 W,350.00 W,40
2022-12-09 15:17:21.144,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,137.38 W,350.00 W,41
2022-12-09 15:17:22.146,NVIDIA GeForce RTX 3090,29 %,10 %,24268 MiB,23656 MiB,137.45 W,350.00 W,41
2022-12-09 15:17:23.147,NVIDIA GeForce RTX 3090,26 %,8 %,24268 MiB,23656 MiB,137.16 W,350.00 W,41
2022-12-09 15:17:24.149,NVIDIA GeForce RTX 3090,28 %,9 %,24268 MiB,23656 MiB,138.17 W,350.00 W,41
2022-12-09 15:17:25.151,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,138.30 W,350.00 W,41
2022-12-09 15:17:26.153,NVIDIA GeForce RTX 3090,27 %,8 %,24268 MiB,23656 MiB,137.46 W,350.00 W,41
2022-12-09 15:17:27.154,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,138.00 W,350.00 W,42
2022-12-09 15:17:28.157,NVIDIA GeForce RTX 3090,28 %,9 %,24268 MiB,23656 MiB,137.56 W,350.00 W,42
2022-12-09 15:17:29.159,NVIDIA GeForce RTX 3090,27 %,8 %,24268 MiB,23656 MiB,137.95 W,350.00 W,42
2022-12-09 15:17:30.160,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,139.08 W,350.00 W,42
2022-12-09 15:17:31.162,NVIDIA GeForce RTX 3090,31 %,10 %,24268 MiB,23656 MiB,138.66 W,350.00 W,42
2022-12-09 15:17:32.164,NVIDIA GeForce RTX 3090,29 %,9 %,24268 MiB,23656 MiB,138.50 W,350.00 W,42
2022-12-09 15:17:33.166,NVIDIA GeForce RTX 3090,28 %,9 %,24268 MiB,23656 MiB,138.68 W,350.00 W,42
2022-12-09 15:17:34.168,NVIDIA GeForce RTX 3090,28 %,9 %,24268 MiB,23656 MiB,138.76 W,350.00 W,43
2022-12-09 15:17:35.170,NVIDIA GeForce RTX 3090,29 %,9 %,24268 MiB,23656 MiB,138.96 W,350.00 W,43
2022-12-09 15:17:36.172,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,139.01 W,350.00 W,43
2022-12-09 15:17:37.174,NVIDIA GeForce RTX 3090,26 %,8 %,24268 MiB,23656 MiB,137.73 W,350.00 W,43
2022-12-09 15:17:38.176,NVIDIA GeForce RTX 3090,29 %,10 %,24268 MiB,23656 MiB,138.91 W,350.00 W,43
2022-12-09 15:17:39.178,NVIDIA GeForce RTX 3090,26 %,8 %,24268 MiB,23656 MiB,137.75 W,350.00 W,43
2022-12-09 15:17:40.179,NVIDIA GeForce RTX 3090,21 %,7 %,24268 MiB,23656 MiB,129.35 W,350.00 W,43
2022-12-09 15:17:41.181,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,131.37 W,350.00 W,43
2022-12-09 15:17:42.183,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,132.16 W,350.00 W,43
2022-12-09 15:17:43.185,NVIDIA GeForce RTX 3090,23 %,7 %,24268 MiB,23656 MiB,133.14 W,350.00 W,43
2022-12-09 15:17:44.187,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,131.50 W,350.00 W,43
2022-12-09 15:17:45.189,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,131.45 W,350.00 W,44
2022-12-09 15:17:46.190,NVIDIA GeForce RTX 3090,21 %,7 %,24268 MiB,23656 MiB,132.20 W,350.00 W,44
2022-12-09 15:17:47.191,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,132.43 W,350.00 W,44
2022-12-09 15:17:48.192,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,132.01 W,350.00 W,44
2022-12-09 15:17:49.193,NVIDIA GeForce RTX 3090,23 %,7 %,24268 MiB,23656 MiB,133.43 W,350.00 W,44
2022-12-09 15:17:50.194,NVIDIA GeForce RTX 3090,24 %,8 %,24268 MiB,23656 MiB,131.30 W,350.00 W,44
2022-12-09 15:17:51.195,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,138.34 W,350.00 W,44
2022-12-09 15:17:52.196,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,139.25 W,350.00 W,44
2022-12-09 15:17:53.197,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,138.76 W,350.00 W,45
2022-12-09 15:17:54.198,NVIDIA GeForce RTX 3090,28 %,9 %,24268 MiB,23656 MiB,138.65 W,350.00 W,45
2022-12-09 15:17:55.199,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,139.40 W,350.00 W,45
2022-12-09 15:17:56.200,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,139.48 W,350.00 W,45
2022-12-09 15:17:57.202,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,138.67 W,350.00 W,45
2022-12-09 15:17:58.203,NVIDIA GeForce RTX 3090,26 %,8 %,24268 MiB,23656 MiB,138.76 W,350.00 W,45
2022-12-09 15:17:59.204,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,138.79 W,350.00 W,45
2022-12-09 15:18:00.205,NVIDIA GeForce RTX 3090,29 %,9 %,24268 MiB,23656 MiB,138.65 W,350.00 W,45
2022-12-09 15:18:01.206,NVIDIA GeForce RTX 3090,28 %,9 %,24268 MiB,23656 MiB,138.54 W,350.00 W,45
2022-12-09 15:18:02.207,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,139.62 W,350.00 W,45
2022-12-09 15:18:03.208,NVIDIA GeForce RTX 3090,27 %,9 %,24268 MiB,23656 MiB,139.29 W,350.00 W,46
2022-12-09 15:18:04.210,NVIDIA GeForce RTX 3090,28 %,9 %,24268 MiB,23656 MiB,139.22 W,350.00 W,46
2022-12-09 15:18:05.211,NVIDIA GeForce RTX 3090,27 %,8 %,24268 MiB,23656 MiB,139.36 W,350.00 W,46
2022-12-09 15:18:06.212,NVIDIA GeForce RTX 3090,28 %,9 %,24268 MiB,23656 MiB,139.45 W,350.00 W,46
2022-12-09 15:18:07.213,NVIDIA GeForce RTX 3090,28 %,9 %,24268 MiB,23656 MiB,139.13 W,350.00 W,46
2022-12-09 15:18:08.214,NVIDIA GeForce RTX 3090,32 %,10 %,24268 MiB,23656 MiB,139.79 W,350.00 W,46
2022-12-09 15:18:09.215,NVIDIA GeForce RTX 3090,27 %,9 %,24268 MiB,23656 MiB,140.40 W,350.00 W,46
2022-12-09 15:18:10.216,NVIDIA GeForce RTX 3090,19 %,6 %,24268 MiB,23656 MiB,137.88 W,350.00 W,46
2022-12-09 15:18:11.219,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,130.79 W,350.00 W,46
2022-12-09 15:18:12.221,NVIDIA GeForce RTX 3090,19 %,6 %,24268 MiB,23656 MiB,132.43 W,350.00 W,46
2022-12-09 15:18:13.222,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,132.35 W,350.00 W,46
2022-12-09 15:18:14.224,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,132.44 W,350.00 W,46
2022-12-09 15:18:15.225,NVIDIA GeForce RTX 3090,23 %,7 %,24268 MiB,23656 MiB,133.43 W,350.00 W,46
2022-12-09 15:18:16.226,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,133.37 W,350.00 W,46
2022-12-09 15:18:17.228,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,133.30 W,350.00 W,46
2022-12-09 15:18:18.229,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,133.11 W,350.00 W,47
2022-12-09 15:18:19.230,NVIDIA GeForce RTX 3090,20 %,6 %,24268 MiB,23656 MiB,132.11 W,350.00 W,47
2022-12-09 15:18:20.232,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,133.62 W,350.00 W,46
2022-12-09 15:18:21.233,NVIDIA GeForce RTX 3090,20 %,6 %,24268 MiB,23656 MiB,133.62 W,350.00 W,46
2022-12-09 15:18:22.235,NVIDIA GeForce RTX 3090,29 %,9 %,24268 MiB,23656 MiB,134.42 W,350.00 W,47
2022-12-09 15:18:23.236,NVIDIA GeForce RTX 3090,29 %,9 %,24268 MiB,23656 MiB,140.19 W,350.00 W,47
2022-12-09 15:18:24.238,NVIDIA GeForce RTX 3090,29 %,9 %,24268 MiB,23656 MiB,140.31 W,350.00 W,47
