timestamp,gpu_name,gpu_usage,gpu_memory_usage,gpu_total_memory,gpu_memory_used,gpu_power_draw,gpu_max_power,gpu_temperature
2022-12-09 17:44:46.917,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,21.54 W,350.00 W,28
2022-12-09 17:44:47.920,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,21.61 W,350.00 W,28
2022-12-09 17:44:48.922,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,21.53 W,350.00 W,28
2022-12-09 17:44:49.924,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,21.68 W,350.00 W,28
2022-12-09 17:44:50.926,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,37.03 W,350.00 W,30
2022-12-09 17:44:51.927,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,103.66 W,350.00 W,31
2022-12-09 17:44:52.929,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.00 W,350.00 W,31
2022-12-09 17:44:53.930,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.05 W,350.00 W,32
2022-12-09 17:44:54.932,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.27 W,350.00 W,32
2022-12-09 17:44:55.933,NVIDIA GeForce RTX 3090,1 %,0 %,24268 MiB,23656 MiB,104.22 W,350.00 W,32
2022-12-09 17:44:56.935,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.09 W,350.00 W,32
2022-12-09 17:44:57.936,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.06 W,350.00 W,32
2022-12-09 17:44:58.938,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,103.96 W,350.00 W,33
2022-12-09 17:44:59.940,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,103.99 W,350.00 W,33
2022-12-09 17:45:00.941,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.13 W,350.00 W,33
2022-12-09 17:45:01.943,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.40 W,350.00 W,33
2022-12-09 17:45:02.944,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.29 W,350.00 W,33
2022-12-09 17:45:03.946,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.37 W,350.00 W,33
2022-12-09 17:45:04.947,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.51 W,350.00 W,33
2022-12-09 17:45:05.949,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.56 W,350.00 W,33
2022-12-09 17:45:06.951,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.50 W,350.00 W,34
2022-12-09 17:45:07.952,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.61 W,350.00 W,34
2022-12-09 17:45:08.954,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.68 W,350.00 W,34
2022-12-09 17:45:09.956,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.51 W,350.00 W,34
2022-12-09 17:45:10.957,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.61 W,350.00 W,34
2022-12-09 17:45:11.959,NVIDIA GeForce RTX 3090,4 %,1 %,24268 MiB,23656 MiB,108.07 W,350.00 W,35
2022-12-09 17:45:12.961,NVIDIA GeForce RTX 3090,26 %,8 %,24268 MiB,23656 MiB,133.68 W,350.00 W,35
2022-12-09 17:45:13.962,NVIDIA GeForce RTX 3090,29 %,9 %,24268 MiB,23656 MiB,134.16 W,350.00 W,36
2022-12-09 17:45:14.964,NVIDIA GeForce RTX 3090,29 %,10 %,24268 MiB,23656 MiB,134.07 W,350.00 W,36
2022-12-09 17:45:15.966,NVIDIA GeForce RTX 3090,28 %,9 %,24268 MiB,23656 MiB,134.31 W,350.00 W,36
2022-12-09 17:45:16.968,NVIDIA GeForce RTX 3090,29 %,9 %,24268 MiB,23656 MiB,134.68 W,350.00 W,36
2022-12-09 17:45:17.970,NVIDIA GeForce RTX 3090,29 %,9 %,24268 MiB,23656 MiB,134.82 W,350.00 W,36
2022-12-09 17:45:18.971,NVIDIA GeForce RTX 3090,27 %,8 %,24268 MiB,23656 MiB,135.17 W,350.00 W,37
2022-12-09 17:45:19.973,NVIDIA GeForce RTX 3090,29 %,9 %,24268 MiB,23656 MiB,136.14 W,350.00 W,37
2022-12-09 17:45:20.975,NVIDIA GeForce RTX 3090,28 %,9 %,24268 MiB,23656 MiB,135.73 W,350.00 W,37
2022-12-09 17:45:21.977,NVIDIA GeForce RTX 3090,28 %,9 %,24268 MiB,23656 MiB,135.58 W,350.00 W,37
2022-12-09 17:45:22.979,NVIDIA GeForce RTX 3090,29 %,10 %,24268 MiB,23656 MiB,135.58 W,350.00 W,37
2022-12-09 17:45:23.981,NVIDIA GeForce RTX 3090,29 %,10 %,24268 MiB,23656 MiB,135.10 W,350.00 W,37
2022-12-09 17:45:24.983,NVIDIA GeForce RTX 3090,27 %,9 %,24268 MiB,23656 MiB,135.85 W,350.00 W,37
2022-12-09 17:45:25.985,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,135.93 W,350.00 W,38
2022-12-09 17:45:26.987,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,137.04 W,350.00 W,38
2022-12-09 17:45:27.989,NVIDIA GeForce RTX 3090,26 %,8 %,24268 MiB,23656 MiB,136.32 W,350.00 W,38
2022-12-09 17:45:28.991,NVIDIA GeForce RTX 3090,29 %,9 %,24268 MiB,23656 MiB,136.05 W,350.00 W,38
2022-12-09 17:45:29.993,NVIDIA GeForce RTX 3090,28 %,9 %,24268 MiB,23656 MiB,135.73 W,350.00 W,38
2022-12-09 17:45:30.995,NVIDIA GeForce RTX 3090,29 %,10 %,24268 MiB,23656 MiB,136.47 W,350.00 W,39
2022-12-09 17:45:31.997,NVIDIA GeForce RTX 3090,24 %,7 %,24268 MiB,23656 MiB,135.88 W,350.00 W,38
2022-12-09 17:45:32.999,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,107.03 W,350.00 W,38
2022-12-09 17:45:34.001,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,107.04 W,350.00 W,38
2022-12-09 17:45:35.002,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,106.85 W,350.00 W,38
2022-12-09 17:45:36.004,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,119.27 W,350.00 W,39
2022-12-09 17:45:37.007,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,130.60 W,350.00 W,39
2022-12-09 17:45:38.008,NVIDIA GeForce RTX 3090,25 %,8 %,24268 MiB,23656 MiB,130.62 W,350.00 W,39
2022-12-09 17:45:39.010,NVIDIA GeForce RTX 3090,23 %,7 %,24268 MiB,23656 MiB,129.82 W,350.00 W,39
2022-12-09 17:45:40.012,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,130.55 W,350.00 W,39
2022-12-09 17:45:41.014,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,131.43 W,350.00 W,40
2022-12-09 17:45:42.016,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,130.88 W,350.00 W,40
2022-12-09 17:45:43.018,NVIDIA GeForce RTX 3090,24 %,8 %,24268 MiB,23656 MiB,130.93 W,350.00 W,40
2022-12-09 17:45:44.020,NVIDIA GeForce RTX 3090,25 %,8 %,24268 MiB,23656 MiB,131.59 W,350.00 W,40
2022-12-09 17:45:45.020,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,130.39 W,350.00 W,40
2022-12-09 17:45:46.021,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,131.16 W,350.00 W,40
2022-12-09 17:45:47.022,NVIDIA GeForce RTX 3090,28 %,9 %,24268 MiB,23656 MiB,130.34 W,350.00 W,41
2022-12-09 17:45:48.023,NVIDIA GeForce RTX 3090,27 %,8 %,24268 MiB,23656 MiB,136.93 W,350.00 W,41
2022-12-09 17:45:49.027,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,137.75 W,350.00 W,41
2022-12-09 17:45:50.028,NVIDIA GeForce RTX 3090,28 %,9 %,24268 MiB,23656 MiB,137.91 W,350.00 W,41
2022-12-09 17:45:51.029,NVIDIA GeForce RTX 3090,28 %,9 %,24268 MiB,23656 MiB,137.83 W,350.00 W,41
2022-12-09 17:45:52.030,NVIDIA GeForce RTX 3090,27 %,9 %,24268 MiB,23656 MiB,138.09 W,350.00 W,41
2022-12-09 17:45:53.032,NVIDIA GeForce RTX 3090,28 %,9 %,24268 MiB,23656 MiB,138.20 W,350.00 W,41
2022-12-09 17:45:54.033,NVIDIA GeForce RTX 3090,26 %,8 %,24268 MiB,23656 MiB,137.99 W,350.00 W,42
2022-12-09 17:45:55.034,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,137.77 W,350.00 W,42
2022-12-09 17:45:56.035,NVIDIA GeForce RTX 3090,26 %,8 %,24268 MiB,23656 MiB,137.07 W,350.00 W,42
2022-12-09 17:45:57.036,NVIDIA GeForce RTX 3090,26 %,8 %,24268 MiB,23656 MiB,137.12 W,350.00 W,42
2022-12-09 17:45:58.037,NVIDIA GeForce RTX 3090,26 %,8 %,24268 MiB,23656 MiB,137.96 W,350.00 W,42
2022-12-09 17:45:59.038,NVIDIA GeForce RTX 3090,27 %,9 %,24268 MiB,23656 MiB,137.71 W,350.00 W,42
2022-12-09 17:46:00.039,NVIDIA GeForce RTX 3090,29 %,10 %,24268 MiB,23656 MiB,138.91 W,350.00 W,42
2022-12-09 17:46:01.041,NVIDIA GeForce RTX 3090,27 %,9 %,24268 MiB,23656 MiB,137.57 W,350.00 W,43
2022-12-09 17:46:02.042,NVIDIA GeForce RTX 3090,26 %,8 %,24268 MiB,23656 MiB,138.30 W,350.00 W,42
2022-12-09 17:46:03.043,NVIDIA GeForce RTX 3090,29 %,9 %,24268 MiB,23656 MiB,138.09 W,350.00 W,43
2022-12-09 17:46:04.044,NVIDIA GeForce RTX 3090,26 %,8 %,24268 MiB,23656 MiB,136.84 W,350.00 W,43
