timestamp,gpu_name,gpu_usage,gpu_memory_usage,gpu_total_memory,gpu_memory_used,gpu_power_draw,gpu_max_power,gpu_temperature
2022-12-09 09:02:03.231,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,20.88 W,350.00 W,28
2022-12-09 09:02:04.234,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,20.89 W,350.00 W,28
2022-12-09 09:02:05.236,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,20.73 W,350.00 W,28
2022-12-09 09:02:06.237,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,20.91 W,350.00 W,28
2022-12-09 09:02:07.240,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,48.95 W,350.00 W,31
2022-12-09 09:02:08.241,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.01 W,350.00 W,31
2022-12-09 09:02:09.243,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.24 W,350.00 W,32
2022-12-09 09:02:10.244,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.21 W,350.00 W,32
2022-12-09 09:02:11.246,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.30 W,350.00 W,32
2022-12-09 09:02:12.248,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.43 W,350.00 W,32
2022-12-09 09:02:13.249,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.41 W,350.00 W,32
2022-12-09 09:02:14.251,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.36 W,350.00 W,33
2022-12-09 09:02:15.252,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.48 W,350.00 W,33
2022-12-09 09:02:16.254,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.44 W,350.00 W,33
2022-12-09 09:02:17.256,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.62 W,350.00 W,33
2022-12-09 09:02:18.268,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.68 W,350.00 W,33
2022-12-09 09:02:19.270,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.79 W,350.00 W,33
2022-12-09 09:02:20.271,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.85 W,350.00 W,34
2022-12-09 09:02:21.273,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.95 W,350.00 W,34
2022-12-09 09:02:22.275,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,104.83 W,350.00 W,34
2022-12-09 09:02:23.276,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,105.05 W,350.00 W,34
2022-12-09 09:02:24.278,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,105.20 W,350.00 W,34
2022-12-09 09:02:25.280,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,105.29 W,350.00 W,34
2022-12-09 09:02:26.281,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,105.42 W,350.00 W,34
2022-12-09 09:02:27.283,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,105.40 W,350.00 W,35
2022-12-09 09:02:28.285,NVIDIA GeForce RTX 3090,27 %,9 %,24268 MiB,23656 MiB,114.00 W,350.00 W,35
2022-12-09 09:02:29.287,NVIDIA GeForce RTX 3090,29 %,10 %,24268 MiB,23656 MiB,135.52 W,350.00 W,36
2022-12-09 09:02:30.289,NVIDIA GeForce RTX 3090,27 %,8 %,24268 MiB,23656 MiB,135.17 W,350.00 W,36
2022-12-09 09:02:31.291,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,136.17 W,350.00 W,36
2022-12-09 09:02:32.292,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,136.08 W,350.00 W,36
2022-12-09 09:02:33.294,NVIDIA GeForce RTX 3090,30 %,9 %,24268 MiB,23656 MiB,136.02 W,350.00 W,36
2022-12-09 09:02:34.296,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,136.83 W,350.00 W,37
2022-12-09 09:02:35.298,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,136.09 W,350.00 W,37
2022-12-09 09:02:36.300,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,136.67 W,350.00 W,37
2022-12-09 09:02:37.302,NVIDIA GeForce RTX 3090,29 %,9 %,24268 MiB,23656 MiB,135.73 W,350.00 W,37
2022-12-09 09:02:38.304,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,136.64 W,350.00 W,37
2022-12-09 09:02:39.306,NVIDIA GeForce RTX 3090,29 %,9 %,24268 MiB,23656 MiB,136.71 W,350.00 W,38
2022-12-09 09:02:40.308,NVIDIA GeForce RTX 3090,29 %,9 %,24268 MiB,23656 MiB,136.78 W,350.00 W,38
2022-12-09 09:02:41.310,NVIDIA GeForce RTX 3090,29 %,9 %,24268 MiB,23656 MiB,135.98 W,350.00 W,38
2022-12-09 09:02:42.312,NVIDIA GeForce RTX 3090,28 %,9 %,24268 MiB,23656 MiB,136.09 W,350.00 W,38
2022-12-09 09:02:43.314,NVIDIA GeForce RTX 3090,29 %,9 %,24268 MiB,23656 MiB,137.25 W,350.00 W,38
2022-12-09 09:02:44.316,NVIDIA GeForce RTX 3090,29 %,10 %,24268 MiB,23656 MiB,136.69 W,350.00 W,38
2022-12-09 09:02:45.318,NVIDIA GeForce RTX 3090,27 %,8 %,24268 MiB,23656 MiB,136.52 W,350.00 W,39
2022-12-09 09:02:46.319,NVIDIA GeForce RTX 3090,29 %,10 %,24268 MiB,23656 MiB,137.26 W,350.00 W,39
2022-12-09 09:02:47.320,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,136.62 W,350.00 W,39
2022-12-09 09:02:48.321,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,119.40 W,350.00 W,38
2022-12-09 09:02:49.322,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,106.88 W,350.00 W,38
2022-12-09 09:02:50.323,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23656 MiB,106.87 W,350.00 W,38
2022-12-09 09:02:51.324,NVIDIA GeForce RTX 3090,5 %,2 %,24268 MiB,23656 MiB,110.64 W,350.00 W,39
2022-12-09 09:02:52.325,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,130.29 W,350.00 W,39
2022-12-09 09:02:53.326,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,131.91 W,350.00 W,39
2022-12-09 09:02:54.327,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,132.04 W,350.00 W,40
2022-12-09 09:02:55.330,NVIDIA GeForce RTX 3090,23 %,7 %,24268 MiB,23656 MiB,130.52 W,350.00 W,40
2022-12-09 09:02:56.331,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,132.18 W,350.00 W,40
2022-12-09 09:02:57.332,NVIDIA GeForce RTX 3090,25 %,8 %,24268 MiB,23656 MiB,132.63 W,350.00 W,40
2022-12-09 09:02:58.333,NVIDIA GeForce RTX 3090,24 %,7 %,24268 MiB,23656 MiB,130.50 W,350.00 W,40
2022-12-09 09:02:59.335,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,130.90 W,350.00 W,40
2022-12-09 09:03:00.336,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,130.21 W,350.00 W,40
2022-12-09 09:03:01.337,NVIDIA GeForce RTX 3090,22 %,7 %,24268 MiB,23656 MiB,131.26 W,350.00 W,41
2022-12-09 09:03:02.338,NVIDIA GeForce RTX 3090,28 %,9 %,24268 MiB,23656 MiB,130.18 W,350.00 W,41
2022-12-09 09:03:03.339,NVIDIA GeForce RTX 3090,29 %,9 %,24268 MiB,23656 MiB,137.00 W,350.00 W,41
2022-12-09 09:03:04.342,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,137.24 W,350.00 W,41
2022-12-09 09:03:05.343,NVIDIA GeForce RTX 3090,29 %,9 %,24268 MiB,23656 MiB,137.04 W,350.00 W,41
2022-12-09 09:03:06.344,NVIDIA GeForce RTX 3090,28 %,9 %,24268 MiB,23656 MiB,137.09 W,350.00 W,42
2022-12-09 09:03:07.345,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,138.03 W,350.00 W,41
2022-12-09 09:03:08.346,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,137.33 W,350.00 W,42
2022-12-09 09:03:09.347,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,137.69 W,350.00 W,42
2022-12-09 09:03:10.349,NVIDIA GeForce RTX 3090,28 %,9 %,24268 MiB,23656 MiB,137.57 W,350.00 W,42
2022-12-09 09:03:11.350,NVIDIA GeForce RTX 3090,29 %,9 %,24268 MiB,23656 MiB,137.49 W,350.00 W,42
2022-12-09 09:03:12.351,NVIDIA GeForce RTX 3090,27 %,9 %,24268 MiB,23656 MiB,137.40 W,350.00 W,42
2022-12-09 09:03:13.352,NVIDIA GeForce RTX 3090,30 %,10 %,24268 MiB,23656 MiB,137.54 W,350.00 W,42
