timestamp,cpu usage (%),memory usage (MB),temperature (Celsius)
2022-12-09T10:09:16.001611,2.094,13201.688,27.75
2022-12-09T10:09:17.010923,3.25,13202.094,27.75
2022-12-09T10:09:18.018131,3.228,13202.094,27.75
2022-12-09T10:09:19.025320,3.197,13202.094,27.75
2022-12-09T10:09:20.032580,3.228,13202.094,27.75
2022-12-09T10:09:21.039743,2.947,13203.805,27.75
2022-12-09T10:09:22.046753,3.291,13203.934,27.75
2022-12-09T10:09:23.054065,3.134,13203.934,27.75
2022-12-09T10:09:24.061213,3.166,13203.934,27.75
2022-12-09T10:09:25.068173,3.322,13203.934,27.75
2022-12-09T10:09:26.075250,3.197,13203.934,27.75
2022-12-09T10:09:27.082693,3.225,13203.934,27.875
2022-12-09T10:09:28.089728,3.291,13198.434,27.875
2022-12-09T10:09:29.096925,3.197,13198.516,27.875
2022-12-09T10:09:30.103231,1.647,13200.098,27.875
2022-12-09T10:09:31.110567,2.45,13200.695,27.875
2022-12-09T10:09:32.117464,3.197,13200.695,27.875
2022-12-09T10:09:33.124264,3.166,13200.871,27.875
2022-12-09T10:09:34.131384,3.134,13200.91,27.875
2022-12-09T10:09:35.138047,3.166,13200.922,27.875
2022-12-09T10:09:36.143097,3.172,13200.922,27.875
2022-12-09T10:09:37.148010,3.109,13200.922,27.875
2022-12-09T10:09:38.152488,3.172,13200.922,27.875
2022-12-09T10:09:39.159277,3.197,13200.949,27.875
2022-12-09T10:09:40.166800,3.131,13201.703,27.875
2022-12-09T10:09:41.174130,3.444,13249.176,27.875
2022-12-09T10:09:42.178898,5.941,13374.273,27.875
2022-12-09T10:09:43.185188,5.653,13373.539,27.875
2022-12-09T10:09:44.192398,5.522,13367.438,27.875
2022-12-09T10:09:45.198869,5.588,13391.789,27.875
2022-12-09T10:09:46.204991,5.684,13373.758,27.875
2022-12-09T10:09:47.212176,5.553,13421.953,27.875
2022-12-09T10:09:48.219220,5.709,13397.832,27.875
2022-12-09T10:09:49.223678,5.537,13367.633,27.875
2022-12-09T10:09:50.229862,5.653,13391.523,27.875
2022-12-09T10:09:51.237483,5.644,13421.543,27.875
2022-12-09T10:09:52.243370,5.562,13367.5,27.875
2022-12-09T10:09:53.250477,5.553,13402.328,27.875
2022-12-09T10:09:54.257660,5.647,13375.941,28.0
2022-12-09T10:09:55.262545,5.628,13373.543,28.0
2022-12-09T10:09:56.269676,5.616,13379.766,28.0
2022-12-09T10:09:57.274328,5.662,13367.465,28.0
2022-12-09T10:09:58.280192,5.747,13397.434,28.0
2022-12-09T10:09:59.286352,5.591,13385.496,28.0
2022-12-09T10:10:00.292585,5.653,13409.34,28.0
