timestamp,cpu usage (%),memory usage (MB),temperature (Celsius)
2023-03-06T22:50:40.962830,0.0,16155.746,50.25
2023-03-06T22:50:41.973681,6.306,16115.191,49.25
2023-03-06T22:50:42.984170,4.206,16115.191,35.5
2023-03-06T22:50:43.994840,1.481,16115.195,66.25
2023-03-06T22:50:45.004859,1.606,16115.203,36.25
2023-03-06T22:50:46.015167,1.981,16115.219,65.5
2023-03-06T22:50:47.025372,1.05,16115.234,34.75
2023-03-06T22:50:48.036237,5.381,16115.293,61.5
2023-03-06T22:50:49.046563,15.713,16412.191,42.5
2023-03-06T22:50:50.056631,9.219,16526.73,38.75
2023-03-06T22:50:51.066860,9.031,16664.527,40.5
2023-03-06T22:50:52.076638,9.225,16725.09,41.25
2023-03-06T22:50:53.086794,8.85,16715.34,41.5
2023-03-06T22:50:54.096656,9.281,16796.242,41.25
2023-03-06T22:50:55.107520,8.963,16688.52,38.25
2023-03-06T22:50:56.118126,8.844,16677.047,40.25
2023-03-06T22:50:57.128441,8.662,16718.34,38.75
2023-03-06T22:50:58.138800,8.844,16604.887,41.25
2023-03-06T22:50:59.148636,8.912,16676.594,39.75
2023-03-06T22:51:00.158903,8.412,16767.102,45.0
2023-03-06T22:51:01.168681,9.1,16772.734,39.5
2023-03-06T22:51:02.178061,9.037,16706.172,41.75
2023-03-06T22:51:03.188244,8.969,16631.105,39.25
2023-03-06T22:51:04.199256,4.944,16659.012,36.25
2023-03-06T22:51:05.208624,2.475,16659.016,37.5
2023-03-06T22:51:06.218600,2.788,16659.016,36.0
2023-03-06T22:51:07.228847,3.031,16659.016,40.25
2023-03-06T22:51:08.238723,2.538,16659.016,36.75
2023-03-06T22:51:09.248663,6.681,16695.609,40.0
2023-03-06T22:51:10.259153,9.094,16766.656,39.75
2023-03-06T22:51:11.268695,9.1,16802.457,49.0
2023-03-06T22:51:12.279594,8.906,16790.645,41.0
2023-03-06T22:51:13.289939,8.844,16800.062,41.75
2023-03-06T22:51:14.300514,8.906,16808.621,40.0
2023-03-06T22:51:15.311282,8.969,16725.855,40.0
2023-03-06T22:51:16.320666,8.731,16778.695,40.5
2023-03-06T22:51:17.331219,9.275,16843.199,39.0
2023-03-06T22:51:18.341615,8.844,16718.422,39.25
2023-03-06T22:51:19.352100,8.844,16757.082,39.0
2023-03-06T22:51:20.362565,9.219,16827.156,38.75
2023-03-06T22:51:21.373076,8.719,16766.852,39.0
2023-03-06T22:51:22.383309,8.85,16694.848,41.75
2023-03-06T22:51:23.393497,6.312,16790.781,38.25
2023-03-06T22:51:24.403625,2.538,16790.828,36.75
