timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/03/06 03:56:42.778, NVIDIA GeForce RTX 3070, 0 %, 15 %, 8192 MiB, 7483 MiB, 24.24 W, 240.00 W, 41
2023/03/06 03:56:43.780, NVIDIA GeForce RTX 3070, 0 %, 50 %, 8192 MiB, 7483 MiB, 23.74 W, 240.00 W, 41
2023/03/06 03:56:44.783, NVIDIA GeForce RTX 3070, 0 %, 55 %, 8192 MiB, 7483 MiB, 23.61 W, 240.00 W, 41
2023/03/06 03:56:45.784, NVIDIA GeForce RTX 3070, 0 %, 52 %, 8192 MiB, 7483 MiB, 23.85 W, 240.00 W, 41
2023/03/06 03:56:46.786, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.59 W, 240.00 W, 43
2023/03/06 03:56:47.787, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.69 W, 240.00 W, 43
2023/03/06 03:56:48.789, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.69 W, 240.00 W, 43
2023/03/06 03:56:49.790, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.48 W, 240.00 W, 43
2023/03/06 03:56:50.791, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.66 W, 240.00 W, 43
2023/03/06 03:56:51.792, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.65 W, 240.00 W, 43
2023/03/06 03:56:52.794, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.54 W, 240.00 W, 44
2023/03/06 03:56:53.795, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.68 W, 240.00 W, 44
2023/03/06 03:56:54.797, NVIDIA GeForce RTX 3070, 75 %, 53 %, 8192 MiB, 7483 MiB, 153.84 W, 240.00 W, 52
2023/03/06 03:56:55.798, NVIDIA GeForce RTX 3070, 79 %, 56 %, 8192 MiB, 7483 MiB, 159.41 W, 240.00 W, 53
2023/03/06 03:56:56.803, NVIDIA GeForce RTX 3070, 76 %, 54 %, 8192 MiB, 7483 MiB, 159.22 W, 240.00 W, 53
2023/03/06 03:56:57.804, NVIDIA GeForce RTX 3070, 75 %, 53 %, 8192 MiB, 7483 MiB, 155.84 W, 240.00 W, 54
2023/03/06 03:56:58.805, NVIDIA GeForce RTX 3070, 79 %, 56 %, 8192 MiB, 7483 MiB, 157.90 W, 240.00 W, 54
2023/03/06 03:56:59.806, NVIDIA GeForce RTX 3070, 78 %, 55 %, 8192 MiB, 7483 MiB, 156.30 W, 240.00 W, 54
2023/03/06 03:57:00.807, NVIDIA GeForce RTX 3070, 76 %, 54 %, 8192 MiB, 7483 MiB, 158.37 W, 240.00 W, 55
