timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/03/06 00:33:30.270, NVIDIA GeForce RTX 3070, 0 %, 66 %, 8192 MiB, 7483 MiB, 23.13 W, 240.00 W, 41
2023/03/06 00:33:31.272, NVIDIA GeForce RTX 3070, 0 %, 59 %, 8192 MiB, 7483 MiB, 22.98 W, 240.00 W, 41
2023/03/06 00:33:32.274, NVIDIA GeForce RTX 3070, 0 %, 60 %, 8192 MiB, 7483 MiB, 23.02 W, 240.00 W, 41
2023/03/06 00:33:33.276, NVIDIA GeForce RTX 3070, 0 %, 79 %, 8192 MiB, 7483 MiB, 23.31 W, 240.00 W, 41
2023/03/06 00:33:34.278, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.35 W, 240.00 W, 43
2023/03/06 00:33:35.279, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.59 W, 240.00 W, 43
2023/03/06 00:33:36.281, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.50 W, 240.00 W, 43
2023/03/06 00:33:37.282, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.44 W, 240.00 W, 43
2023/03/06 00:33:38.283, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.67 W, 240.00 W, 43
2023/03/06 00:33:39.287, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.66 W, 240.00 W, 43
2023/03/06 00:33:40.289, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.57 W, 240.00 W, 44
2023/03/06 00:33:41.290, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.81 W, 240.00 W, 44
2023/03/06 00:33:42.291, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.68 W, 240.00 W, 44
