timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/03/06 22:21:03.963, NVIDIA GeForce RTX 3070, 0 %, 60 %, 8192 MiB, 7349 MiB, 23.32 W, 240.00 W, 41
2023/03/06 22:21:04.965, NVIDIA GeForce RTX 3070, 0 %, 29 %, 8192 MiB, 7349 MiB, 23.94 W, 240.00 W, 41
2023/03/06 22:21:05.967, NVIDIA GeForce RTX 3070, 0 %, 31 %, 8192 MiB, 7349 MiB, 23.15 W, 240.00 W, 41
2023/03/06 22:21:06.968, NVIDIA GeForce RTX 3070, 0 %, 59 %, 8192 MiB, 7349 MiB, 23.11 W, 240.00 W, 41
2023/03/06 22:21:07.970, NVIDIA GeForce RTX 3070, 0 %, 1 %, 8192 MiB, 7349 MiB, 55.28 W, 240.00 W, 43
2023/03/06 22:21:08.971, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7349 MiB, 55.20 W, 240.00 W, 43
2023/03/06 22:21:09.973, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7349 MiB, 55.26 W, 240.00 W, 43
2023/03/06 22:21:10.976, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7349 MiB, 55.28 W, 240.00 W, 43
2023/03/06 22:21:11.978, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7349 MiB, 55.41 W, 240.00 W, 43
2023/03/06 22:21:12.979, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7349 MiB, 55.65 W, 240.00 W, 44
2023/03/06 22:21:13.980, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7349 MiB, 55.34 W, 240.00 W, 44
2023/03/06 22:21:14.981, NVIDIA GeForce RTX 3070, 78 %, 53 %, 8192 MiB, 7349 MiB, 161.38 W, 240.00 W, 51
2023/03/06 22:21:15.982, NVIDIA GeForce RTX 3070, 76 %, 54 %, 8192 MiB, 7349 MiB, 159.30 W, 240.00 W, 52
2023/03/06 22:21:16.983, NVIDIA GeForce RTX 3070, 78 %, 54 %, 8192 MiB, 7349 MiB, 160.59 W, 240.00 W, 53
2023/03/06 22:21:17.985, NVIDIA GeForce RTX 3070, 78 %, 55 %, 8192 MiB, 7349 MiB, 159.30 W, 240.00 W, 54
2023/03/06 22:21:18.986, NVIDIA GeForce RTX 3070, 79 %, 55 %, 8192 MiB, 7349 MiB, 157.90 W, 240.00 W, 54
2023/03/06 22:21:19.987, NVIDIA GeForce RTX 3070, 77 %, 54 %, 8192 MiB, 7349 MiB, 159.23 W, 240.00 W, 55
2023/03/06 22:21:20.988, NVIDIA GeForce RTX 3070, 78 %, 54 %, 8192 MiB, 7349 MiB, 157.84 W, 240.00 W, 55
2023/03/06 22:21:21.993, NVIDIA GeForce RTX 3070, 74 %, 52 %, 8192 MiB, 7349 MiB, 158.90 W, 240.00 W, 55
2023/03/06 22:21:22.994, NVIDIA GeForce RTX 3070, 75 %, 52 %, 8192 MiB, 7349 MiB, 159.75 W, 240.00 W, 55
2023/03/06 22:21:23.995, NVIDIA GeForce RTX 3070, 75 %, 53 %, 8192 MiB, 7349 MiB, 164.09 W, 240.00 W, 56
2023/03/06 22:21:24.996, NVIDIA GeForce RTX 3070, 77 %, 55 %, 8192 MiB, 7349 MiB, 162.53 W, 240.00 W, 56
2023/03/06 22:21:25.998, NVIDIA GeForce RTX 3070, 77 %, 54 %, 8192 MiB, 7349 MiB, 160.85 W, 240.00 W, 56
2023/03/06 22:21:26.999, NVIDIA GeForce RTX 3070, 78 %, 55 %, 8192 MiB, 7349 MiB, 159.57 W, 240.00 W, 56
2023/03/06 22:21:28.000, NVIDIA GeForce RTX 3070, 76 %, 53 %, 8192 MiB, 7349 MiB, 161.30 W, 240.00 W, 56
2023/03/06 22:21:29.001, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7349 MiB, 69.49 W, 240.00 W, 51
2023/03/06 22:21:30.002, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7349 MiB, 69.09 W, 240.00 W, 49
2023/03/06 22:21:31.003, NVIDIA GeForce RTX 3070, 90 %, 66 %, 8192 MiB, 7349 MiB, 186.99 W, 240.00 W, 57
2023/03/06 22:21:32.005, NVIDIA GeForce RTX 3070, 91 %, 68 %, 8192 MiB, 7349 MiB, 189.43 W, 240.00 W, 58
2023/03/06 22:21:33.009, NVIDIA GeForce RTX 3070, 91 %, 68 %, 8192 MiB, 7349 MiB, 189.38 W, 240.00 W, 58
2023/03/06 22:21:34.010, NVIDIA GeForce RTX 3070, 90 %, 67 %, 8192 MiB, 7349 MiB, 188.95 W, 240.00 W, 58
2023/03/06 22:21:35.011, NVIDIA GeForce RTX 3070, 89 %, 66 %, 8192 MiB, 7349 MiB, 98.22 W, 240.00 W, 54
2023/03/06 22:21:36.013, NVIDIA GeForce RTX 3070, 76 %, 54 %, 8192 MiB, 7349 MiB, 165.57 W, 240.00 W, 57
2023/03/06 22:21:37.014, NVIDIA GeForce RTX 3070, 76 %, 53 %, 8192 MiB, 7349 MiB, 160.21 W, 240.00 W, 57
2023/03/06 22:21:38.015, NVIDIA GeForce RTX 3070, 78 %, 53 %, 8192 MiB, 7349 MiB, 162.26 W, 240.00 W, 57
2023/03/06 22:21:39.016, NVIDIA GeForce RTX 3070, 75 %, 53 %, 8192 MiB, 7349 MiB, 168.43 W, 240.00 W, 58
2023/03/06 22:21:40.017, NVIDIA GeForce RTX 3070, 76 %, 54 %, 8192 MiB, 7349 MiB, 168.37 W, 240.00 W, 58
2023/03/06 22:21:41.019, NVIDIA GeForce RTX 3070, 76 %, 53 %, 8192 MiB, 7349 MiB, 169.13 W, 240.00 W, 58
2023/03/06 22:21:42.020, NVIDIA GeForce RTX 3070, 77 %, 54 %, 8192 MiB, 7349 MiB, 168.90 W, 240.00 W, 58
2023/03/06 22:21:43.021, NVIDIA GeForce RTX 3070, 77 %, 54 %, 8192 MiB, 7349 MiB, 166.34 W, 240.00 W, 58
2023/03/06 22:21:44.025, NVIDIA GeForce RTX 3070, 78 %, 54 %, 8192 MiB, 7349 MiB, 166.35 W, 240.00 W, 58
2023/03/06 22:21:45.027, NVIDIA GeForce RTX 3070, 78 %, 55 %, 8192 MiB, 7349 MiB, 168.50 W, 240.00 W, 58
2023/03/06 22:21:46.028, NVIDIA GeForce RTX 3070, 77 %, 53 %, 8192 MiB, 7349 MiB, 161.43 W, 240.00 W, 58
2023/03/06 22:21:47.029, NVIDIA GeForce RTX 3070, 74 %, 52 %, 8192 MiB, 7349 MiB, 161.38 W, 240.00 W, 59
2023/03/06 22:21:48.030, NVIDIA GeForce RTX 3070, 77 %, 54 %, 8192 MiB, 7349 MiB, 163.92 W, 240.00 W, 59
2023/03/06 22:21:49.031, NVIDIA GeForce RTX 3070, 76 %, 53 %, 8192 MiB, 7349 MiB, 169.23 W, 240.00 W, 59
2023/03/06 22:21:50.033, NVIDIA GeForce RTX 3070, 92 %, 67 %, 8192 MiB, 7349 MiB, 189.90 W, 240.00 W, 60
2023/03/06 22:21:51.034, NVIDIA GeForce RTX 3070, 91 %, 68 %, 8192 MiB, 7349 MiB, 192.89 W, 240.00 W, 61
2023/03/06 22:21:52.035, NVIDIA GeForce RTX 3070, 91 %, 67 %, 8192 MiB, 7349 MiB, 190.00 W, 240.00 W, 61
2023/03/06 22:21:53.036, NVIDIA GeForce RTX 3070, 91 %, 67 %, 8192 MiB, 7349 MiB, 191.28 W, 240.00 W, 61
2023/03/06 22:21:54.038, NVIDIA GeForce RTX 3070, 91 %, 68 %, 8192 MiB, 7349 MiB, 144.05 W, 240.00 W, 59
2023/03/06 22:21:55.043, NVIDIA GeForce RTX 3070, 77 %, 54 %, 8192 MiB, 7349 MiB, 166.81 W, 240.00 W, 60
2023/03/06 22:21:56.044, NVIDIA GeForce RTX 3070, 75 %, 54 %, 8192 MiB, 7349 MiB, 164.76 W, 240.00 W, 60
2023/03/06 22:21:57.045, NVIDIA GeForce RTX 3070, 75 %, 53 %, 8192 MiB, 7349 MiB, 164.69 W, 240.00 W, 60
2023/03/06 22:21:58.046, NVIDIA GeForce RTX 3070, 76 %, 54 %, 8192 MiB, 7349 MiB, 166.67 W, 240.00 W, 60
2023/03/06 22:21:59.047, NVIDIA GeForce RTX 3070, 79 %, 55 %, 8192 MiB, 7349 MiB, 167.48 W, 240.00 W, 60
