timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/03/05 19:17:39.266, NVIDIA GeForce RTX 3070, 0 %, 73 %, 8192 MiB, 7483 MiB, 22.95 W, 240.00 W, 41
2023/03/05 19:17:40.268, NVIDIA GeForce RTX 3070, 0 %, 27 %, 8192 MiB, 7483 MiB, 23.64 W, 240.00 W, 41
2023/03/05 19:17:41.270, NVIDIA GeForce RTX 3070, 0 %, 69 %, 8192 MiB, 7483 MiB, 22.92 W, 240.00 W, 41
2023/03/05 19:17:42.272, NVIDIA GeForce RTX 3070, 0 %, 55 %, 8192 MiB, 7483 MiB, 23.18 W, 240.00 W, 41
2023/03/05 19:17:43.274, NVIDIA GeForce RTX 3070, 1 %, 1 %, 8192 MiB, 7483 MiB, 55.51 W, 240.00 W, 43
2023/03/05 19:17:44.278, NVIDIA GeForce RTX 3070, 1 %, 0 %, 8192 MiB, 7483 MiB, 55.48 W, 240.00 W, 43
2023/03/05 19:17:45.279, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.10 W, 240.00 W, 43
2023/03/05 19:17:46.280, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.16 W, 240.00 W, 43
2023/03/05 19:17:47.282, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.12 W, 240.00 W, 43
2023/03/05 19:17:48.283, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.27 W, 240.00 W, 43
2023/03/05 19:17:49.284, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.10 W, 240.00 W, 43
2023/03/05 19:17:50.285, NVIDIA GeForce RTX 3070, 8 %, 5 %, 8192 MiB, 7483 MiB, 66.58 W, 240.00 W, 45
2023/03/05 19:17:51.286, NVIDIA GeForce RTX 3070, 75 %, 53 %, 8192 MiB, 7483 MiB, 154.88 W, 240.00 W, 52
2023/03/05 19:17:52.288, NVIDIA GeForce RTX 3070, 80 %, 57 %, 8192 MiB, 7483 MiB, 162.23 W, 240.00 W, 53
2023/03/05 19:17:53.289, NVIDIA GeForce RTX 3070, 78 %, 54 %, 8192 MiB, 7483 MiB, 158.44 W, 240.00 W, 53
2023/03/05 19:17:54.290, NVIDIA GeForce RTX 3070, 80 %, 55 %, 8192 MiB, 7483 MiB, 157.63 W, 240.00 W, 54
2023/03/05 19:17:55.295, NVIDIA GeForce RTX 3070, 77 %, 55 %, 8192 MiB, 7483 MiB, 158.21 W, 240.00 W, 54
2023/03/05 19:17:56.296, NVIDIA GeForce RTX 3070, 76 %, 55 %, 8192 MiB, 7483 MiB, 156.84 W, 240.00 W, 54
2023/03/05 19:17:57.297, NVIDIA GeForce RTX 3070, 75 %, 53 %, 8192 MiB, 7483 MiB, 155.19 W, 240.00 W, 54
2023/03/05 19:17:58.298, NVIDIA GeForce RTX 3070, 73 %, 52 %, 8192 MiB, 7483 MiB, 157.87 W, 240.00 W, 55
2023/03/05 19:17:59.299, NVIDIA GeForce RTX 3070, 79 %, 55 %, 8192 MiB, 7483 MiB, 157.56 W, 240.00 W, 55
2023/03/05 19:18:00.301, NVIDIA GeForce RTX 3070, 78 %, 55 %, 8192 MiB, 7483 MiB, 158.81 W, 240.00 W, 55
2023/03/05 19:18:01.302, NVIDIA GeForce RTX 3070, 75 %, 53 %, 8192 MiB, 7483 MiB, 152.79 W, 240.00 W, 55
2023/03/05 19:18:02.303, NVIDIA GeForce RTX 3070, 75 %, 52 %, 8192 MiB, 7483 MiB, 154.75 W, 240.00 W, 55
2023/03/05 19:18:03.304, NVIDIA GeForce RTX 3070, 78 %, 55 %, 8192 MiB, 7483 MiB, 159.86 W, 240.00 W, 56
2023/03/05 19:18:04.305, NVIDIA GeForce RTX 3070, 78 %, 55 %, 8192 MiB, 7483 MiB, 157.20 W, 240.00 W, 55
2023/03/05 19:18:05.307, NVIDIA GeForce RTX 3070, 92 %, 68 %, 8192 MiB, 7483 MiB, 180.70 W, 240.00 W, 56
