timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/03/06 08:09:20.792, NVIDIA GeForce RTX 3070, 0 %, 67 %, 8192 MiB, 7483 MiB, 23.31 W, 240.00 W, 41
2023/03/06 08:09:21.794, NVIDIA GeForce RTX 3070, 0 %, 73 %, 8192 MiB, 7483 MiB, 23.33 W, 240.00 W, 41
2023/03/06 08:09:22.797, NVIDIA GeForce RTX 3070, 0 %, 74 %, 8192 MiB, 7483 MiB, 23.20 W, 240.00 W, 41
2023/03/06 08:09:23.798, NVIDIA GeForce RTX 3070, 0 %, 47 %, 8192 MiB, 7483 MiB, 23.20 W, 240.00 W, 41
2023/03/06 08:09:24.800, NVIDIA GeForce RTX 3070, 1 %, 0 %, 8192 MiB, 7483 MiB, 55.09 W, 240.00 W, 43
2023/03/06 08:09:25.801, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.41 W, 240.00 W, 43
2023/03/06 08:09:26.802, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.28 W, 240.00 W, 43
2023/03/06 08:09:27.804, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.22 W, 240.00 W, 43
2023/03/06 08:09:28.805, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.53 W, 240.00 W, 43
2023/03/06 08:09:29.809, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.50 W, 240.00 W, 43
2023/03/06 08:09:30.810, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.30 W, 240.00 W, 44
2023/03/06 08:09:31.812, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.54 W, 240.00 W, 44
2023/03/06 08:09:32.813, NVIDIA GeForce RTX 3070, 78 %, 55 %, 8192 MiB, 7483 MiB, 157.15 W, 240.00 W, 51
2023/03/06 08:09:33.814, NVIDIA GeForce RTX 3070, 77 %, 54 %, 8192 MiB, 7483 MiB, 159.13 W, 240.00 W, 52
2023/03/06 08:09:34.815, NVIDIA GeForce RTX 3070, 78 %, 55 %, 8192 MiB, 7483 MiB, 154.80 W, 240.00 W, 53
2023/03/06 08:09:35.816, NVIDIA GeForce RTX 3070, 78 %, 54 %, 8192 MiB, 7483 MiB, 157.01 W, 240.00 W, 54
2023/03/06 08:09:36.817, NVIDIA GeForce RTX 3070, 76 %, 53 %, 8192 MiB, 7483 MiB, 158.13 W, 240.00 W, 54
2023/03/06 08:09:37.819, NVIDIA GeForce RTX 3070, 77 %, 55 %, 8192 MiB, 7483 MiB, 159.62 W, 240.00 W, 54
2023/03/06 08:09:38.820, NVIDIA GeForce RTX 3070, 77 %, 55 %, 8192 MiB, 7483 MiB, 157.88 W, 240.00 W, 55
2023/03/06 08:09:39.821, NVIDIA GeForce RTX 3070, 78 %, 55 %, 8192 MiB, 7483 MiB, 159.27 W, 240.00 W, 55
2023/03/06 08:09:40.825, NVIDIA GeForce RTX 3070, 73 %, 52 %, 8192 MiB, 7483 MiB, 155.81 W, 240.00 W, 55
2023/03/06 08:09:41.826, NVIDIA GeForce RTX 3070, 76 %, 53 %, 8192 MiB, 7483 MiB, 156.23 W, 240.00 W, 56
2023/03/06 08:09:42.828, NVIDIA GeForce RTX 3070, 79 %, 56 %, 8192 MiB, 7483 MiB, 159.17 W, 240.00 W, 56
2023/03/06 08:09:43.829, NVIDIA GeForce RTX 3070, 76 %, 53 %, 8192 MiB, 7483 MiB, 158.92 W, 240.00 W, 55
