timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/03/06 07:40:29.153, NVIDIA GeForce RTX 3070, 0 %, 21 %, 8192 MiB, 7483 MiB, 24.00 W, 240.00 W, 41
2023/03/06 07:40:30.155, NVIDIA GeForce RTX 3070, 0 %, 47 %, 8192 MiB, 7483 MiB, 23.36 W, 240.00 W, 41
2023/03/06 07:40:31.157, NVIDIA GeForce RTX 3070, 0 %, 61 %, 8192 MiB, 7483 MiB, 23.29 W, 240.00 W, 41
2023/03/06 07:40:32.159, NVIDIA GeForce RTX 3070, 0 %, 62 %, 8192 MiB, 7483 MiB, 23.16 W, 240.00 W, 41
2023/03/06 07:40:33.161, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.00 W, 240.00 W, 43
2023/03/06 07:40:34.163, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.26 W, 240.00 W, 43
2023/03/06 07:40:35.164, NVIDIA GeForce RTX 3070, 3 %, 0 %, 8192 MiB, 7483 MiB, 55.32 W, 240.00 W, 43
2023/03/06 07:40:36.165, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.51 W, 240.00 W, 43
2023/03/06 07:40:37.166, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.32 W, 240.00 W, 43
2023/03/06 07:40:38.167, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.26 W, 240.00 W, 43
2023/03/06 07:40:39.169, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.37 W, 240.00 W, 43
2023/03/06 07:40:40.170, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.47 W, 240.00 W, 44
2023/03/06 07:40:41.174, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7483 MiB, 55.44 W, 240.00 W, 44
2023/03/06 07:40:42.175, NVIDIA GeForce RTX 3070, 70 %, 47 %, 8192 MiB, 7483 MiB, 138.46 W, 240.00 W, 50
2023/03/06 07:40:43.176, NVIDIA GeForce RTX 3070, 73 %, 51 %, 8192 MiB, 7483 MiB, 158.34 W, 240.00 W, 52
2023/03/06 07:40:44.177, NVIDIA GeForce RTX 3070, 75 %, 52 %, 8192 MiB, 7483 MiB, 153.35 W, 240.00 W, 53
2023/03/06 07:40:45.178, NVIDIA GeForce RTX 3070, 75 %, 52 %, 8192 MiB, 7483 MiB, 152.26 W, 240.00 W, 53
2023/03/06 07:40:46.180, NVIDIA GeForce RTX 3070, 75 %, 52 %, 8192 MiB, 7483 MiB, 157.04 W, 240.00 W, 54
2023/03/06 07:40:47.181, NVIDIA GeForce RTX 3070, 74 %, 53 %, 8192 MiB, 7483 MiB, 158.74 W, 240.00 W, 54
2023/03/06 07:40:48.182, NVIDIA GeForce RTX 3070, 77 %, 55 %, 8192 MiB, 7483 MiB, 156.77 W, 240.00 W, 55
2023/03/06 07:40:49.183, NVIDIA GeForce RTX 3070, 74 %, 52 %, 8192 MiB, 7483 MiB, 154.29 W, 240.00 W, 55
2023/03/06 07:40:50.185, NVIDIA GeForce RTX 3070, 74 %, 53 %, 8192 MiB, 7483 MiB, 161.01 W, 240.00 W, 55
2023/03/06 07:40:51.186, NVIDIA GeForce RTX 3070, 76 %, 53 %, 8192 MiB, 7483 MiB, 155.40 W, 240.00 W, 55
2023/03/06 07:40:52.191, NVIDIA GeForce RTX 3070, 74 %, 52 %, 8192 MiB, 7483 MiB, 158.04 W, 240.00 W, 55
2023/03/06 07:40:53.192, NVIDIA GeForce RTX 3070, 76 %, 54 %, 8192 MiB, 7483 MiB, 157.05 W, 240.00 W, 56
2023/03/06 07:40:54.193, NVIDIA GeForce RTX 3070, 74 %, 52 %, 8192 MiB, 7483 MiB, 157.36 W, 240.00 W, 55
2023/03/06 07:40:55.194, NVIDIA GeForce RTX 3070, 76 %, 54 %, 8192 MiB, 7483 MiB, 156.05 W, 240.00 W, 56
2023/03/06 07:40:56.196, NVIDIA GeForce RTX 3070, 76 %, 54 %, 8192 MiB, 7483 MiB, 157.74 W, 240.00 W, 56
2023/03/06 07:40:57.197, NVIDIA GeForce RTX 3070, 27 %, 20 %, 8192 MiB, 7483 MiB, 132.38 W, 240.00 W, 54
2023/03/06 07:40:58.198, NVIDIA GeForce RTX 3070, 90 %, 67 %, 8192 MiB, 7483 MiB, 181.64 W, 240.00 W, 57
2023/03/06 07:40:59.199, NVIDIA GeForce RTX 3070, 90 %, 67 %, 8192 MiB, 7483 MiB, 183.68 W, 240.00 W, 58
2023/03/06 07:41:00.200, NVIDIA GeForce RTX 3070, 91 %, 68 %, 8192 MiB, 7483 MiB, 184.49 W, 240.00 W, 58
2023/03/06 07:41:01.201, NVIDIA GeForce RTX 3070, 89 %, 66 %, 8192 MiB, 7483 MiB, 184.63 W, 240.00 W, 58
2023/03/06 07:41:02.203, NVIDIA GeForce RTX 3070, 66 %, 46 %, 8192 MiB, 7483 MiB, 157.60 W, 240.00 W, 57
2023/03/06 07:41:03.207, NVIDIA GeForce RTX 3070, 75 %, 54 %, 8192 MiB, 7483 MiB, 158.18 W, 240.00 W, 57
2023/03/06 07:41:04.208, NVIDIA GeForce RTX 3070, 77 %, 54 %, 8192 MiB, 7483 MiB, 161.27 W, 240.00 W, 57
2023/03/06 07:41:05.209, NVIDIA GeForce RTX 3070, 74 %, 52 %, 8192 MiB, 7483 MiB, 154.18 W, 240.00 W, 57
2023/03/06 07:41:06.210, NVIDIA GeForce RTX 3070, 76 %, 54 %, 8192 MiB, 7483 MiB, 157.63 W, 240.00 W, 57
2023/03/06 07:41:07.211, NVIDIA GeForce RTX 3070, 75 %, 52 %, 8192 MiB, 7483 MiB, 157.61 W, 240.00 W, 58
2023/03/06 07:41:08.213, NVIDIA GeForce RTX 3070, 75 %, 53 %, 8192 MiB, 7483 MiB, 160.85 W, 240.00 W, 57
2023/03/06 07:41:09.214, NVIDIA GeForce RTX 3070, 75 %, 53 %, 8192 MiB, 7483 MiB, 159.20 W, 240.00 W, 58
2023/03/06 07:41:10.215, NVIDIA GeForce RTX 3070, 75 %, 53 %, 8192 MiB, 7483 MiB, 162.89 W, 240.00 W, 58
2023/03/06 07:41:11.216, NVIDIA GeForce RTX 3070, 76 %, 53 %, 8192 MiB, 7483 MiB, 161.00 W, 240.00 W, 58
2023/03/06 07:41:12.217, NVIDIA GeForce RTX 3070, 77 %, 53 %, 8192 MiB, 7483 MiB, 161.93 W, 240.00 W, 58
2023/03/06 07:41:13.219, NVIDIA GeForce RTX 3070, 78 %, 55 %, 8192 MiB, 7483 MiB, 162.38 W, 240.00 W, 58
2023/03/06 07:41:14.223, NVIDIA GeForce RTX 3070, 76 %, 55 %, 8192 MiB, 7483 MiB, 161.27 W, 240.00 W, 58
2023/03/06 07:41:15.224, NVIDIA GeForce RTX 3070, 78 %, 55 %, 8192 MiB, 7483 MiB, 163.22 W, 240.00 W, 58
2023/03/06 07:41:16.225, NVIDIA GeForce RTX 3070, 74 %, 53 %, 8192 MiB, 7483 MiB, 157.77 W, 240.00 W, 58
2023/03/06 07:41:17.227, NVIDIA GeForce RTX 3070, 89 %, 67 %, 8192 MiB, 7483 MiB, 183.77 W, 240.00 W, 60
2023/03/06 07:41:18.228, NVIDIA GeForce RTX 3070, 91 %, 67 %, 8192 MiB, 7483 MiB, 186.47 W, 240.00 W, 60
2023/03/06 07:41:19.229, NVIDIA GeForce RTX 3070, 91 %, 67 %, 8192 MiB, 7483 MiB, 184.88 W, 240.00 W, 60
2023/03/06 07:41:20.230, NVIDIA GeForce RTX 3070, 90 %, 67 %, 8192 MiB, 7483 MiB, 185.80 W, 240.00 W, 60
2023/03/06 07:41:21.231, NVIDIA GeForce RTX 3070, 88 %, 66 %, 8192 MiB, 7483 MiB, 182.68 W, 240.00 W, 60
2023/03/06 07:41:22.232, NVIDIA GeForce RTX 3070, 75 %, 53 %, 8192 MiB, 7483 MiB, 157.29 W, 240.00 W, 59
2023/03/06 07:41:23.234, NVIDIA GeForce RTX 3070, 75 %, 53 %, 8192 MiB, 7483 MiB, 161.55 W, 240.00 W, 59
2023/03/06 07:41:24.235, NVIDIA GeForce RTX 3070, 71 %, 50 %, 8192 MiB, 7483 MiB, 153.65 W, 240.00 W, 59
2023/03/06 07:41:25.239, NVIDIA GeForce RTX 3070, 77 %, 55 %, 8192 MiB, 7483 MiB, 165.74 W, 240.00 W, 59
