timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], power.draw [W], power.max_limit [W], temperature.gpu
2023/03/06 20:46:49.689, NVIDIA GeForce RTX 3070, 0 %, 64 %, 8192 MiB, 7349 MiB, 23.18 W, 240.00 W, 41
2023/03/06 20:46:50.691, NVIDIA GeForce RTX 3070, 0 %, 56 %, 8192 MiB, 7349 MiB, 22.87 W, 240.00 W, 41
2023/03/06 20:46:51.693, NVIDIA GeForce RTX 3070, 0 %, 72 %, 8192 MiB, 7349 MiB, 23.01 W, 240.00 W, 41
2023/03/06 20:46:52.695, NVIDIA GeForce RTX 3070, 0 %, 52 %, 8192 MiB, 7349 MiB, 23.00 W, 240.00 W, 41
2023/03/06 20:46:53.697, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7349 MiB, 55.01 W, 240.00 W, 43
2023/03/06 20:46:54.701, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7349 MiB, 55.14 W, 240.00 W, 43
2023/03/06 20:46:55.702, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7349 MiB, 55.02 W, 240.00 W, 43
2023/03/06 20:46:56.704, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7349 MiB, 55.04 W, 240.00 W, 43
2023/03/06 20:46:57.705, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7349 MiB, 55.09 W, 240.00 W, 43
2023/03/06 20:46:58.706, NVIDIA GeForce RTX 3070, 1 %, 0 %, 8192 MiB, 7349 MiB, 55.21 W, 240.00 W, 44
2023/03/06 20:46:59.707, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7349 MiB, 55.19 W, 240.00 W, 44
2023/03/06 20:47:00.708, NVIDIA GeForce RTX 3070, 0 %, 0 %, 8192 MiB, 7349 MiB, 55.27 W, 240.00 W, 44
