timestamp,gpu_name,gpu_usage,gpu_memory_usage,gpu_total_memory,gpu_memory_used,gpu_power_draw,gpu_max_power,gpu_temperature
2022-12-07 22:30:36.264,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,10.88 W,350.00 W,31
2022-12-07 22:30:37.267,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,10.54 W,350.00 W,31
2022-12-07 22:30:38.269,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,10.99 W,350.00 W,31
2022-12-07 22:30:39.271,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,10.92 W,350.00 W,31
2022-12-07 22:30:40.273,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,39.13 W,350.00 W,33
2022-12-07 22:30:41.275,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.54 W,350.00 W,34
2022-12-07 22:30:42.276,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.02 W,350.00 W,34
2022-12-07 22:30:43.277,NVIDIA GeForce RTX 3090,3 %,0 %,24268 MiB,23657 MiB,106.12 W,350.00 W,34
2022-12-07 22:30:44.279,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.24 W,350.00 W,34
2022-12-07 22:30:45.280,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.12 W,350.00 W,35
2022-12-07 22:30:46.281,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.38 W,350.00 W,35
2022-12-07 22:30:47.282,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.58 W,350.00 W,35
2022-12-07 22:30:48.284,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.57 W,350.00 W,35
2022-12-07 22:30:49.285,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.53 W,350.00 W,35
2022-12-07 22:30:50.286,NVIDIA GeForce RTX 3090,55 %,27 %,24268 MiB,23657 MiB,190.95 W,350.00 W,39
2022-12-07 22:30:51.287,NVIDIA GeForce RTX 3090,51 %,25 %,24268 MiB,23657 MiB,254.92 W,350.00 W,40
2022-12-07 22:30:52.288,NVIDIA GeForce RTX 3090,51 %,24 %,24268 MiB,23657 MiB,251.73 W,350.00 W,41
2022-12-07 22:30:53.290,NVIDIA GeForce RTX 3090,51 %,25 %,24268 MiB,23657 MiB,250.90 W,350.00 W,41
2022-12-07 22:30:54.291,NVIDIA GeForce RTX 3090,50 %,25 %,24268 MiB,23657 MiB,254.71 W,350.00 W,42
2022-12-07 22:30:55.293,NVIDIA GeForce RTX 3090,52 %,25 %,24268 MiB,23657 MiB,255.12 W,350.00 W,43
2022-12-07 22:30:56.294,NVIDIA GeForce RTX 3090,52 %,26 %,24268 MiB,23657 MiB,251.84 W,350.00 W,43
2022-12-07 22:30:57.295,NVIDIA GeForce RTX 3090,50 %,24 %,24268 MiB,23657 MiB,253.60 W,350.00 W,44
2022-12-07 22:30:58.297,NVIDIA GeForce RTX 3090,50 %,24 %,24268 MiB,23657 MiB,252.83 W,350.00 W,44
2022-12-07 22:30:59.298,NVIDIA GeForce RTX 3090,51 %,25 %,24268 MiB,23657 MiB,255.41 W,350.00 W,45
2022-12-07 22:31:00.300,NVIDIA GeForce RTX 3090,49 %,24 %,24268 MiB,23657 MiB,251.90 W,350.00 W,45
2022-12-07 22:31:01.301,NVIDIA GeForce RTX 3090,49 %,24 %,24268 MiB,23657 MiB,256.22 W,350.00 W,46
2022-12-07 22:31:02.305,NVIDIA GeForce RTX 3090,50 %,24 %,24268 MiB,23657 MiB,256.96 W,350.00 W,46
2022-12-07 22:31:03.306,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,194.09 W,350.00 W,44
2022-12-07 22:31:04.307,NVIDIA GeForce RTX 3090,4 %,2 %,24268 MiB,23657 MiB,141.02 W,350.00 W,45
2022-12-07 22:31:05.308,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,159.92 W,350.00 W,44
2022-12-07 22:31:06.309,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,145.26 W,350.00 W,44
2022-12-07 22:31:07.310,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,145.31 W,350.00 W,44
2022-12-07 22:31:08.311,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,145.25 W,350.00 W,44
2022-12-07 22:31:09.311,NVIDIA GeForce RTX 3090,26 %,12 %,24268 MiB,23657 MiB,146.01 W,350.00 W,45
2022-12-07 22:31:10.312,NVIDIA GeForce RTX 3090,24 %,11 %,24268 MiB,23657 MiB,145.49 W,350.00 W,45
2022-12-07 22:31:11.313,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,145.66 W,350.00 W,45
2022-12-07 22:31:12.314,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,146.73 W,350.00 W,45
2022-12-07 22:31:13.315,NVIDIA GeForce RTX 3090,23 %,10 %,24268 MiB,23657 MiB,145.57 W,350.00 W,45
2022-12-07 22:31:14.316,NVIDIA GeForce RTX 3090,24 %,11 %,24268 MiB,23657 MiB,145.77 W,350.00 W,45
2022-12-07 22:31:15.316,NVIDIA GeForce RTX 3090,23 %,10 %,24268 MiB,23657 MiB,145.80 W,350.00 W,45
2022-12-07 22:31:16.317,NVIDIA GeForce RTX 3090,25 %,11 %,24268 MiB,23657 MiB,145.84 W,350.00 W,46
2022-12-07 22:31:17.318,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,144.51 W,350.00 W,45
2022-12-07 22:31:18.319,NVIDIA GeForce RTX 3090,49 %,24 %,24268 MiB,23657 MiB,180.00 W,350.00 W,49
2022-12-07 22:31:19.320,NVIDIA GeForce RTX 3090,51 %,25 %,24268 MiB,23657 MiB,258.76 W,350.00 W,50
2022-12-07 22:31:20.321,NVIDIA GeForce RTX 3090,51 %,25 %,24268 MiB,23657 MiB,259.24 W,350.00 W,50
2022-12-07 22:31:21.322,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,260.70 W,350.00 W,51
2022-12-07 22:31:22.322,NVIDIA GeForce RTX 3090,51 %,25 %,24268 MiB,23657 MiB,255.24 W,350.00 W,51
2022-12-07 22:31:23.323,NVIDIA GeForce RTX 3090,49 %,23 %,24268 MiB,23657 MiB,256.57 W,350.00 W,51
2022-12-07 22:31:24.324,NVIDIA GeForce RTX 3090,51 %,25 %,24268 MiB,23657 MiB,260.70 W,350.00 W,52
2022-12-07 22:31:25.325,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,263.21 W,350.00 W,53
2022-12-07 22:31:26.325,NVIDIA GeForce RTX 3090,46 %,22 %,24268 MiB,23657 MiB,259.93 W,350.00 W,53
2022-12-07 22:31:27.326,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,263.28 W,350.00 W,53
2022-12-07 22:31:28.327,NVIDIA GeForce RTX 3090,52 %,25 %,24268 MiB,23657 MiB,260.79 W,350.00 W,54
2022-12-07 22:31:29.328,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,260.37 W,350.00 W,53
2022-12-07 22:31:30.329,NVIDIA GeForce RTX 3090,52 %,25 %,24268 MiB,23657 MiB,257.07 W,350.00 W,54
2022-12-07 22:31:31.330,NVIDIA GeForce RTX 3090,13 %,6 %,24268 MiB,23657 MiB,236.21 W,350.00 W,53
2022-12-07 22:31:32.331,NVIDIA GeForce RTX 3090,22 %,10 %,24268 MiB,23657 MiB,191.72 W,350.00 W,53
2022-12-07 22:31:33.332,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,170.68 W,350.00 W,52
2022-12-07 22:31:34.333,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,148.61 W,350.00 W,52
2022-12-07 22:31:35.334,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,148.47 W,350.00 W,52
2022-12-07 22:31:36.335,NVIDIA GeForce RTX 3090,25 %,11 %,24268 MiB,23657 MiB,148.23 W,350.00 W,52
2022-12-07 22:31:37.336,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,147.66 W,350.00 W,51
2022-12-07 22:31:38.337,NVIDIA GeForce RTX 3090,25 %,11 %,24268 MiB,23657 MiB,148.21 W,350.00 W,51
2022-12-07 22:31:39.338,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,148.37 W,350.00 W,51
2022-12-07 22:31:40.339,NVIDIA GeForce RTX 3090,25 %,11 %,24268 MiB,23657 MiB,148.57 W,350.00 W,51
2022-12-07 22:31:41.340,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,149.51 W,350.00 W,52
2022-12-07 22:31:42.341,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,148.18 W,350.00 W,51
2022-12-07 22:31:43.342,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,148.29 W,350.00 W,51
2022-12-07 22:31:44.343,NVIDIA GeForce RTX 3090,5 %,2 %,24268 MiB,23657 MiB,142.54 W,350.00 W,51
2022-12-07 22:31:45.344,NVIDIA GeForce RTX 3090,52 %,25 %,24268 MiB,23657 MiB,227.05 W,350.00 W,54
2022-12-07 22:31:46.345,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,264.39 W,350.00 W,55
2022-12-07 22:31:47.346,NVIDIA GeForce RTX 3090,50 %,24 %,24268 MiB,23657 MiB,265.08 W,350.00 W,54
2022-12-07 22:31:48.347,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,264.95 W,350.00 W,55
2022-12-07 22:31:49.348,NVIDIA GeForce RTX 3090,52 %,26 %,24268 MiB,23657 MiB,265.71 W,350.00 W,56
2022-12-07 22:31:50.349,NVIDIA GeForce RTX 3090,49 %,24 %,24268 MiB,23657 MiB,265.82 W,350.00 W,55
2022-12-07 22:31:51.350,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,263.78 W,350.00 W,56
2022-12-07 22:31:52.351,NVIDIA GeForce RTX 3090,51 %,25 %,24268 MiB,23657 MiB,266.40 W,350.00 W,57
2022-12-07 22:31:53.352,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,265.48 W,350.00 W,56
2022-12-07 22:31:54.354,NVIDIA GeForce RTX 3090,52 %,25 %,24268 MiB,23657 MiB,263.74 W,350.00 W,57
2022-12-07 22:31:55.355,NVIDIA GeForce RTX 3090,49 %,24 %,24268 MiB,23657 MiB,264.45 W,350.00 W,57
2022-12-07 22:31:56.356,NVIDIA GeForce RTX 3090,52 %,25 %,24268 MiB,23657 MiB,268.95 W,350.00 W,57
2022-12-07 22:31:57.357,NVIDIA GeForce RTX 3090,52 %,25 %,24268 MiB,23657 MiB,270.14 W,350.00 W,58
2022-12-07 22:31:58.358,NVIDIA GeForce RTX 3090,22 %,10 %,24268 MiB,23657 MiB,216.79 W,350.00 W,56
2022-12-07 22:31:59.359,NVIDIA GeForce RTX 3090,24 %,11 %,24268 MiB,23657 MiB,197.18 W,350.00 W,56
2022-12-07 22:32:00.360,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,165.70 W,350.00 W,55
2022-12-07 22:32:01.361,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,151.75 W,350.00 W,54
2022-12-07 22:32:02.363,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,150.30 W,350.00 W,54
2022-12-07 22:32:03.364,NVIDIA GeForce RTX 3090,20 %,9 %,24268 MiB,23657 MiB,151.52 W,350.00 W,54
2022-12-07 22:32:04.365,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,151.65 W,350.00 W,54
2022-12-07 22:32:05.366,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,151.54 W,350.00 W,54
2022-12-07 22:32:06.367,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,151.21 W,350.00 W,54
2022-12-07 22:32:07.369,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,150.93 W,350.00 W,54
2022-12-07 22:32:08.373,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,151.38 W,350.00 W,54
2022-12-07 22:32:09.374,NVIDIA GeForce RTX 3090,22 %,10 %,24268 MiB,23657 MiB,151.02 W,350.00 W,54
2022-12-07 22:32:10.375,NVIDIA GeForce RTX 3090,25 %,11 %,24268 MiB,23657 MiB,150.88 W,350.00 W,54
2022-12-07 22:32:11.377,NVIDIA GeForce RTX 3090,43 %,19 %,24268 MiB,23657 MiB,151.85 W,350.00 W,55
