timestamp,gpu_name,gpu_usage,gpu_memory_usage,gpu_total_memory,gpu_memory_used,gpu_power_draw,gpu_max_power,gpu_temperature
2022-12-07 04:41:35.874,NVIDIA GeForce RTX 3090,0 %,1 %,24268 MiB,23657 MiB,10.42 W,350.00 W,31
2022-12-07 04:41:36.876,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,10.53 W,350.00 W,31
2022-12-07 04:41:37.878,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,9.90 W,350.00 W,31
2022-12-07 04:41:38.881,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,67.53 W,350.00 W,33
2022-12-07 04:41:39.882,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,104.65 W,350.00 W,34
2022-12-07 04:41:40.884,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,104.89 W,350.00 W,34
2022-12-07 04:41:41.885,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,104.83 W,350.00 W,34
2022-12-07 04:41:42.886,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.08 W,350.00 W,34
2022-12-07 04:41:43.887,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.08 W,350.00 W,35
2022-12-07 04:41:44.889,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.41 W,350.00 W,35
2022-12-07 04:41:45.890,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.41 W,350.00 W,35
2022-12-07 04:41:46.891,NVIDIA GeForce RTX 3090,56 %,27 %,24268 MiB,23657 MiB,210.04 W,350.00 W,40
2022-12-07 04:41:47.892,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,253.36 W,350.00 W,40
2022-12-07 04:41:48.894,NVIDIA GeForce RTX 3090,54 %,26 %,24268 MiB,23657 MiB,253.73 W,350.00 W,41
2022-12-07 04:41:49.895,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,255.20 W,350.00 W,42
2022-12-07 04:41:50.896,NVIDIA GeForce RTX 3090,50 %,24 %,24268 MiB,23657 MiB,251.59 W,350.00 W,42
2022-12-07 04:41:51.897,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,257.36 W,350.00 W,43
2022-12-07 04:41:52.899,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,258.20 W,350.00 W,43
2022-12-07 04:41:53.900,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,255.85 W,350.00 W,44
2022-12-07 04:41:54.902,NVIDIA GeForce RTX 3090,52 %,25 %,24268 MiB,23657 MiB,254.62 W,350.00 W,44
2022-12-07 04:41:55.903,NVIDIA GeForce RTX 3090,54 %,27 %,24268 MiB,23657 MiB,256.92 W,350.00 W,45
2022-12-07 04:41:56.905,NVIDIA GeForce RTX 3090,50 %,24 %,24268 MiB,23657 MiB,254.79 W,350.00 W,45
2022-12-07 04:41:57.906,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,257.39 W,350.00 W,46
2022-12-07 04:41:58.907,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,258.59 W,350.00 W,46
2022-12-07 04:41:59.907,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,141.04 W,350.00 W,43
2022-12-07 04:42:00.908,NVIDIA GeForce RTX 3090,22 %,10 %,24268 MiB,23657 MiB,170.28 W,350.00 W,44
2022-12-07 04:42:01.911,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,145.15 W,350.00 W,44
2022-12-07 04:42:02.911,NVIDIA GeForce RTX 3090,23 %,10 %,24268 MiB,23657 MiB,145.07 W,350.00 W,44
2022-12-07 04:42:03.912,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,144.69 W,350.00 W,44
2022-12-07 04:42:04.913,NVIDIA GeForce RTX 3090,19 %,8 %,24268 MiB,23657 MiB,143.79 W,350.00 W,44
