timestamp,gpu_name,gpu_usage,gpu_memory_usage,gpu_total_memory,gpu_memory_used,gpu_power_draw,gpu_max_power,gpu_temperature
2022-12-07 19:29:31.734,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,10.17 W,350.00 W,31
2022-12-07 19:29:32.735,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,9.90 W,350.00 W,31
2022-12-07 19:29:33.736,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,10.28 W,350.00 W,31
2022-12-07 19:29:34.737,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,10.19 W,350.00 W,31
2022-12-07 19:29:35.738,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,50.29 W,350.00 W,33
2022-12-07 19:29:36.739,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.13 W,350.00 W,34
2022-12-07 19:29:37.740,NVIDIA GeForce RTX 3090,4 %,0 %,24268 MiB,23657 MiB,105.06 W,350.00 W,34
2022-12-07 19:29:38.741,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,104.93 W,350.00 W,34
2022-12-07 19:29:39.741,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.04 W,350.00 W,34
2022-12-07 19:29:40.742,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.06 W,350.00 W,35
2022-12-07 19:29:41.743,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.12 W,350.00 W,35
2022-12-07 19:29:42.744,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.35 W,350.00 W,35
2022-12-07 19:29:43.745,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.58 W,350.00 W,35
2022-12-07 19:29:44.746,NVIDIA GeForce RTX 3090,57 %,28 %,24268 MiB,23657 MiB,167.59 W,350.00 W,39
2022-12-07 19:29:45.747,NVIDIA GeForce RTX 3090,52 %,25 %,24268 MiB,23657 MiB,254.85 W,350.00 W,40
2022-12-07 19:29:46.747,NVIDIA GeForce RTX 3090,50 %,25 %,24268 MiB,23657 MiB,254.10 W,350.00 W,41
2022-12-07 19:29:47.748,NVIDIA GeForce RTX 3090,50 %,24 %,24268 MiB,23657 MiB,249.17 W,350.00 W,42
2022-12-07 19:29:48.749,NVIDIA GeForce RTX 3090,51 %,24 %,24268 MiB,23657 MiB,250.72 W,350.00 W,42
2022-12-07 19:29:49.756,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,255.27 W,350.00 W,43
2022-12-07 19:29:50.757,NVIDIA GeForce RTX 3090,49 %,24 %,24268 MiB,23657 MiB,253.96 W,350.00 W,43
2022-12-07 19:29:51.757,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,256.35 W,350.00 W,44
2022-12-07 19:29:52.759,NVIDIA GeForce RTX 3090,49 %,24 %,24268 MiB,23657 MiB,252.16 W,350.00 W,44
2022-12-07 19:29:53.760,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,257.28 W,350.00 W,45
2022-12-07 19:29:54.761,NVIDIA GeForce RTX 3090,52 %,25 %,24268 MiB,23657 MiB,254.25 W,350.00 W,45
2022-12-07 19:29:55.762,NVIDIA GeForce RTX 3090,51 %,25 %,24268 MiB,23657 MiB,255.21 W,350.00 W,46
2022-12-07 19:29:56.763,NVIDIA GeForce RTX 3090,52 %,25 %,24268 MiB,23657 MiB,254.72 W,350.00 W,46
2022-12-07 19:29:57.764,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,202.43 W,350.00 W,44
2022-12-07 19:29:58.765,NVIDIA GeForce RTX 3090,22 %,10 %,24268 MiB,23657 MiB,144.00 W,350.00 W,44
2022-12-07 19:29:59.765,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,163.70 W,350.00 W,44
2022-12-07 19:30:00.766,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,144.96 W,350.00 W,44
2022-12-07 19:30:01.767,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,144.73 W,350.00 W,44
2022-12-07 19:30:02.768,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,146.76 W,350.00 W,44
2022-12-07 19:30:03.770,NVIDIA GeForce RTX 3090,22 %,10 %,24268 MiB,23657 MiB,145.24 W,350.00 W,44
2022-12-07 19:30:04.770,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,145.23 W,350.00 W,44
2022-12-07 19:30:05.771,NVIDIA GeForce RTX 3090,21 %,9 %,24268 MiB,23657 MiB,143.99 W,350.00 W,44
2022-12-07 19:30:06.773,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,144.07 W,350.00 W,45
2022-12-07 19:30:07.774,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,145.48 W,350.00 W,45
2022-12-07 19:30:08.775,NVIDIA GeForce RTX 3090,24 %,11 %,24268 MiB,23657 MiB,145.57 W,350.00 W,45
2022-12-07 19:30:09.776,NVIDIA GeForce RTX 3090,25 %,11 %,24268 MiB,23657 MiB,145.58 W,350.00 W,45
2022-12-07 19:30:10.777,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,144.29 W,350.00 W,46
2022-12-07 19:30:11.778,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,144.60 W,350.00 W,45
2022-12-07 19:30:12.779,NVIDIA GeForce RTX 3090,50 %,24 %,24268 MiB,23657 MiB,187.03 W,350.00 W,49
2022-12-07 19:30:13.780,NVIDIA GeForce RTX 3090,52 %,25 %,24268 MiB,23657 MiB,261.56 W,350.00 W,50
2022-12-07 19:30:14.783,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,259.23 W,350.00 W,51
2022-12-07 19:30:15.784,NVIDIA GeForce RTX 3090,51 %,25 %,24268 MiB,23657 MiB,257.25 W,350.00 W,51
2022-12-07 19:30:16.785,NVIDIA GeForce RTX 3090,52 %,25 %,24268 MiB,23657 MiB,257.81 W,350.00 W,51
2022-12-07 19:30:17.786,NVIDIA GeForce RTX 3090,49 %,24 %,24268 MiB,23657 MiB,259.22 W,350.00 W,51
2022-12-07 19:30:18.787,NVIDIA GeForce RTX 3090,50 %,24 %,24268 MiB,23657 MiB,263.08 W,350.00 W,52
2022-12-07 19:30:19.788,NVIDIA GeForce RTX 3090,50 %,24 %,24268 MiB,23657 MiB,261.11 W,350.00 W,53
2022-12-07 19:30:20.789,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,263.65 W,350.00 W,53
2022-12-07 19:30:21.790,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,264.00 W,350.00 W,53
2022-12-07 19:30:22.791,NVIDIA GeForce RTX 3090,50 %,24 %,24268 MiB,23657 MiB,262.33 W,350.00 W,53
2022-12-07 19:30:23.792,NVIDIA GeForce RTX 3090,50 %,25 %,24268 MiB,23657 MiB,262.57 W,350.00 W,53
2022-12-07 19:30:24.793,NVIDIA GeForce RTX 3090,52 %,25 %,24268 MiB,23657 MiB,265.19 W,350.00 W,54
2022-12-07 19:30:25.794,NVIDIA GeForce RTX 3090,22 %,11 %,24268 MiB,23657 MiB,225.26 W,350.00 W,52
2022-12-07 19:30:26.795,NVIDIA GeForce RTX 3090,22 %,10 %,24268 MiB,23657 MiB,191.82 W,350.00 W,53
2022-12-07 19:30:27.796,NVIDIA GeForce RTX 3090,23 %,10 %,24268 MiB,23657 MiB,155.93 W,350.00 W,51
2022-12-07 19:30:28.798,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,146.83 W,350.00 W,51
2022-12-07 19:30:29.798,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,148.13 W,350.00 W,51
2022-12-07 19:30:30.800,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,147.19 W,350.00 W,51
2022-12-07 19:30:31.802,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,147.48 W,350.00 W,51
2022-12-07 19:30:32.803,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,147.95 W,350.00 W,51
2022-12-07 19:30:33.806,NVIDIA GeForce RTX 3090,24 %,11 %,24268 MiB,23657 MiB,146.65 W,350.00 W,51
2022-12-07 19:30:34.809,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,148.00 W,350.00 W,51
2022-12-07 19:30:35.810,NVIDIA GeForce RTX 3090,24 %,11 %,24268 MiB,23657 MiB,146.88 W,350.00 W,51
2022-12-07 19:30:36.811,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,148.58 W,350.00 W,51
2022-12-07 19:30:37.812,NVIDIA GeForce RTX 3090,21 %,9 %,24268 MiB,23657 MiB,148.41 W,350.00 W,51
2022-12-07 19:30:38.814,NVIDIA GeForce RTX 3090,14 %,6 %,24268 MiB,23657 MiB,142.84 W,350.00 W,50
2022-12-07 19:30:39.815,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,194.41 W,350.00 W,54
2022-12-07 19:30:40.816,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,264.82 W,350.00 W,55
2022-12-07 19:30:41.818,NVIDIA GeForce RTX 3090,50 %,24 %,24268 MiB,23657 MiB,264.10 W,350.00 W,55
2022-12-07 19:30:42.819,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,268.21 W,350.00 W,55
2022-12-07 19:30:43.820,NVIDIA GeForce RTX 3090,51 %,25 %,24268 MiB,23657 MiB,266.74 W,350.00 W,56
2022-12-07 19:30:44.821,NVIDIA GeForce RTX 3090,53 %,25 %,24268 MiB,23657 MiB,267.51 W,350.00 W,56
2022-12-07 19:30:45.823,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,266.84 W,350.00 W,56
2022-12-07 19:30:46.824,NVIDIA GeForce RTX 3090,51 %,25 %,24268 MiB,23657 MiB,264.72 W,350.00 W,56
2022-12-07 19:30:47.825,NVIDIA GeForce RTX 3090,52 %,25 %,24268 MiB,23657 MiB,264.12 W,350.00 W,56
2022-12-07 19:30:48.827,NVIDIA GeForce RTX 3090,51 %,25 %,24268 MiB,23657 MiB,265.83 W,350.00 W,57
2022-12-07 19:30:49.828,NVIDIA GeForce RTX 3090,50 %,24 %,24268 MiB,23657 MiB,264.56 W,350.00 W,57
2022-12-07 19:30:50.829,NVIDIA GeForce RTX 3090,52 %,25 %,24268 MiB,23657 MiB,266.01 W,350.00 W,57
2022-12-07 19:30:51.831,NVIDIA GeForce RTX 3090,51 %,25 %,24268 MiB,23657 MiB,267.09 W,350.00 W,57
2022-12-07 19:30:52.832,NVIDIA GeForce RTX 3090,22 %,10 %,24268 MiB,23657 MiB,213.70 W,350.00 W,56
2022-12-07 19:30:53.834,NVIDIA GeForce RTX 3090,22 %,10 %,24268 MiB,23657 MiB,194.40 W,350.00 W,56
2022-12-07 19:30:54.835,NVIDIA GeForce RTX 3090,21 %,10 %,24268 MiB,23657 MiB,159.81 W,350.00 W,54
2022-12-07 19:30:55.836,NVIDIA GeForce RTX 3090,23 %,10 %,24268 MiB,23657 MiB,151.53 W,350.00 W,54
2022-12-07 19:30:56.838,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,152.18 W,350.00 W,54
2022-12-07 19:30:57.839,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,150.99 W,350.00 W,54
2022-12-07 19:30:58.840,NVIDIA GeForce RTX 3090,21 %,10 %,24268 MiB,23657 MiB,151.95 W,350.00 W,54
2022-12-07 19:30:59.841,NVIDIA GeForce RTX 3090,23 %,10 %,24268 MiB,23657 MiB,150.63 W,350.00 W,54
2022-12-07 19:31:00.843,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,151.93 W,350.00 W,54
2022-12-07 19:31:01.844,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,151.82 W,350.00 W,54
2022-12-07 19:31:02.845,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,151.73 W,350.00 W,53
2022-12-07 19:31:03.847,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,151.34 W,350.00 W,53
2022-12-07 19:31:04.848,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,151.24 W,350.00 W,54
2022-12-07 19:31:05.850,NVIDIA GeForce RTX 3090,26 %,11 %,24268 MiB,23657 MiB,154.22 W,350.00 W,54
2022-12-07 19:31:06.852,NVIDIA GeForce RTX 3090,52 %,25 %,24268 MiB,23657 MiB,258.91 W,350.00 W,57
2022-12-07 19:31:07.853,NVIDIA GeForce RTX 3090,52 %,25 %,24268 MiB,23657 MiB,268.17 W,350.00 W,57
2022-12-07 19:31:08.854,NVIDIA GeForce RTX 3090,51 %,25 %,24268 MiB,23657 MiB,265.58 W,350.00 W,57
2022-12-07 19:31:09.856,NVIDIA GeForce RTX 3090,51 %,25 %,24268 MiB,23657 MiB,267.84 W,350.00 W,57
2022-12-07 19:31:10.857,NVIDIA GeForce RTX 3090,52 %,25 %,24268 MiB,23657 MiB,266.23 W,350.00 W,58
2022-12-07 19:31:11.859,NVIDIA GeForce RTX 3090,49 %,24 %,24268 MiB,23657 MiB,265.36 W,350.00 W,58
2022-12-07 19:31:12.860,NVIDIA GeForce RTX 3090,51 %,25 %,24268 MiB,23657 MiB,267.64 W,350.00 W,58
2022-12-07 19:31:13.861,NVIDIA GeForce RTX 3090,50 %,24 %,24268 MiB,23657 MiB,268.29 W,350.00 W,58
2022-12-07 19:31:14.862,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,269.25 W,350.00 W,58
2022-12-07 19:31:15.864,NVIDIA GeForce RTX 3090,50 %,24 %,24268 MiB,23657 MiB,268.96 W,350.00 W,58
2022-12-07 19:31:16.865,NVIDIA GeForce RTX 3090,52 %,25 %,24268 MiB,23657 MiB,267.48 W,350.00 W,58
2022-12-07 19:31:17.866,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,269.53 W,350.00 W,59
2022-12-07 19:31:18.866,NVIDIA GeForce RTX 3090,31 %,15 %,24268 MiB,23657 MiB,258.21 W,350.00 W,57
2022-12-07 19:31:19.867,NVIDIA GeForce RTX 3090,20 %,10 %,24268 MiB,23657 MiB,192.93 W,350.00 W,57
2022-12-07 19:31:20.868,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,182.64 W,350.00 W,56
2022-12-07 19:31:21.869,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,152.30 W,350.00 W,56
2022-12-07 19:31:22.869,NVIDIA GeForce RTX 3090,23 %,10 %,24268 MiB,23657 MiB,153.45 W,350.00 W,56
2022-12-07 19:31:23.870,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,152.58 W,350.00 W,56
2022-12-07 19:31:24.873,NVIDIA GeForce RTX 3090,25 %,11 %,24268 MiB,23657 MiB,152.07 W,350.00 W,55
2022-12-07 19:31:25.874,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,153.31 W,350.00 W,55
2022-12-07 19:31:26.874,NVIDIA GeForce RTX 3090,21 %,9 %,24268 MiB,23657 MiB,151.70 W,350.00 W,55
2022-12-07 19:31:27.875,NVIDIA GeForce RTX 3090,22 %,10 %,24268 MiB,23657 MiB,153.03 W,350.00 W,55
2022-12-07 19:31:28.876,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,151.31 W,350.00 W,55
2022-12-07 19:31:29.877,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,152.79 W,350.00 W,55
2022-12-07 19:31:30.878,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,152.81 W,350.00 W,55
2022-12-07 19:31:31.879,NVIDIA GeForce RTX 3090,23 %,10 %,24268 MiB,23657 MiB,149.26 W,350.00 W,55
2022-12-07 19:31:32.880,NVIDIA GeForce RTX 3090,53 %,25 %,24268 MiB,23657 MiB,167.52 W,350.00 W,57
2022-12-07 19:31:33.880,NVIDIA GeForce RTX 3090,52 %,25 %,24268 MiB,23657 MiB,265.49 W,350.00 W,58
2022-12-07 19:31:34.882,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,266.66 W,350.00 W,57
2022-12-07 19:31:35.882,NVIDIA GeForce RTX 3090,50 %,25 %,24268 MiB,23657 MiB,266.60 W,350.00 W,58
2022-12-07 19:31:36.883,NVIDIA GeForce RTX 3090,49 %,24 %,24268 MiB,23657 MiB,268.32 W,350.00 W,58
2022-12-07 19:31:37.884,NVIDIA GeForce RTX 3090,52 %,25 %,24268 MiB,23657 MiB,270.18 W,350.00 W,59
2022-12-07 19:31:38.885,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,269.04 W,350.00 W,59
2022-12-07 19:31:39.886,NVIDIA GeForce RTX 3090,53 %,25 %,24268 MiB,23657 MiB,269.42 W,350.00 W,59
2022-12-07 19:31:40.887,NVIDIA GeForce RTX 3090,49 %,23 %,24268 MiB,23657 MiB,269.28 W,350.00 W,59
2022-12-07 19:31:41.888,NVIDIA GeForce RTX 3090,52 %,25 %,24268 MiB,23657 MiB,269.89 W,350.00 W,59
2022-12-07 19:31:42.889,NVIDIA GeForce RTX 3090,48 %,23 %,24268 MiB,23657 MiB,267.13 W,350.00 W,59
2022-12-07 19:31:43.890,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,269.54 W,350.00 W,60
2022-12-07 19:31:44.891,NVIDIA GeForce RTX 3090,51 %,25 %,24268 MiB,23657 MiB,269.26 W,350.00 W,60
