timestamp,gpu_name,gpu_usage,gpu_memory_usage,gpu_total_memory,gpu_memory_used,gpu_power_draw,gpu_max_power,gpu_temperature
2022-12-07 09:18:45.632,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,10.38 W,350.00 W,31
2022-12-07 09:18:46.634,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,10.38 W,350.00 W,31
2022-12-07 09:18:47.636,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,10.01 W,350.00 W,31
2022-12-07 09:18:48.638,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,47.17 W,350.00 W,33
2022-12-07 09:18:49.640,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,104.85 W,350.00 W,34
2022-12-07 09:18:50.641,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.11 W,350.00 W,34
2022-12-07 09:18:51.642,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.08 W,350.00 W,34
2022-12-07 09:18:52.643,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.44 W,350.00 W,34
2022-12-07 09:18:53.644,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.57 W,350.00 W,35
2022-12-07 09:18:54.645,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.63 W,350.00 W,35
2022-12-07 09:18:55.646,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.62 W,350.00 W,35
2022-12-07 09:18:56.647,NVIDIA GeForce RTX 3090,51 %,24 %,24268 MiB,23657 MiB,155.69 W,350.00 W,38
2022-12-07 09:18:57.650,NVIDIA GeForce RTX 3090,52 %,25 %,24268 MiB,23657 MiB,253.08 W,350.00 W,39
2022-12-07 09:18:58.651,NVIDIA GeForce RTX 3090,51 %,25 %,24268 MiB,23657 MiB,252.12 W,350.00 W,41
2022-12-07 09:18:59.652,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,253.69 W,350.00 W,41
2022-12-07 09:19:00.654,NVIDIA GeForce RTX 3090,54 %,26 %,24268 MiB,23657 MiB,250.95 W,350.00 W,42
2022-12-07 09:19:01.655,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,251.86 W,350.00 W,42
2022-12-07 09:19:02.656,NVIDIA GeForce RTX 3090,52 %,25 %,24268 MiB,23657 MiB,252.11 W,350.00 W,43
2022-12-07 09:19:03.657,NVIDIA GeForce RTX 3090,54 %,26 %,24268 MiB,23657 MiB,256.20 W,350.00 W,43
2022-12-07 09:19:04.658,NVIDIA GeForce RTX 3090,52 %,26 %,24268 MiB,23657 MiB,253.41 W,350.00 W,44
2022-12-07 09:19:05.660,NVIDIA GeForce RTX 3090,51 %,25 %,24268 MiB,23657 MiB,258.07 W,350.00 W,45
2022-12-07 09:19:06.661,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,258.38 W,350.00 W,45
2022-12-07 09:19:07.663,NVIDIA GeForce RTX 3090,55 %,26 %,24268 MiB,23657 MiB,259.15 W,350.00 W,46
2022-12-07 09:19:08.664,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,258.71 W,350.00 W,46
2022-12-07 09:19:09.665,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,209.41 W,350.00 W,44
2022-12-07 09:19:10.666,NVIDIA GeForce RTX 3090,26 %,13 %,24268 MiB,23657 MiB,147.38 W,350.00 W,44
2022-12-07 09:19:11.668,NVIDIA GeForce RTX 3090,21 %,9 %,24268 MiB,23657 MiB,160.68 W,350.00 W,44
2022-12-07 09:19:12.669,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,144.70 W,350.00 W,44
2022-12-07 09:19:13.670,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,143.51 W,350.00 W,44
2022-12-07 09:19:14.672,NVIDIA GeForce RTX 3090,19 %,8 %,24268 MiB,23657 MiB,145.12 W,350.00 W,44
2022-12-07 09:19:15.673,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,143.87 W,350.00 W,44
2022-12-07 09:19:16.674,NVIDIA GeForce RTX 3090,25 %,11 %,24268 MiB,23657 MiB,144.38 W,350.00 W,44
2022-12-07 09:19:17.676,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,144.50 W,350.00 W,44
2022-12-07 09:19:18.678,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,145.34 W,350.00 W,45
2022-12-07 09:19:19.680,NVIDIA GeForce RTX 3090,24 %,11 %,24268 MiB,23657 MiB,145.50 W,350.00 W,45
2022-12-07 09:19:20.683,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,145.60 W,350.00 W,45
2022-12-07 09:19:21.684,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,145.73 W,350.00 W,45
2022-12-07 09:19:22.686,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,145.76 W,350.00 W,46
2022-12-07 09:19:23.687,NVIDIA GeForce RTX 3090,24 %,10 %,24268 MiB,23657 MiB,145.89 W,350.00 W,45
2022-12-07 09:19:24.688,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,190.82 W,350.00 W,49
2022-12-07 09:19:25.689,NVIDIA GeForce RTX 3090,50 %,24 %,24268 MiB,23657 MiB,258.02 W,350.00 W,50
2022-12-07 09:19:26.691,NVIDIA GeForce RTX 3090,52 %,25 %,24268 MiB,23657 MiB,263.57 W,350.00 W,50
2022-12-07 09:19:27.692,NVIDIA GeForce RTX 3090,50 %,25 %,24268 MiB,23657 MiB,261.69 W,350.00 W,51
2022-12-07 09:19:28.692,NVIDIA GeForce RTX 3090,52 %,25 %,24268 MiB,23657 MiB,261.11 W,350.00 W,51
2022-12-07 09:19:29.693,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,261.45 W,350.00 W,52
2022-12-07 09:19:30.695,NVIDIA GeForce RTX 3090,51 %,25 %,24268 MiB,23657 MiB,261.66 W,350.00 W,52
2022-12-07 09:19:31.696,NVIDIA GeForce RTX 3090,49 %,24 %,24268 MiB,23657 MiB,260.24 W,350.00 W,52
2022-12-07 09:19:32.696,NVIDIA GeForce RTX 3090,51 %,25 %,24268 MiB,23657 MiB,262.55 W,350.00 W,52
