timestamp,gpu_name,gpu_usage,gpu_memory_usage,gpu_total_memory,gpu_memory_used,gpu_power_draw,gpu_max_power,gpu_temperature
2022-12-07 06:25:56.642,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,10.09 W,350.00 W,31
2022-12-07 06:25:57.645,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,10.66 W,350.00 W,31
2022-12-07 06:25:58.647,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,10.62 W,350.00 W,31
2022-12-07 06:25:59.650,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,55.20 W,350.00 W,33
2022-12-07 06:26:00.651,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.97 W,350.00 W,34
2022-12-07 06:26:01.652,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.76 W,350.00 W,34
2022-12-07 06:26:02.653,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.77 W,350.00 W,34
2022-12-07 06:26:03.654,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.73 W,350.00 W,35
2022-12-07 06:26:04.657,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.78 W,350.00 W,35
2022-12-07 06:26:05.658,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.92 W,350.00 W,35
2022-12-07 06:26:06.660,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.13 W,350.00 W,35
2022-12-07 06:26:07.661,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.29 W,350.00 W,35
2022-12-07 06:26:08.662,NVIDIA GeForce RTX 3090,4 %,2 %,24268 MiB,23657 MiB,107.80 W,350.00 W,37
2022-12-07 06:26:09.668,NVIDIA GeForce RTX 3090,49 %,24 %,24268 MiB,23657 MiB,242.24 W,350.00 W,40
