timestamp,cpu usage (%),memory usage (MB),temperature (Celsius)
2022-12-07T00:46:09.377011,0.0,12277.883,27.0
2022-12-07T00:46:10.386272,3.675,12280.508,27.0
2022-12-07T00:46:11.393896,2.358,12295.125,27.0
2022-12-07T00:46:12.401040,3.475,12263.184,27.0
2022-12-07T00:46:13.408200,2.067,12264.586,26.0
2022-12-07T00:46:14.415965,0.167,12264.867,26.0
2022-12-07T00:46:15.423549,0.288,12265.602,26.0
2022-12-07T00:46:16.431581,0.867,12266.047,27.0
2022-12-07T00:46:17.439322,0.537,12266.27,26.0
2022-12-07T00:46:18.447058,0.125,12266.754,26.0
2022-12-07T00:46:19.454576,0.167,12267.168,26.0
2022-12-07T00:46:20.462093,0.167,12267.77,26.0
2022-12-07T00:46:21.468166,0.829,12269.574,27.0
2022-12-07T00:46:22.473076,2.446,12270.406,27.0
2022-12-07T00:46:23.480118,4.138,12273.223,27.0
2022-12-07T00:46:24.486918,4.179,12276.582,27.0
2022-12-07T00:46:25.494416,3.887,12304.758,27.0
2022-12-07T00:46:26.501904,8.85,12305.199,27.0
2022-12-07T00:46:27.506981,11.317,12305.199,27.0
2022-12-07T00:46:28.512711,11.229,12305.199,27.0
2022-12-07T00:46:29.519234,11.3,12305.199,28.0
2022-12-07T00:46:30.524113,11.112,12305.211,27.0
2022-12-07T00:46:31.529469,11.354,12305.211,27.0
2022-12-07T00:46:32.534880,11.271,12305.215,27.0
2022-12-07T00:46:33.539546,11.321,12305.215,28.0
2022-12-07T00:46:34.545250,11.308,12305.215,28.0
2022-12-07T00:46:35.552652,10.879,12305.215,28.0
2022-12-07T00:46:36.558970,11.179,12305.215,28.0
2022-12-07T00:46:37.564120,11.275,12305.215,28.0
2022-12-07T00:46:38.569661,10.9,12305.215,28.0
2022-12-07T00:46:39.576141,4.638,12306.277,28.0
2022-12-07T00:46:40.582672,7.163,12306.301,28.0
2022-12-07T00:46:41.589721,9.6,12306.301,29.0
2022-12-07T00:46:42.595352,9.696,12306.301,28.0
2022-12-07T00:46:43.601387,9.733,12306.461,28.0
2022-12-07T00:46:44.606667,9.658,12306.461,28.0
2022-12-07T00:46:45.611929,9.7,12306.461,29.0
2022-12-07T00:46:46.617788,9.529,12306.461,29.0
2022-12-07T00:46:47.622753,9.7,12306.461,28.0
2022-12-07T00:46:48.630186,9.429,12306.461,29.0
2022-12-07T00:46:49.636097,9.65,12306.461,29.0
2022-12-07T00:46:50.641662,9.571,12304.828,28.0
2022-12-07T00:46:51.646659,9.658,12304.828,29.0
2022-12-07T00:46:52.652104,9.612,12304.965,28.0
2022-12-07T00:46:53.658195,5.879,12305.527,28.0
2022-12-07T00:46:54.665835,11.0,12305.527,29.0
2022-12-07T00:46:55.672133,11.096,12305.527,29.0
2022-12-07T00:46:56.680103,11.367,12305.527,29.0
2022-12-07T00:46:57.685833,11.062,12305.527,29.0
2022-12-07T00:46:58.691413,11.396,12305.527,28.0
2022-12-07T00:46:59.699093,11.125,12305.527,29.0
2022-12-07T00:47:00.704503,11.15,12305.527,29.0
2022-12-07T00:47:01.709276,11.404,12305.527,29.0
2022-12-07T00:47:02.715630,11.054,12305.527,29.0
2022-12-07T00:47:03.722109,11.258,12305.527,29.0
2022-12-07T00:47:04.727877,11.229,12305.527,29.0
2022-12-07T00:47:05.734831,11.088,12305.527,29.0
2022-12-07T00:47:06.742715,10.75,12306.027,29.0
2022-12-07T00:47:07.750906,9.342,12306.027,29.0
2022-12-07T00:47:08.756104,9.658,12306.027,29.0
2022-12-07T00:47:09.761603,9.487,12306.027,29.0
2022-12-07T00:47:10.767086,9.529,12306.027,29.0
2022-12-07T00:47:11.773135,9.65,12306.027,29.0
2022-12-07T00:47:12.780125,9.6,12306.027,29.0
2022-12-07T00:47:13.784099,9.671,12306.027,29.0
2022-12-07T00:47:14.789356,9.45,12306.027,29.0
2022-12-07T00:47:15.794825,9.779,12306.027,30.0
2022-12-07T00:47:16.800092,9.742,12305.137,30.0
2022-12-07T00:47:17.805333,9.617,12305.137,29.0
2022-12-07T00:47:18.811047,9.654,12305.137,30.0
2022-12-07T00:47:19.816116,9.412,12305.137,30.0
2022-12-07T00:47:20.820831,8.833,12305.504,30.0
2022-12-07T00:47:21.827225,11.138,12305.504,30.0
2022-12-07T00:47:22.834567,11.25,12305.504,29.0
2022-12-07T00:47:23.840108,11.229,12305.504,30.0
2022-12-07T00:47:24.845161,11.358,12305.504,29.0
2022-12-07T00:47:25.850631,11.229,12305.504,30.0
2022-12-07T00:47:26.856096,11.562,12305.504,30.0
2022-12-07T00:47:27.862717,11.3,12305.504,30.0
2022-12-07T00:47:28.868086,11.562,12305.504,30.0
2022-12-07T00:47:29.874021,11.267,12305.504,30.0
2022-12-07T00:47:30.881886,11.246,12305.504,30.0
2022-12-07T00:47:31.888101,11.179,12305.504,30.0
2022-12-07T00:47:32.893769,11.188,12305.504,30.0
2022-12-07T00:47:33.899641,8.617,12306.273,30.0
2022-12-07T00:47:34.905497,9.692,12306.273,30.0
2022-12-07T00:47:35.909815,9.667,12306.273,30.0
2022-12-07T00:47:36.916124,9.567,12306.273,30.0
2022-12-07T00:47:37.924182,9.629,12306.273,30.0
2022-12-07T00:47:38.929513,9.533,12306.273,30.0
2022-12-07T00:47:39.934992,9.571,12306.273,30.0
2022-12-07T00:47:40.940115,9.783,12306.273,30.0
2022-12-07T00:47:41.945637,9.696,12306.527,31.0
2022-12-07T00:47:42.957794,9.675,12306.527,30.0
2022-12-07T00:47:43.963451,9.737,12305.652,30.0
2022-12-07T00:47:44.970095,9.688,12305.652,30.0
2022-12-07T00:47:45.976124,9.692,12305.652,30.0
2022-12-07T00:47:46.980118,7.054,12305.836,30.0
2022-12-07T00:47:47.986181,11.35,12305.836,30.0
2022-12-07T00:47:48.991555,11.025,12305.836,31.0
2022-12-07T00:47:49.996122,11.367,12305.836,30.0
2022-12-07T00:47:51.001944,11.392,12305.836,31.0
2022-12-07T00:47:52.008112,11.221,12305.836,30.0
2022-12-07T00:47:53.012095,11.287,12305.836,30.0
2022-12-07T00:47:54.016835,11.279,12305.836,30.0
2022-12-07T00:47:55.022227,11.229,12305.836,30.0
2022-12-07T00:47:56.029782,11.208,12305.836,30.0
2022-12-07T00:47:57.036098,11.429,12305.836,30.0
2022-12-07T00:47:58.041870,11.433,12305.836,31.0
2022-12-07T00:47:59.048118,11.096,12305.836,31.0
2022-12-07T00:48:00.055333,9.558,12306.605,31.0
2022-12-07T00:48:01.060105,9.579,12306.605,30.0
2022-12-07T00:48:02.068570,9.667,12306.605,31.0
2022-12-07T00:48:03.073992,9.575,12306.605,30.0
2022-12-07T00:48:04.079765,9.612,12306.605,31.0
2022-12-07T00:48:05.084103,9.708,12306.605,31.0
2022-12-07T00:48:06.089729,9.612,12306.605,31.0
2022-12-07T00:48:07.094952,9.617,12306.605,31.0
2022-12-07T00:48:08.101128,9.567,12306.605,31.0
2022-12-07T00:48:09.106467,9.7,12306.605,31.0
