timestamp,gpu_name,gpu_usage,gpu_memory_usage,gpu_total_memory,gpu_memory_used,gpu_power_draw,gpu_max_power,gpu_temperature
2022-12-07 18:14:57.400,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,10.19 W,350.00 W,31
2022-12-07 18:14:58.402,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,10.55 W,350.00 W,31
2022-12-07 18:14:59.404,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,10.46 W,350.00 W,31
2022-12-07 18:15:00.406,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,10.13 W,350.00 W,31
2022-12-07 18:15:01.408,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,51.50 W,350.00 W,33
2022-12-07 18:15:02.408,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.51 W,350.00 W,34
2022-12-07 18:15:03.410,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.92 W,350.00 W,34
2022-12-07 18:15:04.411,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.74 W,350.00 W,34
2022-12-07 18:15:05.412,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,105.99 W,350.00 W,34
2022-12-07 18:15:06.413,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.16 W,350.00 W,35
2022-12-07 18:15:07.414,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.26 W,350.00 W,35
2022-12-07 18:15:08.415,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,106.23 W,350.00 W,35
2022-12-07 18:15:09.416,NVIDIA GeForce RTX 3090,0 %,0 %,24268 MiB,23657 MiB,107.85 W,350.00 W,36
2022-12-07 18:15:10.418,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,234.04 W,350.00 W,39
2022-12-07 18:15:11.419,NVIDIA GeForce RTX 3090,50 %,24 %,24268 MiB,23657 MiB,250.62 W,350.00 W,40
2022-12-07 18:15:12.420,NVIDIA GeForce RTX 3090,52 %,26 %,24268 MiB,23657 MiB,254.52 W,350.00 W,41
2022-12-07 18:15:13.421,NVIDIA GeForce RTX 3090,53 %,26 %,24268 MiB,23657 MiB,251.80 W,350.00 W,42
